symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
ICPUSDT,—,60,2023-12-30,2024-01-06,12.255797,12.000997,1388.977257,-387.6,-2.08,PARTIAL
NEARUSDT,—,42,2023-12-05,2024-01-07,2.258806,3.210178,6407.757169,6061.12,42.12,EMA21
LDOUSDT,—,57,2024-01-05,2024-01-07,3.560846,2.927536,4740.580479,-3033.02,-17.79,PARTIAL
BTCUSDT,—,44,2024-01-08,2024-01-12,46988.600832,42761.338635,0.336261,-1451.64,-9.0,PARTIAL
BTCUSDT,—,44,2024-01-08,2024-01-12,46988.600832,42718.555905,0.336261,-1466.01,-9.09,EMA21
ETCUSDT,—,25,2024-01-10,2024-01-17,26.431128,26.16691,609.52214,-193.11,-1.0,PARTIAL
ICPUSDT,—,60,2023-12-30,2024-01-18,12.255797,11.467772,1388.977257,-1127.5,-6.43,EMA21
LDOUSDT,—,57,2024-01-05,2024-01-18,3.560846,3.024456,4740.580479,-2574.02,-15.06,EMA21
ETHUSDT,—,34,2024-01-10,2024-01-18,2586.447504,2469.574595,6.230999,-759.74,-4.52,PARTIAL
ETHUSDT,—,34,2024-01-10,2024-01-22,2586.447504,2310.7287,6.230999,-1748.52,-10.66,EMA21
ETCUSDT,—,25,2024-01-10,2024-01-22,26.431128,22.915575,609.52214,-2172.89,-13.3,EMA21
LINKUSDT,—,24,2024-02-02,2024-02-16,17.842262,19.541224,821.669874,1365.27,9.52,PARTIAL
SOLUSDT,—,38,2024-02-12,2024-02-17,111.729312,108.86554,136.403113,-420.72,-2.56,PARTIAL
LINKUSDT,—,24,2024-02-02,2024-02-21,17.842262,18.566109,821.669874,564.85,4.06,EMA21
SOLUSDT,—,38,2024-02-12,2024-02-21,111.729312,104.872455,136.403113,-964.84,-6.14,EMA21
BTCUSDT,—,40,2024-02-12,2024-02-22,49957.203816,51262.77579,0.305175,367.54,2.61,PARTIAL
FILUSDT,—,28,2024-02-22,2024-02-27,8.074454,7.663166,1926.003609,-822.45,-5.09,PARTIAL
TRXUSDT,—,63,2024-02-04,2024-03-04,0.118525,0.14019,124096.737759,2656.47,18.28,PARTIAL
TRXUSDT,—,63,2024-02-04,2024-03-05,0.118525,0.135646,124096.737759,2093.18,14.45,EMA21
CHZUSDT,—,32,2024-02-16,2024-03-05,0.118084,0.135352,130203.835892,2215.35,14.62,PARTIAL
BNBUSDT,—,55,2024-02-21,2024-03-05,379.50336,393.90295,40.535963,552.35,3.79,PARTIAL
CHZUSDT,—,32,2024-02-16,2024-03-16,0.118084,0.13311,130203.835892,1923.69,12.72,EMA21
FILUSDT,—,28,2024-02-22,2024-03-16,8.074454,8.822746,1926.003609,1408.67,9.27,EMA21
FETUSDT,—,61,2024-03-06,2024-03-16,2.429942,2.421089,6947.389435,-95.21,-0.36,PARTIAL
BTCUSDT,—,40,2024-02-12,2024-03-19,49957.203816,61844.4939,0.305175,3593.59,23.79,EMA21
SOLUSDT,—,45,2024-03-17,2024-03-19,202.021488,169.73509,85.847886,-2803.63,-15.98,PARTIAL
APTUSDT,—,50,2024-03-25,2024-03-30,17.347967,16.599696,960.686249,-751.47,-4.31,PARTIAL
BNBUSDT,—,55,2024-02-21,2024-04-02,379.50336,550.5729,40.535963,6896.77,45.08,EMA21
FETUSDT,—,61,2024-03-06,2024-04-02,2.429942,2.665995,6947.389435,1604.55,9.71,EMA21
DEXEUSDT,—,46,2024-03-22,2024-04-02,13.515804,13.726134,1205.439325,220.7,1.56,PARTIAL
APTUSDT,—,50,2024-03-25,2024-04-02,17.347967,14.679048,960.686249,-2594.76,-15.38,EMA21
SOLUSDT,—,45,2024-03-17,2024-04-05,202.021488,174.108445,85.847886,-2428.57,-13.82,EMA21
DEXEUSDT,—,46,2024-03-22,2024-04-12,13.515804,13.416844,1205.439325,-151.76,-0.73,EMA21
HBARUSDT,—,25,2024-04-23,2024-04-27,0.156425,0.106447,102937.248495,-5171.69,-31.95,PARTIAL
HBARUSDT,—,25,2024-04-23,2024-04-29,0.156425,0.103045,102937.248495,-5521.48,-34.12,EMA21
NEARUSDT,—,24,2024-05-15,2024-05-21,8.058442,7.81509,1865.585831,-483.61,-3.02,PARTIAL
ARUSDT,—,49,2024-05-17,2024-05-21,47.623068,44.330824,315.450455,-1067.55,-6.91,PARTIAL
ARUSDT,—,49,2024-05-17,2024-05-23,47.623068,41.113238,315.450455,-2081.52,-13.67,EMA21
BTCUSDT,—,34,2024-05-20,2024-05-28,71503.777296,68364.190805,0.211293,-692.93,-4.39,PARTIAL
NEARUSDT,—,24,2024-05-15,2024-05-29,8.058442,7.574621,1865.585831,-931.77,-6.0,EMA21
PEPEUSDT,—,60,2024-05-21,2024-05-29,1.4e-05,1.5e-05,1058967454.257747,924.42,6.51,PARTIAL
FLOKIUSDT,—,9,2024-05-27,2024-05-30,0.000278,0.000248,54716097.879976,-1670.07,-10.79,PARTIAL
PEPEUSDT,—,60,2024-05-21,2024-06-07,1.4e-05,1.3e-05,1058967454.257747,-1182.71,-7.87,EMA21
ETHUSDT,—,15,2024-05-21,2024-06-07,3792.63168,3676.48084,3.866065,-477.92,-3.06,PARTIAL
ETHUSDT,—,15,2024-05-21,2024-06-10,3792.63168,3662.348225,3.866065,-532.51,-3.44,EMA21
BNBUSDT,—,52,2024-06-04,2024-06-10,686.24856,624.78745,21.231516,-1332.75,-8.96,PARTIAL
BNBUSDT,—,52,2024-06-04,2024-06-10,686.24856,624.16235,21.231516,-1346.01,-9.05,EMA21
BTCUSDT,—,34,2024-05-20,2024-06-11,71503.777296,67213.26864,0.211293,-935.87,-6.0,EMA21
FLOKIUSDT,—,9,2024-05-27,2024-06-11,0.000278,0.000236,54716097.879976,-2321.67,-15.08,EMA21
TRXUSDT,—,38,2024-06-29,2024-07-07,0.12563,0.124598,108428.204102,-139.11,-0.82,PARTIAL
TRXUSDT,—,38,2024-06-29,2024-07-30,0.12563,0.132801,108428.204102,749.42,5.71,EMA21
SOLUSDT,—,7,2024-07-21,2024-07-31,184.637592,171.624145,74.202875,-992.07,-7.05,PARTIAL
SOLUSDT,—,7,2024-07-21,2024-08-01,184.637592,167.118945,74.202875,-1326.04,-9.49,EMA21
