symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
ZS,—,79,2021-08-03,2021-09-28,243.26,258.35,44.4112,668.55,6.2,EMA21
STM,—,70,2021-09-14,2021-09-28,46.66,43.71,231.2711,-682.12,-6.31,EMA21
MPWR,—,79,2021-09-22,2021-09-28,508.34,489.94,20.8113,-384.25,-3.62,PARTIAL
MPWR,—,79,2021-09-22,2021-09-28,508.34,489.45,20.8113,-394.45,-3.71,EMA21
ON,SMH,63,2021-09-10,2021-09-29,46.93,45.77,231.1327,-268.75,-2.46,EMA21
ICLR,—,70,2021-09-16,2021-09-30,270.96,261.63,39.9187,-373.93,-3.44,EMA21
AZO,—,61,2021-09-29,2021-10-01,1738.39,1671.44,5.9048,-396.8,-3.85,PARTIAL
HIG,—,67,2021-09-29,2021-10-04,71.74,70.13,143.1128,-230.83,-2.23,PARTIAL
AZO,—,61,2021-09-29,2021-10-04,1738.39,1640.05,5.9048,-582.19,-5.66,EMA21
DELL,XLK,57,2021-09-28,2021-10-08,53.38,53.19,192.732,-37.98,-0.35,PARTIAL
COP,XLE,46,2021-09-28,2021-10-27,67.85,74.39,151.6015,989.75,9.64,PARTIAL
TRGP,—,59,2021-10-01,2021-10-27,50.81,54.79,201.0048,798.9,7.84,PARTIAL
MOS,—,56,2021-10-04,2021-10-27,38.3,41.14,267.6532,758.31,7.41,PARTIAL
DELL,XLK,57,2021-09-28,2021-11-02,53.38,54.53,192.732,219.26,2.15,EMA21
COP,XLE,46,2021-09-28,2021-11-02,67.85,72.92,151.6015,766.55,7.47,EMA21
MOS,—,56,2021-10-04,2021-11-02,38.3,37.58,267.6532,-193.43,-1.87,EMA21
HIG,—,67,2021-09-29,2021-11-04,71.74,71.83,143.1128,12.06,0.13,EMA21
TSLA,XLY,72,2021-11-04,2021-11-09,410.3,341.0,25.8488,-1792.79,-16.89,PARTIAL
TSLA,XLY,72,2021-11-04,2021-11-09,410.3,340.66,25.8488,-1801.6,-16.97,EMA21
TRGP,—,59,2021-10-01,2021-11-10,50.81,54.75,201.0048,789.88,7.75,EMA21
BX,—,61,2021-11-02,2021-11-10,144.05,139.39,73.2663,-342.55,-3.23,PARTIAL
CVX,XLE,63,2021-11-09,2021-11-10,116.09,114.09,89.9389,-181.37,-1.72,PARTIAL
AZO,—,62,2021-11-10,2021-11-18,1882.93,1874.91,5.3945,-44.73,-0.43,PARTIAL
CVX,XLE,63,2021-11-09,2021-11-19,116.09,111.74,89.9389,-392.79,-3.75,EMA21
ZS,—,70,2021-11-02,2021-11-22,326.13,343.69,32.3711,566.85,5.38,PARTIAL
ZS,—,70,2021-11-02,2021-11-23,326.13,335.61,32.3711,305.22,2.91,EMA21
ENPH,—,72,2021-11-19,2021-11-23,267.95,250.37,38.7964,-683.52,-6.56,PARTIAL
PLD,—,61,2021-11-02,2021-11-26,147.15,149.81,71.7337,189.13,1.81,PARTIAL
AZO,—,62,2021-11-10,2021-11-26,1882.93,1811.46,5.3945,-387.03,-3.8,EMA21
BX,—,61,2021-11-02,2021-11-30,144.05,141.24,73.2663,-207.18,-1.95,EMA21
DLTR,—,69,2021-11-23,2021-11-30,144.83,133.76,69.8001,-773.68,-7.64,PARTIAL
ENPH,—,72,2021-11-19,2021-12-01,267.95,236.5,38.7964,-1221.63,-11.74,EMA21
LRCX,SMH,55,2021-12-01,2021-12-02,69.41,66.12,141.4895,-466.8,-4.74,PARTIAL
PFE,XLV,55,2021-11-26,2021-12-06,54.04,51.45,184.2212,-478.44,-4.79,PARTIAL
DELL,XLK,66,2021-12-03,2021-12-09,58.53,57.62,166.8377,-152.59,-1.55,PARTIAL
DELL,XLK,66,2021-12-03,2021-12-13,58.53,55.64,166.8377,-483.72,-4.94,EMA21
ZTS,—,63,2021-12-13,2021-12-14,232.55,227.96,42.0223,-194.38,-1.97,PARTIAL
LRCX,SMH,55,2021-12-01,2021-12-17,69.41,66.82,141.4895,-367.37,-3.73,EMA21
PFE,XLV,55,2021-11-26,2022-01-03,54.04,56.57,184.2212,463.07,4.67,EMA21
ZTS,—,63,2021-12-13,2022-01-03,232.55,233.68,42.0223,46.11,0.49,EMA21
ABT,XLV,56,2021-12-17,2022-01-03,137.22,138.97,71.3009,123.33,1.28,PARTIAL
PLD,—,61,2021-11-02,2022-01-04,147.15,160.76,71.7337,974.86,9.25,EMA21
ABT,XLV,56,2021-12-17,2022-01-04,137.22,135.57,71.3009,-119.38,-1.2,EMA21
ON,SMH,83,2022-01-04,2022-01-05,71.01,67.39,140.7349,-511.03,-5.1,PARTIAL
STZ,—,61,2022-01-03,2022-01-06,253.02,244.67,38.7771,-325.47,-3.3,PARTIAL
CTSH,—,61,2022-01-04,2022-01-06,91.49,88.19,109.2042,-362.67,-3.61,PARTIAL
ON,SMH,83,2022-01-04,2022-01-07,71.01,64.46,140.7349,-922.41,-9.22,EMA21
DLTR,—,69,2021-11-23,2022-01-10,144.83,135.54,69.8001,-649.9,-6.41,EMA21
UNP,XLI,62,2022-01-07,2022-01-10,254.98,250.15,38.0909,-185.44,-1.89,PARTIAL
UNP,XLI,62,2022-01-07,2022-01-11,254.98,246.05,38.0909,-341.78,-3.5,EMA21
STZ,—,61,2022-01-03,2022-01-18,253.02,243.07,38.7771,-387.23,-3.93,EMA21
CTSH,—,61,2022-01-04,2022-01-18,91.49,86.06,109.2042,-594.74,-5.94,EMA21
F,—,74,2022-01-03,2022-01-19,21.79,22.44,450.4041,291.87,2.99,PARTIAL
F,—,74,2022-01-03,2022-01-19,21.79,22.42,450.4041,281.76,2.89,EMA21
PGR,—,64,2022-01-10,2022-01-19,110.09,107.58,87.0246,-220.09,-2.28,PARTIAL
MCK,—,69,2022-01-11,2022-01-19,255.03,251.02,37.7386,-152.81,-1.57,PARTIAL
MCK,—,69,2022-01-11,2022-01-21,255.03,246.25,37.7386,-332.99,-3.44,EMA21
CVX,XLE,64,2022-01-18,2022-01-21,129.48,126.85,73.8827,-196.33,-2.04,PARTIAL
SO,—,65,2022-01-31,2022-02-01,69.55,67.96,134.0735,-214.62,-2.29,PARTIAL
SO,—,65,2022-01-31,2022-02-07,69.55,67.55,134.0735,-269.25,-2.87,EMA21
EOG,XLE,61,2022-01-31,2022-02-08,111.57,111.47,83.5592,-9.43,-0.09,PARTIAL
PGR,—,64,2022-01-10,2022-02-10,110.09,106.35,87.0246,-326.78,-3.4,EMA21
WMB,—,58,2022-01-31,2022-02-10,29.96,30.12,311.0752,48.58,0.54,PARTIAL
WMB,—,58,2022-01-31,2022-02-17,29.96,29.65,311.0752,-100.57,-1.06,EMA21
HAL,—,72,2022-02-07,2022-02-18,32.54,32.24,289.8751,-86.18,-0.9,PARTIAL
CVX,XLE,64,2022-01-18,2022-02-22,129.48,132.2,73.8827,199.31,2.1,EMA21
EOG,XLE,61,2022-01-31,2022-02-22,111.57,109.37,83.5592,-185.62,-1.97,EMA21
PM,XLP,63,2022-02-10,2022-02-22,105.15,108.54,88.4553,297.62,3.22,PARTIAL
PM,XLP,63,2022-02-10,2022-02-24,105.15,102.64,88.4553,-224.25,-2.39,EMA21
HAL,—,72,2022-02-07,2022-03-16,32.54,33.95,289.8751,408.09,4.34,EMA21
CTSH,—,61,2022-03-22,2022-03-30,93.19,91.34,99.4914,-185.58,-1.99,PARTIAL
VTR,—,69,2022-03-22,2022-03-31,60.28,61.73,153.8735,221.76,2.41,PARTIAL
CTSH,—,61,2022-03-22,2022-03-31,93.19,89.54,99.4914,-365.54,-3.93,EMA21
WRB,—,71,2022-03-22,2022-04-04,43.96,43.95,211.0515,-3.0,-0.02,PARTIAL
L,—,67,2022-03-22,2022-04-04,64.58,63.83,143.5955,-109.71,-1.17,PARTIAL
PWR,—,57,2022-03-22,2022-04-04,129.84,131.37,71.3971,107.77,1.18,PARTIAL
L,—,67,2022-03-22,2022-04-05,64.58,63.21,143.5955,-199.17,-2.13,EMA21
VTR,—,69,2022-03-22,2022-04-14,60.28,60.58,153.8735,44.79,0.5,EMA21
NVO,—,61,2022-04-05,2022-04-18,57.46,58.16,162.122,112.79,1.23,PARTIAL
PWR,—,57,2022-03-22,2022-04-21,129.84,125.08,71.3971,-341.47,-3.67,EMA21
VRTX,—,69,2022-03-31,2022-04-21,261.18,281.57,35.6719,725.86,7.81,PARTIAL
NVO,—,61,2022-04-05,2022-04-21,57.46,55.3,162.122,-351.52,-3.76,EMA21
VRTX,—,69,2022-03-31,2022-04-22,261.18,270.01,35.6719,313.68,3.38,EMA21
WRB,—,71,2022-03-22,2022-04-26,43.96,44.79,211.0515,175.27,1.91,EMA21
PCG,—,71,2022-11-30,2022-12-05,15.71,15.31,591.3352,-238.16,-2.55,PARTIAL
ORLY,—,67,2022-11-30,2022-12-05,57.69,56.18,161.0131,-243.7,-2.61,PARTIAL
AZO,—,66,2022-11-30,2022-12-05,2581.06,2525.66,3.598,-200.85,-2.15,PARTIAL
ORLY,—,67,2022-11-30,2022-12-06,57.69,55.23,161.0131,-397.44,-4.26,EMA21
AZO,—,66,2022-11-30,2022-12-06,2581.06,2453.23,3.598,-461.43,-4.95,EMA21
MRK,XLV,70,2022-11-30,2022-12-09,110.21,108.73,84.2933,-126.46,-1.35,PARTIAL
LLY,XLV,65,2022-11-30,2022-12-09,371.38,360.81,25.0017,-265.7,-2.85,PARTIAL
LLY,XLV,65,2022-11-30,2022-12-09,371.38,360.45,25.0017,-274.73,-2.94,EMA21
PCG,—,71,2022-11-30,2023-01-03,15.71,15.66,591.3352,-34.66,-0.36,EMA21
MRK,XLV,70,2022-11-30,2023-01-09,110.21,110.21,84.2933,-0.97,0.01,EMA21
CAT,XLI,78,2023-01-13,2023-01-19,258.67,245.63,35.0408,-458.42,-5.04,PARTIAL
FSLR,—,66,2023-01-13,2023-01-19,180.33,164.93,50.2444,-775.6,-8.54,PARTIAL
WYNN,—,86,2023-01-13,2023-01-30,100.33,99.31,90.3714,-93.67,-1.02,PARTIAL
CAT,XLI,78,2023-01-13,2023-02-01,258.67,249.17,35.0408,-334.42,-3.67,EMA21
LVS,—,80,2023-01-13,2023-02-02,55.01,57.37,164.7841,386.95,4.28,PARTIAL
FSLR,—,66,2023-01-13,2023-02-02,180.33,168.42,50.2444,-600.27,-6.61,EMA21
TPR,—,69,2023-01-13,2023-02-06,43.41,44.63,208.7387,251.69,2.79,PARTIAL
TPR,—,69,2023-01-13,2023-02-08,43.41,43.15,208.7387,-57.76,-0.62,EMA21
PHM,—,74,2023-02-02,2023-02-08,60.32,55.48,150.9831,-731.65,-8.02,PARTIAL
STM,—,79,2023-02-01,2023-02-10,49.31,48.05,186.5393,-237.18,-2.56,PARTIAL
TDG,—,61,2023-02-08,2023-02-10,754.9,730.1,11.6479,-290.35,-3.29,PARTIAL
LVS,—,80,2023-01-13,2023-02-17,55.01,55.94,164.7841,150.43,1.68,EMA21
PHM,—,74,2023-02-02,2023-02-17,60.32,54.22,150.9831,-922.45,-10.11,EMA21
PCAR,—,57,2023-02-17,2023-02-21,75.75,73.82,115.6177,-224.35,-2.54,PARTIAL
PCAR,—,57,2023-02-17,2023-02-24,75.75,72.19,115.6177,-412.98,-4.7,EMA21
AZO,—,54,2023-02-17,2023-02-24,2607.7,2539.29,3.358,-231.24,-2.62,PARTIAL
AZO,—,54,2023-02-17,2023-02-28,2607.7,2482.81,3.358,-420.89,-4.79,EMA21
STM,—,79,2023-02-01,2023-03-07,49.31,47.5,186.5393,-339.28,-3.67,EMA21
TDG,—,61,2023-02-08,2023-03-09,754.9,740.44,11.6479,-170.0,-1.92,EMA21
LIN,—,55,2023-02-24,2023-03-09,347.94,345.75,24.6693,-55.55,-0.63,PARTIAL
BKNG,XLY,74,2023-03-01,2023-03-09,102.17,100.17,84.8908,-171.43,-1.96,PARTIAL
UAL,—,62,2023-03-07,2023-03-09,54.05,52.09,161.0461,-317.03,-3.62,PARTIAL
WYNN,—,86,2023-01-13,2023-03-10,100.33,108.18,90.3714,707.67,7.82,EMA21
LIN,—,55,2023-02-24,2023-03-10,347.94,341.03,24.6693,-171.98,-1.99,EMA21
BKNG,XLY,74,2023-03-01,2023-03-10,102.17,99.07,84.8908,-264.7,-3.03,EMA21
UAL,—,62,2023-03-07,2023-03-10,54.05,50.89,161.0461,-510.35,-5.85,EMA21
CDNS,IGV,69,2023-03-16,2023-03-22,207.99,203.9,40.5676,-167.35,-1.97,PARTIAL
WST,—,66,2023-03-16,2023-03-22,336.68,328.78,25.0566,-199.54,-2.35,PARTIAL
ANET,XLK,61,2023-03-16,2023-03-28,40.7,40.73,207.2254,4.11,0.07,PARTIAL
NVDA,SMH,60,2023-03-16,2023-04-05,25.56,26.87,329.9299,429.43,5.11,PARTIAL
ANET,XLK,61,2023-03-16,2023-04-06,40.7,39.9,207.2254,-167.79,-1.97,EMA21
AAPL,XLK,46,2023-03-20,2023-04-10,157.53,161.95,53.5964,235.56,2.81,PARTIAL
MSFT,IGV,60,2023-04-06,2023-04-11,291.83,282.69,29.3823,-270.19,-3.13,PARTIAL
MSFT,IGV,60,2023-04-06,2023-04-24,291.83,281.35,29.3823,-309.6,-3.59,EMA21
CDNS,IGV,69,2023-03-16,2023-04-25,207.99,203.59,40.5676,-179.68,-2.11,EMA21
NVDA,SMH,60,2023-03-16,2023-04-25,25.56,26.2,329.9299,209.72,2.5,EMA21
LULU,—,68,2023-04-24,2023-04-25,381.68,372.62,22.5115,-205.26,-2.37,PARTIAL
WST,—,66,2023-03-16,2023-05-11,336.68,359.56,25.0566,571.81,6.8,EMA21
HSY,—,69,2023-04-25,2023-05-15,263.19,270.32,32.067,227.28,2.71,PARTIAL
LULU,—,68,2023-04-24,2023-05-16,381.68,370.96,22.5115,-242.65,-2.81,EMA21
CTAS,—,60,2023-05-11,2023-05-16,118.65,116.43,73.0249,-163.84,-1.87,PARTIAL
HSY,—,69,2023-04-25,2023-05-17,263.19,267.1,32.067,123.83,1.48,EMA21
PHM,—,65,2023-04-25,2023-05-22,65.0,67.39,129.8156,308.02,3.67,PARTIAL
PHM,—,65,2023-04-25,2023-05-23,65.0,65.59,129.8156,75.03,0.91,EMA21
CTAS,—,60,2023-05-11,2023-05-23,118.65,114.98,73.0249,-270.05,-3.1,EMA21
VRSK,—,69,2023-05-16,2023-05-23,218.28,215.65,39.4398,-105.32,-1.21,PARTIAL
NVDA,SMH,81,2023-05-17,2023-06-07,30.2,37.46,285.21,2068.3,24.03,PARTIAL
AVGO,SMH,59,2023-05-23,2023-06-21,68.7,84.73,124.0177,1985.6,23.32,PARTIAL
PANW,IGV,50,2023-05-24,2023-07-07,102.24,123.74,83.1196,1785.27,21.03,PARTIAL
PANW,IGV,50,2023-05-24,2023-07-12,102.24,116.15,83.1196,1154.18,13.6,EMA21
PHM,—,73,2023-07-12,2023-07-20,80.06,77.48,124.5823,-323.27,-3.23,PARTIAL
PHM,—,73,2023-07-12,2023-07-20,80.06,77.4,124.5823,-332.92,-3.32,EMA21
NTAP,—,68,2023-07-20,2023-07-24,80.13,78.41,124.6436,-216.3,-2.15,PARTIAL
NTAP,—,68,2023-07-20,2023-07-28,80.13,77.12,124.6436,-376.67,-3.76,EMA21
VRSK,—,69,2023-05-16,2023-07-31,218.28,228.6,39.4398,405.21,4.72,EMA21
DASH,—,72,2023-07-28,2023-08-01,89.72,86.55,111.4317,-355.3,-3.54,PARTIAL
NVDA,SMH,81,2023-05-17,2023-08-02,30.2,44.2,285.21,3991.28,46.35,EMA21
ADBE,IGV,83,2023-07-31,2023-08-02,546.61,530.03,18.3108,-304.95,-3.03,PARTIAL
AAPL,XLK,46,2023-03-20,2023-08-03,157.53,190.88,53.5964,1786.33,21.18,EMA21
AVGO,SMH,59,2023-05-23,2023-08-03,68.7,88.37,124.0177,2436.98,28.62,EMA21
DASH,—,72,2023-07-28,2023-08-04,89.72,83.47,111.4317,-697.63,-6.96,EMA21
ADBE,IGV,83,2023-07-31,2023-08-09,546.61,513.01,18.3108,-616.7,-6.15,EMA21
UNM,—,58,2023-08-03,2023-08-09,50.43,48.93,192.553,-291.25,-2.98,PARTIAL
SMCI,XLK,77,2023-08-04,2023-08-09,33.84,26.6,285.3352,-2067.43,-21.4,PARTIAL
SMCI,XLK,77,2023-08-04,2023-08-09,33.84,26.57,285.3352,-2075.02,-21.48,EMA21
UNM,—,58,2023-08-03,2023-08-10,50.43,48.53,192.553,-367.97,-3.77,EMA21
MPC,—,59,2023-08-02,2023-08-15,135.98,142.55,71.6771,469.42,4.83,PARTIAL
SLB,XLE,72,2023-08-09,2023-08-15,59.56,58.3,155.7917,-197.29,-2.11,PARTIAL
HAL,—,63,2023-08-09,2023-08-15,40.49,39.47,229.1048,-235.67,-2.52,PARTIAL
MCK,—,61,2023-08-03,2023-08-16,435.47,429.41,22.3028,-136.72,-1.39,PARTIAL
MCK,—,61,2023-08-03,2023-08-17,435.47,416.32,22.3028,-428.45,-4.4,EMA21
SLB,XLE,72,2023-08-09,2023-08-21,59.56,57.35,155.7917,-344.83,-3.7,EMA21
HAL,—,63,2023-08-09,2023-08-22,40.49,38.52,229.1048,-452.89,-4.87,EMA21
PWR,—,64,2023-08-22,2023-08-24,206.8,201.46,44.1933,-237.32,-2.58,PARTIAL
PWR,—,64,2023-08-22,2023-08-24,206.8,201.26,44.1933,-246.23,-2.68,EMA21
LLY,XLV,58,2023-08-15,2023-08-30,547.06,547.72,16.7719,9.55,0.12,PARTIAL
REGN,—,56,2023-08-21,2023-08-31,845.05,826.08,10.8233,-206.8,-2.24,PARTIAL
CSCO,XLK,57,2023-08-17,2023-09-07,54.77,56.76,166.0405,328.56,3.63,PARTIAL
DLR,—,65,2023-08-24,2023-09-08,127.56,129.92,70.9349,165.41,1.84,PARTIAL
CSCO,XLK,57,2023-08-17,2023-09-19,54.77,55.76,166.0405,161.63,1.79,EMA21
DLR,—,65,2023-08-24,2023-09-19,127.56,126.8,70.9349,-55.58,-0.6,EMA21
LLY,XLV,58,2023-08-15,2023-09-21,547.06,549.3,16.7719,36.2,0.41,EMA21
L,—,62,2023-09-19,2023-09-21,65.13,64.16,141.2437,-139.09,-1.5,PARTIAL
AJG,—,61,2023-09-19,2023-09-26,235.97,230.81,38.9794,-202.4,-2.18,PARTIAL
AJG,—,61,2023-09-19,2023-09-27,235.97,229.98,38.9794,-234.76,-2.54,EMA21
REGN,—,56,2023-08-21,2023-09-29,845.05,821.73,10.8233,-253.9,-2.76,EMA21
L,—,62,2023-09-19,2023-09-29,65.13,63.22,141.2437,-272.27,-2.94,EMA21
MCK,—,60,2023-09-25,2023-09-29,446.78,434.63,20.4291,-249.6,-2.72,PARTIAL
MPC,—,59,2023-08-02,2023-10-02,135.98,149.79,71.6771,988.81,10.16,EMA21
XOM,XLE,66,2023-09-27,2023-10-02,120.3,115.57,75.376,-357.57,-3.93,PARTIAL
XOM,XLE,66,2023-09-27,2023-10-02,120.3,115.46,75.376,-366.29,-4.02,EMA21
PCAR,—,54,2023-10-06,2023-10-12,87.55,85.26,102.0522,-235.47,-2.62,PARTIAL
PCAR,—,54,2023-10-06,2023-10-12,87.55,85.17,102.0522,-244.17,-2.72,EMA21
META,XLC,49,2023-10-06,2023-10-13,315.68,314.53,28.2979,-34.03,-0.36,PARTIAL
CME,—,70,2023-10-06,2023-10-19,212.1,214.01,42.1393,79.13,0.9,PARTIAL
VRTX,—,57,2023-10-06,2023-10-19,360.91,364.62,24.7603,90.34,1.03,PARTIAL
LLY,XLV,78,2023-10-12,2023-10-19,610.99,590.5,14.8417,-305.51,-3.35,PARTIAL
META,XLC,49,2023-10-06,2023-10-20,315.68,308.19,28.2979,-213.6,-2.37,EMA21
LLY,XLV,78,2023-10-12,2023-10-23,610.99,575.79,14.8417,-523.98,-5.76,EMA21
VRTX,—,57,2023-10-06,2023-10-26,360.91,360.74,24.7603,-5.72,-0.05,EMA21
MCK,—,60,2023-09-25,2023-10-27,446.78,447.36,20.4291,10.37,0.13,EMA21
CME,—,70,2023-10-06,2023-10-27,212.1,208.72,42.1393,-144.06,-1.6,EMA21
TRGP,—,60,2023-11-02,2023-11-07,90.32,85.48,97.2644,-472.74,-5.36,PARTIAL
TRGP,—,60,2023-11-02,2023-11-07,90.32,85.39,97.2644,-481.06,-5.46,EMA21
WELL,—,58,2023-11-02,2023-11-07,87.87,85.61,99.9614,-227.72,-2.58,PARTIAL
VRTX,—,64,2023-11-02,2023-11-09,376.85,368.39,23.3199,-198.92,-2.25,PARTIAL
WELL,—,58,2023-11-02,2023-11-09,87.87,84.51,99.9614,-337.09,-3.82,EMA21
AJG,—,64,2023-11-02,2023-11-14,242.39,244.02,36.2494,57.38,0.67,PARTIAL
VRTX,—,64,2023-11-02,2023-11-15,376.85,348.82,23.3199,-655.28,-7.44,EMA21
AZO,—,56,2023-11-09,2023-11-16,2681.1,2656.9,3.2405,-79.93,-0.9,PARTIAL
AZO,—,56,2023-11-09,2023-11-27,2681.1,2609.23,3.2405,-234.4,-2.68,EMA21
CTAS,—,61,2023-11-07,2023-11-29,131.68,137.2,66.2671,364.7,4.2,PARTIAL
MSFT,IGV,53,2023-11-02,2023-12-01,348.6,374.32,25.1926,646.56,7.38,PARTIAL
INTC,SMH,61,2023-11-15,2023-12-01,40.64,43.72,214.746,658.98,7.57,PARTIAL
PGR,—,72,2023-11-27,2023-12-01,164.54,162.38,54.409,-119.17,-1.31,PARTIAL
AJG,—,64,2023-11-02,2023-12-05,242.39,244.42,36.2494,72.05,0.84,EMA21
INTC,SMH,61,2023-11-15,2023-12-06,40.64,41.21,214.746,119.96,1.39,EMA21
PGR,—,72,2023-11-27,2023-12-13,164.54,160.31,54.409,-231.78,-2.57,EMA21
MSFT,IGV,53,2023-11-02,2023-12-14,348.6,365.38,25.1926,421.29,4.81,EMA21
IT,—,73,2023-12-06,2023-12-15,442.35,444.2,19.8088,35.03,0.42,PARTIAL
CTAS,—,61,2023-11-07,2023-12-20,131.68,138.21,66.2671,431.7,4.96,EMA21
PTC,—,63,2023-12-05,2023-12-20,160.87,169.09,54.7643,448.49,5.11,PARTIAL
PSX,—,51,2023-12-20,2023-12-28,134.18,132.77,66.8958,-95.4,-1.05,PARTIAL
ZS,—,71,2023-12-13,2023-12-29,215.62,221.45,41.7987,242.05,2.7,PARTIAL
IT,—,73,2023-12-06,2024-01-02,442.35,436.59,19.8088,-115.59,-1.3,EMA21
ZS,—,71,2023-12-13,2024-01-02,215.62,212.05,41.7987,-150.76,-1.66,EMA21
COIN,—,71,2023-12-14,2024-01-02,153.75,156.8,58.1787,175.87,1.98,PARTIAL
PTC,—,63,2023-12-05,2024-01-03,160.87,166.21,54.7643,291.04,3.32,EMA21
COIN,—,71,2023-12-14,2024-01-03,153.75,152.01,58.1787,-102.8,-1.13,EMA21
AXP,XLF,67,2024-01-02,2024-01-09,188.46,186.68,47.0939,-85.52,-0.95,PARTIAL
OKE,—,57,2024-01-03,2024-01-09,71.8,70.35,123.147,-179.15,-2.01,PARTIAL
PSX,—,51,2023-12-20,2024-01-10,134.18,129.22,66.8958,-333.39,-3.7,EMA21
C,XLF,69,2024-01-02,2024-01-10,53.08,52.99,167.228,-16.37,-0.17,PARTIAL
AXP,XLF,67,2024-01-02,2024-01-12,188.46,181.77,47.0939,-316.73,-3.55,EMA21
OKE,—,57,2024-01-03,2024-01-16,71.8,69.5,123.147,-284.96,-3.21,EMA21
C,XLF,69,2024-01-02,2024-01-17,53.08,51.28,167.228,-302.42,-3.39,EMA21
PHM,—,79,2024-01-10,2024-01-17,105.29,103.7,83.6416,-135.0,-1.52,PARTIAL
ZS,—,68,2024-01-12,2024-01-17,230.95,225.22,38.0367,-219.73,-2.48,PARTIAL
PHM,—,79,2024-01-10,2024-01-24,105.29,102.21,83.6416,-259.76,-2.93,EMA21
AMD,SMH,76,2024-01-16,2024-01-30,158.87,171.97,55.1382,721.19,8.25,PARTIAL
ALL,—,69,2024-01-03,2024-01-31,145.12,155.17,60.9385,611.32,6.93,PARTIAL
LRCX,SMH,67,2024-01-24,2024-01-31,84.89,82.48,106.7477,-258.67,-2.84,PARTIAL
ZS,—,68,2024-01-12,2024-02-05,230.95,231.7,38.0367,26.93,0.32,EMA21
HLT,—,63,2024-01-17,2024-02-09,183.67,192.06,47.4632,397.05,4.57,PARTIAL
HLT,—,63,2024-01-17,2024-02-13,183.67,189.82,47.4632,290.78,3.35,EMA21
AMD,SMH,76,2024-01-16,2024-02-20,158.87,165.44,55.1382,361.0,4.14,EMA21
NVDA,SMH,69,2024-02-05,2024-02-20,69.39,69.42,129.4874,2.36,0.04,PARTIAL
ALL,—,69,2024-01-03,2024-03-01,145.12,154.92,60.9385,595.77,6.75,EMA21
TPR,—,77,2024-02-20,2024-03-06,46.79,46.97,193.79,33.21,0.38,PARTIAL
META,XLC,85,2024-03-01,2024-03-11,502.7,483.35,18.7689,-364.75,-3.85,PARTIAL
LRCX,SMH,67,2024-01-24,2024-03-13,84.89,92.53,106.7477,814.39,9.0,EMA21
TPR,—,77,2024-02-20,2024-03-25,46.79,45.48,193.79,-254.54,-2.79,EMA21
