symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
MNST,—,66,2026-01-20,2026-03-02,81.54,80.94,122.6205,-74.68,-0.73,B:ATR2.5x
FDX,—,74,2026-01-30,2026-03-03,259.7,307.58,18.9604,906.58,18.44,A:EMA8
AMAT,SMH,79,2026-02-25,2026-03-03,395.27,350.79,13.5522,-603.96,-11.25,A:EMA8
AMAT,SMH,79,2026-02-25,2026-03-03,395.27,350.79,13.5522,-603.96,-11.25,A:EMA21
AMAT,SMH,79,2026-02-25,2026-03-03,395.27,350.79,27.1044,-1206.91,-11.25,B:ATR2.5x
JNJ,XLV,71,2026-02-05,2026-03-05,237.98,239.27,21.5287,26.53,0.54,A:EMA21
JNJ,XLV,71,2026-02-05,2026-03-05,237.98,239.27,43.0574,54.06,0.54,B:ATR2.5x
LMT,XLI,87,2026-03-02,2026-03-05,677.24,654.02,7.7507,-181.25,-3.43,A:EMA8
TER,—,82,2025-12-04,2026-03-06,198.79,272.64,50.2936,3712.76,37.15,B:ATR2.5x
FDX,—,74,2026-01-30,2026-03-06,259.7,288.74,18.9604,549.33,11.18,A:EMA21
FDX,—,74,2026-01-30,2026-03-06,259.7,288.74,37.9208,1099.67,11.18,B:ATR2.5x
VZ,XLC,73,2026-03-03,2026-03-09,50.91,50.37,100.2,-54.99,-1.05,A:EMA8
WM,—,67,2026-03-05,2026-03-10,246.29,235.19,20.4819,-228.6,-4.51,A:EMA8
WM,—,67,2026-03-05,2026-03-10,246.29,235.19,20.4819,-228.6,-4.51,A:EMA21
QSR,—,55,2026-03-06,2026-03-10,74.04,71.89,66.7869,-144.65,-2.9,A:EMA8
LMT,XLI,87,2026-03-02,2026-03-13,677.24,645.03,7.7507,-250.9,-4.76,A:EMA21
LMT,XLI,87,2026-03-02,2026-03-17,677.24,635.38,15.5014,-650.48,-6.18,B:ATR2.5x
VZ,XLC,73,2026-03-03,2026-03-18,50.91,49.52,100.2,-141.04,-2.74,A:EMA21
WM,—,67,2026-03-05,2026-03-18,246.29,233.44,40.9637,-527.78,-5.22,B:ATR2.5x
EQT,—,63,2026-03-11,2026-03-18,63.88,63.42,75.7504,-35.82,-0.71,A:EMA8
MU,SMH,80,2026-03-17,2026-03-20,462.06,422.27,10.5217,-419.95,-8.61,A:EMA8
MU,SMH,80,2026-03-17,2026-03-23,462.06,403.74,10.5217,-614.83,-12.62,A:EMA21
MU,SMH,80,2026-03-17,2026-03-24,462.06,394.94,21.0435,-1413.99,-14.53,B:ATR2.5x
QSR,—,55,2026-03-06,2026-03-27,74.04,71.31,66.7869,-183.33,-3.68,A:EMA21
EQT,—,63,2026-03-11,2026-03-31,63.88,63.54,75.7504,-26.74,-0.53,A:EMA21
EQT,—,63,2026-03-11,2026-04-01,63.88,61.0,151.5008,-438.23,-4.51,B:ATR2.5x
EOG,XLE,78,2026-03-18,2026-04-01,137.63,140.21,35.0143,89.06,1.87,A:EMA8
EOG,XLE,78,2026-03-18,2026-04-01,137.63,140.21,70.0285,179.13,1.87,B:ATR2.5x
VZ,XLC,73,2026-03-03,2026-04-06,50.91,49.08,200.3999,-369.12,-3.6,B:ATR2.5x
