symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
FDX,—,74,2026-01-30,2026-03-06,259.7,288.74,43.4734,1260.91,11.18,EMA21
VZ,XLC,73,2026-03-03,2026-03-09,50.91,50.42,238.3588,-117.32,-0.95,PARTIAL
WM,—,67,2026-03-05,2026-03-10,246.29,235.42,48.5981,-529.5,-4.41,PARTIAL
WM,—,67,2026-03-05,2026-03-10,246.29,235.19,48.5981,-540.95,-4.51,EMA21
QSR,—,55,2026-03-06,2026-03-10,74.04,71.96,158.4464,-330.31,-2.8,PARTIAL
VZ,XLC,73,2026-03-03,2026-03-18,50.91,49.52,238.3588,-334.03,-2.74,EMA21
EQT,—,63,2026-03-11,2026-03-18,63.88,63.49,180.7421,-72.5,-0.61,PARTIAL
DOW,—,77,2026-03-12,2026-03-23,37.61,36.02,308.5993,-491.58,-4.22,PARTIAL
QSR,—,55,2026-03-06,2026-03-27,74.04,71.31,158.4464,-433.47,-3.68,EMA21
EQT,—,63,2026-03-11,2026-03-31,63.88,63.54,180.7421,-62.32,-0.53,EMA21
CVX,XLE,62,2026-01-30,2026-04-01,177.04,197.11,63.7593,1278.3,11.34,EMA21
EOG,XLE,78,2026-03-18,2026-04-01,137.63,140.35,84.1988,227.5,1.98,PARTIAL
EOG,XLE,78,2026-03-18,2026-04-08,137.63,138.84,84.1988,100.5,0.88,EMA21
DOW,—,77,2026-03-12,2026-04-09,37.61,37.98,308.5993,113.57,0.99,EMA21
GLW,—,70,2026-04-08,2026-04-17,165.23,164.3,69.9537,-66.86,-0.57,PARTIAL
EQIX,—,76,2026-04-08,2026-04-27,1018.47,1089.31,11.3528,802.63,6.95,PARTIAL
TER,—,74,2026-04-08,2026-04-28,358.58,379.94,32.2401,687.25,5.96,PARTIAL
GLW,—,70,2026-04-08,2026-04-28,165.23,152.82,69.9537,-869.74,-7.51,EMA21
ROST,—,69,2026-04-08,2026-04-28,224.65,225.41,51.443,37.48,0.34,PARTIAL
DELL,XLK,84,2026-04-17,2026-04-28,196.71,205.83,60.2003,547.51,4.64,PARTIAL
TER,—,74,2026-04-08,2026-04-29,358.58,305.87,32.2401,-1700.75,-14.7,EMA21
EQIX,—,76,2026-04-08,2026-05-07,1018.47,1065.16,11.3528,528.51,4.58,EMA21
ROST,—,69,2026-04-08,2026-05-07,224.65,224.14,51.443,-27.55,-0.23,EMA21
WST,—,64,2026-05-07,2026-05-12,322.27,311.91,36.8414,-382.94,-3.21,PARTIAL
CDNS,IGV,45,2026-05-07,2026-05-14,357.19,352.66,33.2342,-151.78,-1.27,PARTIAL
NUE,—,57,2026-04-28,2026-05-15,225.29,226.91,52.5156,83.39,0.72,PARTIAL
CDNS,IGV,45,2026-05-07,2026-05-19,357.19,337.61,33.2342,-651.98,-5.48,EMA21
MPC,—,69,2026-05-19,2026-05-21,263.23,248.31,45.3042,-677.65,-5.67,PARTIAL
MPC,—,69,2026-05-19,2026-05-27,263.23,246.68,45.3042,-751.33,-6.29,EMA21
DELL,XLK,84,2026-04-17,2026-06-03,196.71,420.87,60.2003,13493.14,113.96,EOD
NUE,—,57,2026-04-28,2026-06-03,225.29,257.6,52.5156,1695.33,14.34,EOD
STM,—,73,2026-04-29,2026-06-03,52.71,79.67,439.0511,11833.94,51.14,EOD
WST,—,64,2026-05-07,2026-06-03,322.27,316.15,36.8414,-226.81,-1.9,EOD
STX,—,77,2026-05-27,2026-06-03,871.36,940.22,29.0417,1997.9,7.9,EOD
