symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
ABT,XLV,65,2025-02-21,2025-03-11,135.03,132.46,72.975,-188.82,-1.9,EMA21
YUM,—,64,2025-03-04,2025-03-11,158.54,156.62,61.3258,-118.94,-1.21,PARTIAL
EXC,—,64,2025-02-25,2025-03-12,44.08,42.55,222.5455,-341.8,-3.47,EMA21
VRSN,—,54,2024-12-27,2025-03-13,204.11,233.21,48.7262,1416.26,14.26,EMA21
WMB,—,62,2025-03-24,2025-03-27,61.14,59.4,156.6671,-273.88,-2.84,PARTIAL
PM,XLP,65,2025-02-25,2025-04-04,157.55,150.39,62.2702,-446.85,-4.54,EMA21
YUM,—,64,2025-03-04,2025-04-04,158.54,147.61,61.3258,-671.7,-6.89,EMA21
WMB,—,62,2025-03-24,2025-04-04,61.14,54.49,156.6671,-1043.45,-10.88,EMA21
MNST,—,57,2025-03-24,2025-04-04,57.88,57.05,165.4706,-137.98,-1.43,PARTIAL
WRB,—,62,2025-03-25,2025-04-04,64.47,65.4,148.4976,135.97,1.44,PARTIAL
WRB,—,62,2025-03-25,2025-04-04,64.47,65.33,148.4976,126.26,1.33,EMA21
MNST,—,57,2025-03-24,2025-04-08,57.88,54.93,165.4706,-489.44,-5.09,EMA21
TJX,XLY,62,2025-05-12,2025-05-21,131.6,130.96,71.0577,-46.32,-0.48,PARTIAL
TJX,XLY,62,2025-05-12,2025-05-22,131.6,129.39,71.0577,-158.51,-1.68,EMA21
MELI,—,60,2025-05-12,2025-05-23,2506.61,2506.58,3.7298,-1.64,-0.0,PARTIAL
PAYC,—,60,2025-05-12,2025-05-29,258.59,255.55,36.1429,-111.18,-1.17,PARTIAL
MOS,—,63,2025-05-12,2025-06-06,32.98,34.78,283.6105,510.77,5.48,PARTIAL
MELI,—,60,2025-05-12,2025-06-06,2506.61,2478.67,3.7298,-105.74,-1.11,EMA21
MOS,—,63,2025-05-12,2025-06-09,32.98,34.54,283.6105,441.43,4.74,EMA21
PAYC,—,60,2025-05-12,2025-06-10,258.59,253.74,36.1429,-176.72,-1.87,EMA21
PM,XLP,67,2025-05-23,2025-06-10,178.33,178.94,53.1031,30.78,0.34,PARTIAL
BA,XLI,73,2025-06-09,2025-06-12,217.68,203.65,44.1428,-621.08,-6.45,PARTIAL
BA,XLI,73,2025-06-09,2025-06-12,217.68,203.44,44.1428,-630.08,-6.54,EMA21
APH,—,60,2025-05-12,2025-06-13,84.53,92.44,110.5871,873.93,9.37,PARTIAL
JCI,—,73,2025-06-06,2025-06-13,103.87,101.92,93.0923,-183.4,-1.88,PARTIAL
PM,XLP,67,2025-05-23,2025-06-25,178.33,179.33,53.1031,51.5,0.56,EMA21
NDAQ,—,63,2025-06-10,2025-07-08,86.14,88.55,110.6913,264.92,2.79,PARTIAL
STX,—,90,2025-06-25,2025-07-08,138.65,144.4,68.9998,395.04,4.14,PARTIAL
MSFT,IGV,67,2025-06-12,2025-07-22,479.25,505.02,19.886,510.85,5.38,PARTIAL
NDAQ,—,63,2025-06-10,2025-07-23,86.14,88.15,110.6913,220.85,2.33,EMA21
JCI,—,73,2025-06-06,2025-07-29,103.87,103.09,93.0923,-74.85,-0.76,EMA21
AVGO,SMH,76,2025-07-29,2025-08-01,297.66,288.5,33.2571,-306.21,-3.08,PARTIAL
STX,—,90,2025-06-25,2025-08-06,138.65,147.05,68.9998,577.98,6.06,EMA21
WDC,—,93,2025-07-23,2025-08-06,69.38,73.74,142.2155,619.65,6.3,PARTIAL
PLTR,IGV,68,2025-08-06,2025-08-15,179.68,177.08,55.6725,-146.37,-1.45,PARTIAL
MSFT,IGV,67,2025-06-12,2025-08-18,479.25,516.32,19.886,735.7,7.74,EMA21
AVGO,SMH,76,2025-07-29,2025-08-19,297.66,294.47,33.2571,-107.6,-1.07,EMA21
PLTR,IGV,68,2025-08-06,2025-08-19,179.68,157.51,55.6725,-1235.77,-12.34,EMA21
STX,—,82,2025-08-18,2025-08-21,158.83,154.52,63.0031,-272.68,-2.71,PARTIAL
JNJ,XLV,60,2025-08-19,2025-08-26,177.94,176.4,55.3311,-86.74,-0.87,PARTIAL
WYNN,—,64,2025-08-19,2025-09-05,112.92,120.84,87.2069,689.12,7.01,PARTIAL
JNJ,XLV,60,2025-08-19,2025-09-10,177.94,175.53,55.3311,-135.18,-1.36,EMA21
ANET,XLK,85,2025-09-10,2025-09-12,150.84,139.32,69.9678,-807.55,-7.64,PARTIAL
WYNN,—,64,2025-08-19,2025-10-03,112.92,123.47,87.2069,918.9,9.35,EMA21
STX,—,82,2025-08-18,2025-10-09,158.83,221.37,63.0031,3938.74,39.38,EMA21
APH,—,60,2025-05-12,2025-10-10,84.53,121.52,110.5871,4089.1,43.76,EMA21
MU,SMH,67,2025-10-03,2025-10-10,187.98,181.51,60.4738,-392.83,-3.44,PARTIAL
GLW,—,93,2025-10-09,2025-10-10,87.26,82.94,128.2475,-555.69,-4.95,PARTIAL
MNST,—,64,2025-10-10,2025-10-13,69.68,67.12,155.1145,-398.48,-3.67,PARTIAL
WDC,—,93,2025-07-23,2025-10-14,69.38,112.96,142.2155,6196.94,62.82,EMA21
ANET,XLK,85,2025-09-10,2025-10-14,150.84,138.58,69.9678,-859.22,-8.13,EMA21
NEM,—,83,2025-10-14,2025-10-17,90.61,90.72,117.6599,11.7,0.12,PARTIAL
NEM,—,83,2025-10-14,2025-10-21,90.61,86.19,117.6599,-521.78,-4.88,EMA21
CAT,XLI,64,2025-10-14,2025-10-22,527.89,513.65,20.1929,-289.02,-2.7,PARTIAL
MNST,—,64,2025-10-10,2025-10-29,69.68,66.46,155.1145,-500.28,-4.62,EMA21
GLW,—,93,2025-10-09,2025-11-04,87.26,85.08,128.2475,-280.77,-2.5,EMA21
LRCX,SMH,83,2025-10-29,2025-11-04,160.8,155.7,68.9125,-352.71,-3.17,PARTIAL
WBD,—,72,2025-10-21,2025-11-12,20.35,22.18,526.5004,963.39,9.01,PARTIAL
LRCX,SMH,83,2025-10-29,2025-11-13,160.8,153.09,68.9125,-532.71,-4.79,EMA21
CAT,XLI,64,2025-10-14,2025-11-18,527.89,546.06,20.1929,365.36,3.44,EMA21
