symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
MPC,—,70,2023-08-11,2023-10-02,149.87,149.79,127.8587,-11.57,-0.05,ATR
XOM,XLE,66,2023-09-27,2023-10-04,120.3,111.33,150.9234,-1354.79,-7.45,ATR
FERG,—,58,2023-09-28,2023-10-18,168.13,159.59,108.1879,-926.37,-5.08,ATR
PCAR,—,54,2023-10-06,2023-10-19,87.55,82.43,200.3944,-1028.78,-5.85,ATR
CME,—,70,2023-10-06,2023-10-20,212.1,212.49,82.7467,30.37,0.18,ATR
VRTX,—,57,2023-10-06,2023-10-27,360.91,354.75,48.6205,-301.57,-1.71,ATR
PGR,—,74,2023-10-18,2023-10-27,159.31,152.83,109.5036,-711.25,-4.07,ATR
TRGP,—,60,2023-11-02,2023-11-08,90.32,83.25,188.9299,-1337.22,-7.82,ATR
VRTX,—,64,2023-11-02,2023-11-15,376.85,348.82,45.2975,-1271.93,-7.44,ATR
AJG,—,64,2023-11-02,2023-11-29,242.39,244.65,70.4123,157.04,0.93,ATR
INTC,SMH,61,2023-11-15,2023-12-05,40.64,41.86,410.1312,496.16,2.99,ATR
MSFT,IGV,53,2023-11-02,2023-12-14,348.6,365.38,48.9351,819.25,4.81,ATR
NOW,IGV,63,2023-11-29,2023-12-14,135.9,135.88,126.865,-4.89,-0.02,ATR
WELL,—,58,2023-11-02,2023-12-20,87.87,88.4,194.1685,100.32,0.6,ATR
PTC,—,63,2023-12-05,2024-01-02,160.87,168.38,105.8938,793.1,4.67,ATR
COIN,—,71,2023-12-14,2024-01-02,153.75,156.64,111.9763,321.81,1.88,ATR
MPWR,—,68,2023-12-14,2024-01-03,637.9,577.43,26.985,-1633.71,-9.48,ATR
PSX,—,51,2023-12-20,2024-01-10,134.18,129.22,127.249,-633.33,-3.7,ATR
AXP,XLF,67,2024-01-02,2024-01-12,188.46,181.77,89.6832,-602.31,-3.55,ATR
C,XLF,69,2024-01-02,2024-01-17,53.08,51.28,318.4606,-575.06,-3.39,ATR
PHM,—,79,2024-01-10,2024-01-24,105.29,102.21,156.7676,-486.05,-2.93,ATR
LRCX,SMH,67,2024-01-24,2024-01-26,84.89,83.77,197.0733,-221.48,-1.31,ATR
AMD,SMH,77,2024-01-17,2024-02-20,160.3,165.44,100.8626,516.77,3.21,ATR
KKR,—,85,2024-01-26,2024-02-20,86.82,93.0,191.0325,1178.75,7.12,ATR
ZS,—,68,2024-01-12,2024-02-21,230.95,213.6,70.9002,-1232.51,-7.51,ATR
RL,—,72,2024-02-21,2024-03-04,184.23,177.91,88.3988,-560.2,-3.43,ATR
NVDA,SMH,79,2024-03-04,2024-03-08,85.31,87.4,191.2072,397.72,2.45,ATR
TPR,—,77,2024-02-20,2024-03-25,46.79,45.48,359.3775,-471.25,-2.79,ATR
SYF,—,72,2024-02-20,2024-03-25,40.51,41.26,414.9707,307.42,1.84,ATR
TRMB,—,67,2024-03-08,2024-04-04,63.14,61.4,260.6298,-456.2,-2.76,ATR
DIS,XLC,71,2024-03-25,2024-04-04,119.46,116.91,137.4705,-351.33,-2.13,ATR
GS,XLF,65,2024-01-02,2024-04-11,388.61,396.88,43.4853,357.76,2.13,ATR
GD,—,60,2024-04-04,2024-04-15,293.45,284.32,55.7,-510.64,-3.11,ATR
EOG,XLE,53,2024-04-04,2024-04-15,134.14,132.19,121.835,-239.07,-1.45,ATR
FANG,—,65,2024-03-25,2024-04-17,196.75,200.85,83.4511,340.23,2.08,ATR
AMZN,XLY,65,2024-04-11,2024-04-18,189.2,178.95,86.6469,-890.14,-5.42,ATR
PGR,—,68,2024-04-19,2024-04-29,214.86,206.36,74.7074,-637.14,-3.96,ATR
GE,XLI,83,2024-04-29,2024-05-13,164.62,159.26,96.3811,-518.68,-3.26,ATR
WFC,XLF,66,2024-04-18,2024-05-23,58.79,59.59,271.0162,215.76,1.37,ATR
KMI,—,62,2024-04-19,2024-05-23,18.86,19.05,851.1766,165.09,1.04,ATR
ELV,—,56,2024-04-18,2024-05-24,525.61,520.63,30.3066,-153.0,-0.95,ATR
FIS,—,63,2024-05-13,2024-05-29,75.81,74.37,210.5837,-305.73,-1.9,ATR
APH,—,68,2024-05-23,2024-06-03,68.25,65.79,233.0829,-576.18,-3.61,ATR
FSLR,—,70,2024-05-24,2024-06-17,276.96,260.94,57.4075,-921.86,-5.79,ATR
QCOM,SMH,69,2024-06-17,2024-06-21,222.4,212.21,69.4171,-709.12,-4.58,ATR
WDC,—,62,2024-05-29,2024-06-24,58.56,56.88,266.9689,-448.44,-2.86,ATR
PWR,—,59,2024-05-23,2024-06-26,276.77,266.17,57.4707,-611.25,-3.83,ATR
IP,—,65,2024-06-24,2024-06-27,47.36,43.19,319.9668,-1337.14,-8.81,ATR
T,XLC,57,2024-06-26,2024-07-15,18.78,18.55,807.8374,-182.05,-1.19,ATR
GOOG,XLC,65,2024-06-27,2024-07-17,187.01,182.35,79.7577,-373.94,-2.49,ATR
BSX,—,62,2024-06-21,2024-07-18,77.77,75.44,194.7023,-456.73,-3.0,ATR
AAPL,XLK,71,2024-07-15,2024-07-24,234.59,218.21,64.3443,-1055.66,-6.98,ATR
EXR,—,64,2024-07-17,2024-07-24,167.94,161.63,88.3462,-560.09,-3.76,ATR
RCL,—,67,2024-06-03,2024-07-25,151.09,151.79,101.6905,69.3,0.46,ATR
INFY,—,55,2024-07-18,2024-08-05,22.27,20.77,659.3031,-990.3,-6.73,ATR
PM,XLP,61,2024-07-24,2024-08-05,111.53,113.39,129.632,239.18,1.67,ATR
DUK,—,58,2024-07-24,2024-08-05,108.69,110.84,132.9989,284.83,1.98,ATR
TSN,—,55,2024-08-05,2024-09-10,62.56,63.09,226.6729,117.05,0.84,ATR
TYL,—,59,2024-07-25,2024-10-23,564.79,581.35,25.198,415.16,2.93,ATR
PLTR,IGV,75,2024-09-10,2024-11-04,34.79,41.35,422.5898,2770.22,18.86,ATR
GILD,—,64,2024-11-04,2024-11-13,89.91,92.49,176.9164,454.3,2.87,ATR
K,—,39,2024-08-05,2024-12-04,73.26,80.37,193.5363,1374.18,9.71,ATR
DAL,—,82,2024-11-13,2024-12-09,64.51,62.17,256.8406,-604.28,-3.63,ATR
RCL,—,89,2024-12-04,2024-12-17,249.94,241.71,67.586,-558.43,-3.29,ATR
DASH,—,23,2024-08-05,2024-12-18,121.4,165.14,116.7716,5106.16,36.03,ATR
WMT,XLP,65,2024-10-23,2024-12-20,83.34,92.1,190.942,1671.61,10.52,ATR
TSLA,XLY,76,2024-12-09,2024-12-20,390.1,420.43,42.794,1295.8,7.77,ATR
AAPL,XLK,59,2024-12-17,2025-01-02,253.68,243.48,68.9084,-704.77,-4.02,ATR
PLTR,IGV,73,2024-12-24,2025-01-07,82.45,69.89,201.7081,-2535.63,-15.24,ATR
TPR,—,81,2024-12-26,2025-02-10,66.23,78.93,251.0649,3186.14,19.17,ATR
HOOD,—,80,2025-02-10,2025-02-20,56.32,55.98,313.984,-108.47,-0.6,ATR
BSX,—,57,2025-01-07,2025-02-25,92.06,100.57,174.3317,1480.75,9.24,ATR
RL,—,68,2025-01-06,2025-03-03,243.15,261.97,67.2025,1262.22,7.74,ATR
PM,XLP,65,2025-02-25,2025-03-07,157.55,150.72,112.7495,-771.22,-4.33,ATR
ABT,XLV,71,2025-03-03,2025-03-11,140.33,132.46,127.4456,-1005.15,-5.61,ATR
YUM,—,70,2025-03-07,2025-03-13,162.66,153.19,108.6477,-1030.91,-5.82,ATR
GILD,—,64,2025-02-20,2025-03-14,110.12,111.27,164.0103,187.4,1.05,ATR
WRB,—,62,2025-03-25,2025-03-28,64.47,71.16,267.0332,1784.87,10.38,ATR
VRSN,—,54,2024-12-27,2025-04-04,204.11,239.84,80.5417,2875.48,17.5,ATR
WMB,—,62,2025-03-24,2025-04-04,61.14,54.49,281.7233,-1875.66,-10.88,ATR
MNST,—,57,2025-03-24,2025-04-04,57.88,56.99,297.5536,-264.41,-1.52,ATR
TJX,XLY,62,2025-05-12,2025-05-23,131.6,125.51,129.6488,-790.75,-4.62,ATR
MOS,—,63,2025-05-12,2025-06-06,32.98,34.75,517.464,914.66,5.37,ATR
MELI,—,60,2025-05-12,2025-06-09,2506.61,2444.93,6.8053,-421.79,-2.46,ATR
PAYC,—,60,2025-05-12,2025-06-12,258.59,250.47,65.9445,-537.01,-3.14,ATR
BA,XLI,73,2025-06-09,2025-06-12,217.68,203.44,79.6161,-1135.7,-6.54,ATR
PM,XLP,64,2025-06-12,2025-07-01,184.25,177.26,92.6141,-648.78,-3.79,ATR
STX,—,93,2025-07-01,2025-07-09,145.16,141.8,118.3324,-399.48,-2.31,ATR
APH,—,60,2025-05-12,2025-07-23,84.53,100.56,201.772,3232.68,18.97,ATR
JCI,—,73,2025-06-06,2025-07-29,103.87,103.09,168.5295,-134.78,-0.76,ATR
MSFT,IGV,67,2025-06-12,2025-08-01,479.25,523.32,35.6113,1567.42,9.2,ATR
AVGO,SMH,82,2025-07-09,2025-08-20,278.12,290.73,62.1064,781.22,4.53,ATR
NOC,—,58,2025-08-01,2025-09-09,586.91,570.77,30.4306,-493.05,-2.75,ATR
JNJ,XLV,58,2025-08-20,2025-09-18,178.98,173.9,100.3291,-512.1,-2.84,ATR
STX,—,98,2025-07-23,2025-10-07,152.88,224.67,114.9635,8251.26,46.96,ATR
WDC,—,86,2025-07-29,2025-10-07,70.67,119.75,248.3728,12189.03,69.46,ATR
HOOD,—,77,2025-09-09,2025-10-14,118.59,134.75,164.305,2651.98,13.62,ATR
NOC,—,62,2025-10-07,2025-10-15,622.13,608.02,36.298,-514.19,-2.27,ATR
NEM,—,83,2025-10-14,2025-10-21,90.61,86.19,245.9144,-1089.41,-4.88,ATR
URI,—,70,2025-10-15,2025-10-23,1020.82,912.93,21.941,-2369.16,-10.57,ATR
MNST,—,60,2025-10-07,2025-10-29,68.2,66.46,331.036,-579.45,-2.56,ATR
MPWR,—,72,2025-10-23,2025-10-31,1071.66,1003.49,20.3393,-1388.41,-6.36,ATR
GLW,—,82,2025-09-18,2025-11-13,79.68,82.24,258.5596,658.04,3.2,ATR
TER,—,69,2025-10-31,2025-11-13,181.91,169.34,118.8911,-1496.44,-6.91,ATR
LRCX,SMH,83,2025-10-29,2025-11-14,160.8,148.04,136.2574,-1740.77,-7.94,ATR
LLY,XLV,68,2025-11-13,2025-12-03,1023.69,1032.01,20.3127,167.03,0.81,ATR
WELL,—,61,2025-11-14,2025-12-09,193.98,195.51,107.67,162.87,0.79,ATR
VTR,—,58,2025-11-13,2025-12-10,77.3,77.61,268.9505,81.81,0.4,ATR
AMAT,SMH,84,2025-12-10,2025-12-17,275.37,247.9,82.5267,-2269.22,-9.98,ATR
WBD,—,72,2025-10-21,2025-12-18,20.35,27.57,1078.3151,7785.94,35.5,ATR
GM,—,73,2025-12-09,2026-01-20,77.22,77.69,288.5873,134.09,0.61,ATR
DG,—,62,2025-12-17,2026-01-29,137.08,141.57,157.249,703.7,3.27,ATR
NEM,—,71,2026-01-20,2026-01-30,119.04,112.18,187.6529,-1288.11,-5.76,ATR
STLD,—,70,2025-12-18,2026-02-19,174.72,190.29,123.386,1919.67,8.91,ATR
LUV,—,83,2026-01-29,2026-02-25,48.54,49.82,480.8445,611.73,2.63,ATR
AMAT,SMH,79,2026-02-25,2026-03-03,395.27,350.79,65.2793,-2905.16,-11.25,ATR
TER,—,84,2025-12-03,2026-03-06,195.24,272.64,110.241,8531.13,39.65,ATR
FDX,—,74,2026-01-30,2026-03-06,259.7,288.74,86.2154,2501.58,11.18,ATR
LMT,XLI,78,2026-02-19,2026-03-16,667.04,644.23,38.3559,-876.94,-3.42,ATR
LNT,—,64,2026-03-16,2026-03-20,73.09,68.61,319.9569,-1435.88,-6.13,ATR
EQT,—,63,2026-03-11,2026-04-01,63.88,61.0,363.2343,-1049.1,-4.51,ATR
VZ,XLC,73,2026-03-03,2026-04-06,50.91,49.08,481.7412,-885.72,-3.6,ATR
GLW,—,70,2026-04-08,2026-04-28,165.23,152.82,138.3327,-1718.94,-7.51,ATR
TER,—,74,2026-04-08,2026-04-29,358.58,305.87,63.7544,-3362.25,-14.7,ATR
EQIX,—,76,2026-04-08,2026-05-07,1018.47,1065.16,22.45,1046.09,4.58,ATR
QSR,—,55,2026-03-06,2026-05-13,74.04,76.33,318.0278,725.06,3.09,ATR
WST,—,64,2026-05-07,2026-05-13,322.27,301.95,69.678,-1417.94,-6.31,ATR
EBAY,—,71,2026-05-13,2026-05-29,113.1,109.11,201.009,-804.89,-3.53,ATR
NUE,—,57,2026-04-28,2026-06-03,225.29,257.6,102.5173,3310.44,14.34,EOD
STM,—,73,2026-04-29,2026-06-03,52.71,79.67,420.7399,11340.31,51.14,EOD
MRVL,SMH,76,2026-05-13,2026-06-03,178.09,301.5,127.6756,15754.03,69.29,EOD
FTNT,IGV,78,2026-05-29,2026-06-03,138.08,146.41,174.7113,1452.71,6.03,EOD
