symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
LDOUSDT,—,33,2023-11-22,2023-11-27,2.617092,2.362818,5981.101479,-1550.62,-9.72,PARTIAL
LDOUSDT,—,33,2023-11-22,2023-11-29,2.617092,2.257609,5981.101479,-2179.26,-13.74,EMA21
DYDXUSDT,—,45,2023-11-15,2023-12-01,3.985186,3.08237,4396.926164,-4000.69,-22.65,EMA21
LUNCUSDT,—,52,2023-12-03,2023-12-09,0.000197,0.000179,78151860.980768,-1443.78,-9.17,PARTIAL
BTCUSDT,—,50,2023-12-01,2023-12-11,38713.466016,41232.7733,0.392732,958.01,6.51,PARTIAL
NEARUSDT,—,42,2023-12-05,2023-12-11,2.258806,2.23888,7130.037925,-174.14,-0.88,PARTIAL
LUNCUSDT,—,52,2023-12-03,2023-12-17,0.000197,0.000162,78151860.980768,-2816.57,-18.08,EMA21
ADAUSDT,—,26,2023-12-05,2023-12-17,0.426041,0.58011,37788.842239,5784.08,36.16,PARTIAL
INJUSDT,—,62,2023-12-18,2023-12-26,36.910505,38.774603,456.108987,815.71,5.05,PARTIAL
BTCUSDT,—,50,2023-12-01,2023-12-29,38713.466016,42003.849575,0.392732,1260.54,8.5,EMA21
ADAUSDT,—,26,2023-12-05,2024-01-03,0.426041,0.556065,37788.842239,4876.35,30.52,EMA21
INJUSDT,—,62,2023-12-18,2024-01-03,36.910505,34.117746,456.108987,-1306.2,-7.57,EMA21
SOLUSDT,—,24,2023-10-21,2024-01-06,29.343456,93.629345,384.707215,24683.94,219.08,EMA21
ICPUSDT,—,60,2023-12-30,2024-01-06,12.255797,12.000997,1545.54242,-431.29,-2.08,PARTIAL
NEARUSDT,—,42,2023-12-05,2024-01-07,2.258806,3.210178,7130.037925,6744.32,42.12,EMA21
LDOUSDT,—,57,2024-01-05,2024-01-07,3.560846,2.927536,5274.937503,-3374.9,-17.79,PARTIAL
BTCUSDT,—,44,2024-01-08,2024-01-12,46988.600832,42761.338635,0.374164,-1615.27,-9.0,PARTIAL
BTCUSDT,—,44,2024-01-08,2024-01-12,46988.600832,42718.555905,0.374164,-1631.26,-9.09,EMA21
ETCUSDT,—,25,2024-01-10,2024-01-17,26.431128,26.16691,678.22732,-214.87,-1.0,PARTIAL
ICPUSDT,—,60,2023-12-30,2024-01-18,12.255797,11.467772,1545.54242,-1254.59,-6.43,EMA21
LDOUSDT,—,57,2024-01-05,2024-01-18,3.560846,3.024456,5274.937503,-2864.16,-15.06,EMA21
ETHUSDT,—,34,2024-01-10,2024-01-18,2586.447504,2469.574595,6.933356,-845.38,-4.52,PARTIAL
ETHUSDT,—,34,2024-01-10,2024-01-22,2586.447504,2310.7287,6.933356,-1945.61,-10.66,EMA21
ETCUSDT,—,25,2024-01-10,2024-01-22,26.431128,22.915575,678.22732,-2417.81,-13.3,EMA21
LINKUSDT,—,24,2024-02-02,2024-02-16,17.842262,19.541224,914.288293,1519.16,9.52,PARTIAL
SOLUSDT,—,38,2024-02-12,2024-02-17,111.729312,108.86554,151.778437,-468.14,-2.56,PARTIAL
LINKUSDT,—,24,2024-02-02,2024-02-21,17.842262,18.566109,914.288293,628.52,4.06,EMA21
SOLUSDT,—,38,2024-02-12,2024-02-21,111.729312,104.872455,151.778437,-1073.6,-6.14,EMA21
BTCUSDT,—,40,2024-02-12,2024-02-22,49957.203816,51262.77579,0.339575,408.97,2.61,PARTIAL
FILUSDT,—,28,2024-02-22,2024-02-27,8.074454,7.663166,2143.102246,-915.16,-5.09,PARTIAL
TRXUSDT,—,63,2024-02-04,2024-03-04,0.118525,0.14019,138084.890416,2955.9,18.28,PARTIAL
TRXUSDT,—,63,2024-02-04,2024-03-05,0.118525,0.135646,138084.890416,2329.12,14.45,EMA21
CHZUSDT,—,32,2024-02-16,2024-03-05,0.118084,0.135352,144880.379095,2465.06,14.62,PARTIAL
BNBUSDT,—,55,2024-02-21,2024-03-05,379.50336,393.90295,45.105166,614.61,3.79,PARTIAL
CHZUSDT,—,32,2024-02-16,2024-03-16,0.118084,0.13311,144880.379095,2140.53,12.72,EMA21
FILUSDT,—,28,2024-02-22,2024-03-16,8.074454,8.822746,2143.102246,1567.45,9.27,EMA21
FETUSDT,—,61,2024-03-06,2024-03-16,2.429942,2.421089,7730.497402,-105.94,-0.36,PARTIAL
BTCUSDT,—,40,2024-02-12,2024-03-19,49957.203816,61844.4939,0.339575,3998.66,23.79,EMA21
SOLUSDT,—,45,2024-03-17,2024-03-19,202.021488,169.73509,95.524638,-3119.66,-15.98,PARTIAL
APTUSDT,—,50,2024-03-25,2024-03-30,17.347967,16.599696,1068.974558,-836.17,-4.31,PARTIAL
BNBUSDT,—,55,2024-02-21,2024-04-02,379.50336,550.5729,45.105166,7674.17,45.08,EMA21
FETUSDT,—,61,2024-03-06,2024-04-02,2.429942,2.665995,7730.497402,1785.41,9.71,EMA21
DEXEUSDT,—,46,2024-03-22,2024-04-02,13.515804,13.726134,1341.316139,245.58,1.56,PARTIAL
APTUSDT,—,50,2024-03-25,2024-04-02,17.347967,14.679048,1068.974558,-2887.24,-15.38,EMA21
SOLUSDT,—,45,2024-03-17,2024-04-05,202.021488,174.108445,95.524638,-2702.31,-13.82,EMA21
DEXEUSDT,—,46,2024-03-22,2024-04-12,13.515804,13.416844,1341.316139,-168.86,-0.73,EMA21
HBARUSDT,—,25,2024-04-23,2024-04-27,0.156425,0.106447,114540.308914,-5754.64,-31.95,PARTIAL
HBARUSDT,—,25,2024-04-23,2024-04-29,0.156425,0.103045,114540.308914,-6143.86,-34.12,EMA21
NEARUSDT,—,24,2024-05-15,2024-05-21,8.058442,7.81509,2075.87419,-538.12,-3.02,PARTIAL
ARUSDT,—,49,2024-05-17,2024-05-21,47.623068,44.330824,351.00795,-1187.88,-6.91,PARTIAL
ARUSDT,—,49,2024-05-17,2024-05-23,47.623068,41.113238,351.00795,-2316.15,-13.67,EMA21
BTCUSDT,—,34,2024-05-20,2024-05-28,71503.777296,68364.190805,0.23511,-771.03,-4.39,PARTIAL
NEARUSDT,—,24,2024-05-15,2024-05-29,8.058442,7.574621,2075.87419,-1036.8,-6.0,EMA21
PEPEUSDT,—,60,2024-05-21,2024-05-29,1.4e-05,1.5e-05,1178333995.851969,1028.62,6.51,PARTIAL
FLOKIUSDT,—,9,2024-05-27,2024-05-30,0.000278,0.000248,60883682.490064,-1858.32,-10.79,PARTIAL
PEPEUSDT,—,60,2024-05-21,2024-06-07,1.4e-05,1.3e-05,1178333995.851969,-1316.03,-7.87,EMA21
ETHUSDT,—,15,2024-05-21,2024-06-07,3792.63168,3676.48084,4.301847,-531.79,-3.06,PARTIAL
ETHUSDT,—,15,2024-05-21,2024-06-10,3792.63168,3662.348225,4.301847,-592.53,-3.44,EMA21
BNBUSDT,—,52,2024-06-04,2024-06-10,686.24856,624.78745,23.624727,-1482.97,-8.96,PARTIAL
BNBUSDT,—,52,2024-06-04,2024-06-10,686.24856,624.16235,23.624727,-1497.73,-9.05,EMA21
BTCUSDT,—,34,2024-05-20,2024-06-11,71503.777296,67213.26864,0.23511,-1041.36,-6.0,EMA21
FLOKIUSDT,—,9,2024-05-27,2024-06-11,0.000278,0.000236,60883682.490064,-2583.36,-15.08,EMA21
TRXUSDT,—,38,2024-06-29,2024-07-07,0.12563,0.124598,120650.203638,-154.79,-0.82,PARTIAL
TRXUSDT,—,38,2024-06-29,2024-07-30,0.12563,0.132801,120650.203638,833.89,5.71,EMA21
SOLUSDT,—,7,2024-07-21,2024-07-31,184.637592,171.624145,82.567005,-1103.9,-7.05,PARTIAL
SOLUSDT,—,7,2024-07-21,2024-08-01,184.637592,167.118945,82.567005,-1475.51,-9.49,EMA21
PAXGUSDT,—,47,2024-09-24,2024-09-30,2654.1216,2634.682,5.639341,-139.45,-0.73,PARTIAL
PAXGUSDT,—,47,2024-09-24,2024-10-08,2654.1216,2629.0505,5.639341,-171.18,-0.94,EMA21
PAXGUSDT,—,38,2024-10-22,2024-10-31,2762.208,2752.623,5.407436,-81.65,-0.35,PARTIAL
PAXGUSDT,—,38,2024-10-22,2024-11-06,2762.208,2650.019,5.407436,-635.92,-4.06,EMA21
ZECUSDT,—,33,2024-11-06,2024-11-12,43.274592,41.95901,343.375488,-481.01,-3.04,PARTIAL
ZECUSDT,—,33,2024-11-06,2024-11-13,43.274592,38.611995,343.375488,-1629.14,-10.77,EMA21
AAVEUSDT,—,20,2024-11-07,2024-11-13,183.54672,173.123395,82.115539,-885.21,-5.68,PARTIAL
AAVEUSDT,—,20,2024-11-07,2024-11-14,183.54672,157.892805,82.115539,-2134.62,-13.98,EMA21
PEPEUSDT,—,50,2024-11-13,2024-11-20,2.1e-05,1.9e-05,751671547.994373,-1590.24,-9.97,PARTIAL
BTCUSDT,—,43,2024-11-06,2024-11-25,75632.447592,92963.504995,0.19654,3373.1,22.91,PARTIAL
SOLUSDT,—,22,2024-11-06,2024-11-25,186.739272,234.06291,79.544553,3730.87,25.34,PARTIAL
DOGEUSDT,—,45,2024-11-12,2024-11-25,0.380154,0.392444,40956.036858,471.7,3.23,PARTIAL
SOLUSDT,—,22,2024-11-06,2024-12-02,186.739272,225.38142,79.544553,3040.99,20.69,EMA21
XRPUSDT,—,61,2024-11-22,2024-12-09,1.473778,2.211294,11171.380581,8197.9,50.04,PARTIAL
ADAUSDT,—,59,2024-12-02,2024-12-09,1.203162,1.002898,15448.06762,-3127.76,-16.64,PARTIAL
ADAUSDT,—,59,2024-12-02,2024-12-09,1.203162,1.001895,15448.06762,-3143.25,-16.73,EMA21
DOGEUSDT,—,45,2024-11-12,2024-12-10,0.380154,0.393329,40956.036858,507.93,3.47,EMA21
PEPEUSDT,—,50,2024-11-13,2024-12-17,2.1e-05,2.2e-05,751671547.994373,1154.91,7.58,EMA21
AAVEUSDT,—,44,2024-12-11,2024-12-18,303.002208,339.560135,57.2359,2055.65,12.07,PARTIAL
LINKUSDT,—,63,2024-12-12,2024-12-18,29.153304,24.84757,613.230908,-2673.52,-14.77,PARTIAL
BTCUSDT,—,43,2024-11-06,2024-12-19,75632.447592,97315.66721,0.19654,4227.62,28.67,EMA21
LINKUSDT,—,63,2024-12-12,2024-12-19,29.153304,22.775785,613.230908,-3942.74,-21.88,EMA21
AAVEUSDT,—,44,2024-12-11,2024-12-21,303.002208,298.681305,57.2359,-281.75,-1.43,EMA21
XRPUSDT,—,61,2024-11-22,2024-12-22,1.473778,2.199795,11171.380581,8069.58,49.26,EMA21
ZENUSDT,—,48,2024-12-20,2024-12-27,26.140896,29.66516,636.012032,2205.98,13.48,PARTIAL
ZENUSDT,—,48,2024-12-20,2025-01-07,26.140896,24.00394,636.012032,-1391.02,-8.17,EMA21
SUIUSDT,—,77,2025-01-03,2025-01-07,4.988287,4.782807,3368.33857,-725.04,-4.12,PARTIAL
SUIUSDT,—,77,2025-01-03,2025-01-14,4.988287,4.578622,3368.33857,-1412.12,-8.21,EMA21
XRPUSDT,—,61,2025-01-15,2025-01-19,3.145414,2.957221,5158.398138,-1002.26,-5.98,PARTIAL
LTCUSDT,—,35,2025-01-17,2025-01-19,137.149632,115.512215,119.383055,-2613.3,-15.78,PARTIAL
LTCUSDT,—,35,2025-01-17,2025-01-27,137.149632,114.88741,119.383055,-2687.82,-16.23,EMA21
XRPUSDT,—,61,2025-01-15,2025-02-01,3.145414,2.873483,5158.398138,-1433.78,-8.65,EMA21
DEXEUSDT,—,64,2025-02-03,2025-02-05,23.995181,20.766612,643.977492,-2107.95,-13.46,PARTIAL
DEXEUSDT,—,64,2025-02-03,2025-02-09,23.995181,19.543641,643.977492,-2894.73,-18.55,EMA21
PAXGUSDT,—,49,2025-02-24,2025-02-25,2990.3904,2938.53,5.000213,-288.96,-1.73,PARTIAL
PAXGUSDT,—,49,2025-02-24,2025-02-27,2990.3904,2883.668,5.000213,-563.01,-3.57,EMA21
ADAUSDT,—,18,2025-03-02,2025-03-07,1.135908,0.817691,13088.627418,-4190.59,-28.01,PARTIAL
ADAUSDT,—,18,2025-03-02,2025-03-07,1.135908,0.816873,13088.627418,-4201.29,-28.09,EMA21
BTCUSDT,—,29,2025-05-01,2025-05-04,96567.101928,94230.48119,0.145279,-367.18,-2.42,PARTIAL
SUIUSDT,—,36,2025-05-08,2025-05-15,4.036727,3.846676,3490.006581,-690.79,-4.71,PARTIAL
SUIUSDT,—,36,2025-05-08,2025-05-23,4.036727,3.576228,3490.006581,-1633.71,-11.41,EMA21
BTCUSDT,—,29,2025-05-01,2025-05-30,96567.101928,103829.50178,0.145279,1025.96,7.52,EMA21
AAVEUSDT,—,52,2025-06-10,2025-06-14,308.586672,274.972445,44.923262,-1536.28,-10.89,PARTIAL
AAVEUSDT,—,52,2025-06-10,2025-06-17,308.586672,266.16016,44.923262,-1931.76,-13.75,EMA21
BTCUSDT,—,53,2025-07-09,2025-07-20,111322.977192,117206.48744,0.121415,686.6,5.29,PARTIAL
XRPUSDT,—,16,2025-07-16,2025-07-23,3.04043,3.182208,4502.925586,610.39,4.66,PARTIAL
BCHUSDT,—,43,2025-07-20,2025-07-23,548.4384,511.9439,25.572472,-960.37,-6.65,PARTIAL
BNBUSDT,—,48,2025-07-22,2025-07-30,787.309344,793.113245,17.816805,75.25,0.74,PARTIAL
BTCUSDT,—,53,2025-07-09,2025-07-31,111322.977192,115590.43388,0.121415,490.58,3.83,EMA21
XRPUSDT,—,16,2025-07-16,2025-07-31,3.04043,3.017866,4502.925586,-128.88,-0.74,EMA21
BCHUSDT,—,43,2025-07-20,2025-08-01,548.4384,535.3957,25.572472,-361.25,-2.38,EMA21
BNBUSDT,—,48,2025-07-22,2025-08-01,787.309344,755.94438,17.816805,-586.32,-3.98,EMA21
TRXUSDT,—,39,2025-07-29,2025-08-01,0.338771,0.323238,40636.177416,-658.08,-4.58,PARTIAL
LTCUSDT,—,41,2025-08-12,2025-08-14,130.564368,121.229355,106.384434,-1019.89,-7.15,PARTIAL
PENDLEUSDT,—,16,2025-08-09,2025-08-15,5.675537,5.283357,2392.784595,-964.62,-6.91,PARTIAL
BCHUSDT,—,51,2025-08-12,2025-08-16,619.29504,587.00635,22.436821,-751.52,-5.21,PARTIAL
ETHUSDT,—,70,2025-08-08,2025-08-18,4012.7076,4310.833505,3.346324,969.77,7.43,PARTIAL
BCHUSDT,—,51,2025-08-12,2025-08-18,619.29504,567.9468,22.436821,-1178.73,-8.29,EMA21
LTCUSDT,—,41,2025-08-12,2025-08-18,130.564368,117.593345,106.384434,-1406.32,-9.93,EMA21
ETHUSDT,—,70,2025-08-08,2025-08-19,4012.7076,4069.476615,3.346324,162.92,1.41,EMA21
TRXUSDT,—,39,2025-07-29,2025-08-25,0.338771,0.341187,40636.177416,70.57,0.71,EMA21
PENDLEUSDT,—,16,2025-08-09,2025-08-25,5.675537,5.135286,2392.784595,-1318.57,-9.52,EMA21
ETHUSDT,—,76,2025-08-22,2025-08-25,4835.935656,4373.99191,2.724387,-1283.6,-9.55,PARTIAL
BNBUSDT,—,64,2025-08-22,2025-08-25,900.930168,838.90034,14.618471,-932.21,-6.89,PARTIAL
ETHUSDT,—,76,2025-08-22,2025-08-29,4835.935656,4353.63973,2.724387,-1339.0,-9.97,EMA21
BNBUSDT,—,64,2025-08-22,2025-09-01,900.930168,844.41148,14.618471,-851.73,-6.27,EMA21
PAXGUSDT,—,50,2025-08-29,2025-09-18,3464.609472,3643.41738,3.601325,618.35,5.16,PARTIAL
SOLUSDT,—,52,2025-09-10,2025-09-21,224.249256,236.04192,56.07672,635.48,5.26,PARTIAL
SOLUSDT,—,52,2025-09-10,2025-09-22,224.249256,220.04943,56.07672,-260.43,-1.87,EMA21
BNBUSDT,—,78,2025-09-12,2025-09-25,925.53984,945.42705,13.800978,248.64,2.15,PARTIAL
BNBUSDT,—,78,2025-09-12,2025-09-25,925.53984,944.48115,13.800978,235.6,2.05,EMA21
ZECUSDT,—,47,2025-09-29,2025-10-07,72.117648,127.19637,176.572575,9690.2,76.37,PARTIAL
BTCUSDT,—,45,2025-10-01,2025-10-10,118689.865992,112718.11275,0.121793,-755.5,-5.03,PARTIAL
BTCUSDT,—,45,2025-10-01,2025-10-10,118689.865992,112605.33825,0.121793,-769.22,-5.13,EMA21
BNBUSDT,—,71,2025-10-02,2025-10-10,1091.092176,1101.918765,13.629274,117.67,0.99,PARTIAL
BNBUSDT,—,71,2025-10-02,2025-10-10,1091.092176,1100.816295,13.629274,102.66,0.89,EMA21
CAKEUSDT,—,51,2025-10-07,2025-10-10,4.371494,2.849574,3515.504588,-5375.7,-34.81,PARTIAL
CAKEUSDT,—,51,2025-10-07,2025-10-10,4.371494,2.846724,3515.504588,-5385.71,-34.88,EMA21
PAXGUSDT,—,50,2025-08-29,2025-10-22,3464.609472,4085.64233,3.601325,2209.35,17.93,EMA21
DASHUSDT,—,57,2025-11-01,2025-11-08,73.768968,81.49923,251.830161,1907.61,10.48,PARTIAL
DASHUSDT,—,57,2025-11-01,2025-11-10,73.768968,72.59095,251.830161,-333.52,-1.6,EMA21
ZECUSDT,—,47,2025-09-29,2025-11-22,72.117648,517.223,176.572575,78489.34,617.19,EMA21
