symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
TRXUSDT,—,38,2024-06-29,2024-07-07,0.12563,0.124473,39759.517129,-55.96,-0.92,A:EMA8
TRXUSDT,—,38,2024-06-29,2024-07-17,0.12563,0.13338,79519.034259,595.61,6.17,B:ATR2.5x
TRXUSDT,—,38,2024-06-29,2024-07-30,0.12563,0.132801,39759.517129,274.8,5.71,A:EMA21
SOLUSDT,—,7,2024-07-21,2024-07-31,184.637592,171.452435,27.291022,-369.55,-7.14,A:EMA8
SOLUSDT,—,7,2024-07-21,2024-08-01,184.637592,167.118945,27.291022,-487.7,-9.49,A:EMA21
SOLUSDT,—,7,2024-07-21,2024-08-02,184.637592,152.540845,54.582045,-1770.31,-17.38,B:ATR2.5x
PAXGUSDT,—,47,2024-09-24,2024-09-30,2654.1216,2632.046,1.847858,-50.56,-0.83,A:EMA8
PAXGUSDT,—,47,2024-09-24,2024-10-08,2654.1216,2629.0505,1.847858,-56.09,-0.94,A:EMA21
PAXGUSDT,—,47,2024-09-24,2024-10-09,2654.1216,2618.067,3.695716,-152.73,-1.36,B:ATR2.5x
PAXGUSDT,—,38,2024-10-22,2024-10-31,2762.208,2749.869,1.77086,-31.61,-0.45,A:EMA8
PAXGUSDT,—,38,2024-10-22,2024-11-06,2762.208,2650.019,1.77086,-208.26,-4.06,A:EMA21
PAXGUSDT,—,38,2024-10-22,2024-11-06,2762.208,2650.019,3.54172,-416.51,-4.06,B:ATR2.5x
ZECUSDT,—,33,2024-11-06,2024-11-12,43.274592,41.91703,112.235626,-161.93,-3.14,A:EMA8
ZECUSDT,—,33,2024-11-06,2024-11-13,43.274592,38.611995,112.235626,-532.5,-10.77,A:EMA21
ZECUSDT,—,33,2024-11-06,2024-11-13,43.274592,38.611995,224.471252,-1065.0,-10.77,B:ATR2.5x
AAVEUSDT,—,20,2024-11-07,2024-11-13,183.54672,172.950185,26.840265,-293.98,-5.77,A:EMA8
AAVEUSDT,—,20,2024-11-07,2024-11-14,183.54672,157.892805,26.840265,-697.72,-13.98,A:EMA21
AAVEUSDT,—,20,2024-11-07,2024-11-14,183.54672,157.892805,53.680529,-1395.44,-13.98,B:ATR2.5x
PEPEUSDT,—,50,2024-11-13,2024-11-14,2.1e-05,2.1e-05,489570925.299936,-121.94,-1.0,B:ATR2.5x
PEPEUSDT,—,50,2024-11-13,2024-11-20,2.1e-05,1.9e-05,244785462.649968,-522.46,-10.06,A:EMA8
