symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
CRVUSDT,—,55,2021-11-24,2021-11-27,5.855681,4.830743,1049.384525,-1086.77,-17.5,A:EMA8
CRVUSDT,—,55,2021-11-24,2021-11-29,5.855681,4.686959,2098.769049,-2475.0,-19.96,B:ATR2.5x
AVAXUSDT,—,57,2021-11-13,2021-12-02,97.618032,107.61833,64.334459,630.16,10.24,A:EMA21
CRVUSDT,—,55,2021-11-24,2021-12-03,5.855681,4.356456,1049.384525,-1583.98,-25.6,A:EMA21
FETUSDT,—,45,2023-02-05,2023-02-09,0.45016,0.388417,13024.245125,-815.08,-13.72,A:EMA8
FETUSDT,—,45,2023-02-05,2023-02-09,0.45016,0.388417,26048.490249,-1630.16,-13.72,B:ATR2.5x
LTCUSDT,—,31,2023-02-15,2023-02-19,102.902256,97.283855,55.93345,-325.45,-5.46,A:EMA8
LTCUSDT,—,31,2023-02-15,2023-02-21,102.902256,93.6593,55.93345,-527.98,-8.98,A:EMA21
LTCUSDT,—,31,2023-02-15,2023-02-24,102.902256,91.412675,111.8669,-1307.04,-11.17,B:ATR2.5x
FETUSDT,—,45,2023-02-05,2023-03-06,0.45016,0.41917,13024.245125,-414.94,-6.88,A:EMA21
INJUSDT,—,33,2023-04-03,2023-04-20,5.8797,7.894141,954.506128,1909.65,34.26,A:EMA8
INJUSDT,—,33,2023-04-03,2023-04-20,5.8797,7.894141,1909.012256,3819.3,34.26,B:ATR2.5x
INJUSDT,—,33,2023-04-03,2023-04-23,5.8797,6.871677,954.506128,934.68,16.87,A:EMA21
TRXUSDT,—,43,2023-05-20,2023-05-31,0.072628,0.075107,81856.218697,190.84,3.41,A:EMA8
TRXUSDT,—,43,2023-05-20,2023-06-01,0.072628,0.074658,163712.437393,308.19,2.79,B:ATR2.5x
LTCUSDT,—,34,2023-06-03,2023-06-05,96.106824,87.578435,62.504057,-544.54,-8.87,A:EMA8
LTCUSDT,—,34,2023-06-03,2023-06-05,96.106824,87.578435,62.504057,-544.54,-8.87,A:EMA21
XRPUSDT,—,32,2023-06-04,2023-06-05,0.536329,0.508237,11150.500465,-324.89,-5.24,A:EMA8
TRXUSDT,—,43,2023-05-20,2023-06-09,0.072628,0.071892,81856.218697,-72.08,-1.01,A:EMA21
LTCUSDT,—,34,2023-06-03,2023-06-10,96.106824,77.014305,125.008113,-2408.36,-19.87,B:ATR2.5x
XRPUSDT,—,32,2023-06-04,2023-06-14,0.536329,0.47938,11150.500465,-646.33,-10.62,A:EMA21
XRPUSDT,—,32,2023-06-04,2023-06-14,0.536329,0.47938,22301.00093,-1292.67,-10.62,B:ATR2.5x
BTCUSDT,—,35,2023-06-21,2023-07-05,30017.885112,30459.052785,0.189174,72.02,1.47,A:EMA8
XLMUSDT,—,14,2023-06-30,2023-07-05,0.110789,0.100449,64027.358023,-675.53,-9.33,A:EMA8
LTCUSDT,—,27,2023-06-30,2023-07-06,108.78696,95.107125,65.228865,-905.62,-12.57,A:EMA8
LTCUSDT,—,27,2023-06-30,2023-07-06,108.78696,95.107125,130.45773,-1811.24,-12.57,B:ATR2.5x
XLMUSDT,—,14,2023-06-30,2023-07-06,0.110789,0.095856,64027.358023,-969.32,-13.48,A:EMA21
XLMUSDT,—,14,2023-06-30,2023-07-06,0.110789,0.095856,128054.716047,-1938.65,-13.48,B:ATR2.5x
BCHUSDT,—,9,2023-06-21,2023-07-09,136.00872,265.2016,41.736762,5375.35,94.99,A:EMA8
BCHUSDT,—,9,2023-06-21,2023-07-09,136.00872,265.2016,83.473525,10750.69,94.99,B:ATR2.5x
LTCUSDT,—,27,2023-06-30,2023-07-14,108.78696,94.987305,65.228865,-913.43,-12.69,A:EMA21
BCHUSDT,—,9,2023-06-21,2023-07-16,136.00872,249.52515,41.736762,4721.72,83.46,A:EMA21
BTCUSDT,—,35,2023-06-21,2023-07-17,30017.885112,30092.793,0.189174,2.8,0.25,A:EMA21
BTCUSDT,—,35,2023-06-21,2023-07-22,30017.885112,29749.309,0.378348,-124.23,-0.89,B:ATR2.5x
XRPUSDT,—,45,2023-07-13,2023-07-22,0.815952,0.732,7938.076368,-678.7,-10.29,A:EMA8
INJUSDT,—,46,2023-07-14,2023-07-22,9.453557,8.603076,642.512311,-558.05,-9.0,A:EMA8
XRPUSDT,—,45,2023-07-13,2023-07-24,0.815952,0.701047,15876.152736,-1848.34,-14.08,B:ATR2.5x
XLMUSDT,—,44,2023-07-13,2023-07-24,0.155324,0.145382,41685.482787,-427.0,-6.4,A:EMA8
INJUSDT,—,46,2023-07-14,2023-07-24,9.453557,8.143766,642.512311,-852.86,-13.86,A:EMA21
INJUSDT,—,46,2023-07-14,2023-07-24,9.453557,8.143766,1285.024622,-1705.73,-13.86,B:ATR2.5x
XLMUSDT,—,44,2023-07-13,2023-07-25,0.155324,0.144683,83370.965573,-912.2,-6.85,B:ATR2.5x
LINKUSDT,—,16,2023-07-20,2023-07-25,8.367689,7.380912,760.829594,-762.75,-11.79,A:EMA8
XRPUSDT,—,45,2023-07-13,2023-08-02,0.815952,0.683973,7938.076368,-1059.57,-16.17,A:EMA21
LINKUSDT,—,16,2023-07-20,2023-08-02,8.367689,7.339974,760.829594,-793.87,-12.28,A:EMA21
LINKUSDT,—,16,2023-07-20,2023-08-02,8.367689,7.339974,1521.659188,-1587.73,-12.28,B:ATR2.5x
XLMUSDT,—,44,2023-07-13,2023-08-03,0.155324,0.138792,41685.482787,-701.43,-10.64,A:EMA21
SOLUSDT,—,24,2023-10-21,2023-11-03,29.343456,39.390825,392.677976,3918.39,34.24,B:ATR2.5x
LINKUSDT,—,42,2023-10-21,2023-11-13,8.921131,14.336463,646.032024,3483.45,60.7,A:EMA8
INJUSDT,—,23,2023-10-22,2023-11-13,9.235382,15.386885,640.287961,3922.97,66.61,A:EMA8
BTCUSDT,—,28,2023-10-23,2023-11-14,33096.445992,35497.863215,0.190279,443.89,7.26,A:EMA8
XRPUSDT,—,13,2023-11-06,2023-11-14,0.715372,0.628656,10889.927356,-958.97,-12.12,A:EMA8
XRPUSDT,—,13,2023-11-06,2023-11-14,0.715372,0.628656,21779.854713,-1917.94,-12.12,B:ATR2.5x
XRPUSDT,—,13,2023-11-06,2023-11-16,0.715372,0.610982,10889.927356,-1151.24,-14.59,A:EMA21
SOLUSDT,—,24,2023-10-21,2023-11-20,29.343456,56.485145,196.338988,5312.12,92.5,A:EMA8
LINKUSDT,—,42,2023-10-21,2023-11-21,8.921131,13.338962,646.032024,2839.68,49.52,A:EMA21
LINKUSDT,—,42,2023-10-21,2023-11-21,8.921131,13.338962,1292.064048,5679.36,49.52,B:ATR2.5x
INJUSDT,—,23,2023-10-22,2023-11-21,9.235382,14.180697,640.287961,3151.43,53.55,A:EMA21
INJUSDT,—,23,2023-10-22,2023-11-21,9.235382,14.180697,1280.575921,6302.86,53.55,B:ATR2.5x
BTCUSDT,—,28,2023-10-23,2023-11-21,33096.445992,35688.037525,0.190279,480.04,7.83,A:EMA21
FETUSDT,—,46,2023-11-19,2023-11-21,0.4999,0.459709,16383.311524,-674.17,-8.04,A:EMA8
LDOUSDT,—,33,2023-11-22,2023-11-27,2.617092,2.360454,2942.178521,-769.72,-9.81,A:EMA8
LDOUSDT,—,33,2023-11-22,2023-11-29,2.617092,2.257609,2942.178521,-1072.01,-13.74,A:EMA21
FETUSDT,—,46,2023-11-19,2023-12-06,0.4999,0.503743,16383.311524,46.53,0.77,A:EMA21
LUNCUSDT,—,52,2023-12-03,2023-12-07,0.000197,0.0002,78603579.145399,188.97,1.42,B:ATR2.5x
LUNCUSDT,—,52,2023-12-03,2023-12-09,0.000197,0.000179,39301789.572699,-733.11,-9.26,A:EMA8
LDOUSDT,—,33,2023-11-22,2023-12-15,2.617092,2.1298,5884.357042,-2895.33,-18.62,B:ATR2.5x
LUNCUSDT,—,52,2023-12-03,2023-12-17,0.000197,0.000162,39301789.572699,-1416.42,-18.08,A:EMA21
ICPUSDT,—,45,2023-12-15,2023-12-19,7.204759,9.262086,2178.459757,4445.93,28.56,B:ATR2.5x
ICPUSDT,—,45,2023-12-15,2023-12-26,7.204759,9.228137,1089.229878,2186.02,28.08,A:EMA8
INJUSDT,—,62,2023-12-18,2023-12-26,36.910505,38.735809,230.259295,402.87,4.95,A:EMA8
INJUSDT,—,62,2023-12-18,2024-01-03,36.910505,34.117746,230.259295,-659.41,-7.57,A:EMA21
SOLUSDT,—,24,2023-10-21,2024-01-06,29.343456,93.629345,196.338988,12597.68,219.08,A:EMA21
BTCUSDT,—,28,2023-10-23,2024-01-12,33096.445992,42718.555905,0.380558,3632.92,29.07,B:ATR2.5x
LDOUSDT,—,39,2024-01-09,2024-01-13,3.641911,3.34797,2408.56829,-724.81,-8.07,A:EMA8
FETUSDT,—,46,2023-11-19,2024-01-18,0.4999,0.618171,32766.623047,3838.73,23.66,B:ATR2.5x
ICPUSDT,—,45,2023-12-15,2024-01-18,7.204759,11.467772,1089.229878,4623.06,59.17,A:EMA21
LDOUSDT,—,39,2024-01-09,2024-01-18,3.641911,3.024456,2408.56829,-1503.24,-16.95,A:EMA21
LDOUSDT,—,39,2024-01-09,2024-01-18,3.641911,3.024456,4817.136581,-3006.48,-16.95,B:ATR2.5x
INJUSDT,—,62,2023-12-18,2024-01-22,36.910505,33.82918,460.518591,-1451.58,-8.35,B:ATR2.5x
LINKUSDT,—,24,2024-02-02,2024-02-16,17.842262,19.521674,458.968408,753.65,9.41,A:EMA8
SOLUSDT,—,38,2024-02-12,2024-02-17,111.729312,108.75662,76.192059,-243.29,-2.66,A:EMA8
LINKUSDT,—,24,2024-02-02,2024-02-21,17.842262,18.566109,458.968408,315.51,4.06,A:EMA21
SOLUSDT,—,38,2024-02-12,2024-02-21,111.729312,104.872455,76.192059,-538.94,-6.14,A:EMA21
LINKUSDT,—,24,2024-02-02,2024-02-22,17.842262,18.093818,917.936817,197.93,1.41,B:ATR2.5x
BTCUSDT,—,40,2024-02-12,2024-02-22,49957.203816,51211.48737,0.170465,196.57,2.51,A:EMA8
SOLUSDT,—,38,2024-02-12,2024-02-22,111.729312,101.60736,152.384118,-1574.93,-9.06,B:ATR2.5x
FILUSDT,—,28,2024-02-22,2024-02-27,8.074454,7.6555,1063.443004,-462.26,-5.19,A:EMA8
TRXUSDT,—,63,2024-02-04,2024-03-04,0.118525,0.14005,69317.96333,1474.14,18.16,A:EMA8
TRXUSDT,—,63,2024-02-04,2024-03-05,0.118525,0.135646,69317.96333,1169.21,14.45,A:EMA21
TRXUSDT,—,63,2024-02-04,2024-03-05,0.118525,0.135646,138635.92666,2338.42,14.45,B:ATR2.5x
CHZUSDT,—,32,2024-02-16,2024-03-05,0.118084,0.135217,72731.16634,1227.64,14.51,A:EMA8
BNBUSDT,—,57,2024-02-22,2024-03-05,382.90608,393.50885,22.433204,220.44,2.77,A:EMA8
CHZUSDT,—,32,2024-02-16,2024-03-16,0.118084,0.13311,72731.16634,1074.56,12.72,A:EMA21
FILUSDT,—,28,2024-02-22,2024-03-16,8.074454,8.822746,1063.443004,777.8,9.27,A:EMA21
FILUSDT,—,28,2024-02-22,2024-03-16,8.074454,8.822746,2126.886009,1555.59,9.27,B:ATR2.5x
FETUSDT,—,61,2024-03-06,2024-03-16,2.429942,2.418667,3971.398181,-64.04,-0.46,A:EMA8
BTCUSDT,—,40,2024-02-12,2024-03-19,49957.203816,61844.4939,0.170465,2007.31,23.79,A:EMA21
BTCUSDT,—,40,2024-02-12,2024-03-19,49957.203816,61844.4939,0.34093,4014.61,23.79,B:ATR2.5x
CHZUSDT,—,32,2024-02-16,2024-03-19,0.118084,0.120489,145462.332679,315.08,2.04,B:ATR2.5x
BNBUSDT,—,57,2024-02-22,2024-03-19,382.90608,506.93845,44.866408,5524.96,32.39,B:ATR2.5x
SOLUSDT,—,45,2024-03-17,2024-03-19,202.021488,169.56527,49.954161,-1639.89,-16.07,A:EMA8
SOLUSDT,—,45,2024-03-17,2024-03-19,202.021488,169.56527,99.908322,-3279.77,-16.07,B:ATR2.5x
APTUSDT,—,50,2024-03-25,2024-03-30,17.347967,16.583088,534.104181,-426.65,-4.41,A:EMA8
BNBUSDT,—,57,2024-02-22,2024-04-02,382.90608,550.5729,22.433204,3740.36,43.79,A:EMA21
FETUSDT,—,61,2024-03-06,2024-04-02,2.429942,2.665995,3971.398181,917.22,9.71,A:EMA21
DEXEUSDT,—,46,2024-03-22,2024-04-02,13.515804,13.712401,671.622468,113.75,1.45,A:EMA8
APTUSDT,—,50,2024-03-25,2024-04-02,17.347967,14.679048,534.104181,-1442.59,-15.38,A:EMA21
APTUSDT,—,50,2024-03-25,2024-04-02,17.347967,14.679048,1068.208362,-2885.17,-15.38,B:ATR2.5x
FETUSDT,—,61,2024-03-06,2024-04-03,2.429942,2.57633,7942.796362,1122.96,6.02,B:ATR2.5x
SOLUSDT,—,45,2024-03-17,2024-04-05,202.021488,174.108445,49.954161,-1413.16,-13.82,A:EMA21
DEXEUSDT,—,46,2024-03-22,2024-04-12,13.515804,13.416844,671.622468,-84.55,-0.73,A:EMA21
DEXEUSDT,—,46,2024-03-22,2024-04-12,13.515804,13.416844,1343.244936,-169.1,-0.73,B:ATR2.5x
HBARUSDT,—,25,2024-04-23,2024-04-24,0.156425,0.124613,114175.59638,-3664.27,-20.34,B:ATR2.5x
HBARUSDT,—,25,2024-04-23,2024-04-27,0.156425,0.10634,57087.79819,-2874.23,-32.02,A:EMA8
HBARUSDT,—,25,2024-04-23,2024-04-29,0.156425,0.103045,57087.79819,-3062.15,-34.12,A:EMA21
NEARUSDT,—,24,2024-05-15,2024-05-21,8.058442,7.807272,1048.64049,-280.02,-3.12,A:EMA8
ARUSDT,—,49,2024-05-17,2024-05-21,47.623068,44.286471,177.313804,-607.92,-7.01,A:EMA8
ARUSDT,—,49,2024-05-17,2024-05-23,47.623068,41.113238,177.313804,-1170.02,-13.67,A:EMA21
ARUSDT,—,49,2024-05-17,2024-05-26,47.623068,38.376349,354.627608,-3309.64,-19.42,B:ATR2.5x
BTCUSDT,—,34,2024-05-20,2024-05-28,71503.777296,68295.792415,0.118767,-397.61,-4.49,A:EMA8
NEARUSDT,—,24,2024-05-15,2024-05-29,8.058442,7.574621,1048.64049,-523.75,-6.0,A:EMA21
PEPEUSDT,—,60,2024-05-21,2024-05-29,1.4e-05,1.5e-05,595271588.429798,510.86,6.4,A:EMA8
FLOKIUSDT,—,9,2024-05-27,2024-05-30,0.000278,0.000248,30480082.485269,-937.88,-10.88,A:EMA8
NEARUSDT,—,24,2024-05-15,2024-06-02,8.058442,7.181212,2097.280981,-1871.76,-10.89,B:ATR2.5x
FLOKIUSDT,—,9,2024-05-27,2024-06-02,0.000278,0.000243,60960164.970537,-2140.28,-12.44,B:ATR2.5x
PEPEUSDT,—,60,2024-05-21,2024-06-07,1.4e-05,1.3e-05,595271588.429798,-664.83,-7.87,A:EMA21
PEPEUSDT,—,60,2024-05-21,2024-06-07,1.4e-05,1.3e-05,1190543176.859596,-1329.66,-7.87,B:ATR2.5x
ETHUSDT,—,15,2024-05-21,2024-06-07,3792.63168,3672.80252,2.17321,-276.64,-3.16,A:EMA8
ETHUSDT,—,15,2024-05-21,2024-06-10,3792.63168,3662.348225,2.17321,-299.33,-3.44,A:EMA21
BNBUSDT,—,52,2024-06-04,2024-06-10,686.24856,624.16235,11.617774,-736.53,-9.05,A:EMA8
BNBUSDT,—,52,2024-06-04,2024-06-10,686.24856,624.16235,11.617774,-736.53,-9.05,A:EMA21
BNBUSDT,—,52,2024-06-04,2024-06-10,686.24856,624.16235,23.235548,-1473.06,-9.05,B:ATR2.5x
BTCUSDT,—,34,2024-05-20,2024-06-11,71503.777296,67213.26864,0.118767,-526.05,-6.0,A:EMA21
ETHUSDT,—,15,2024-05-21,2024-06-11,3792.63168,3492.084005,4.34642,-1337.97,-7.92,B:ATR2.5x
FLOKIUSDT,—,9,2024-05-27,2024-06-11,0.000278,0.000236,30480082.485269,-1293.3,-15.08,A:EMA21
BTCUSDT,—,34,2024-05-20,2024-06-14,71503.777296,65944.924015,0.237535,-1353.07,-7.77,B:ATR2.5x
TRXUSDT,—,38,2024-06-29,2024-07-07,0.12563,0.124473,59011.943986,-83.06,-0.92,A:EMA8
TRXUSDT,—,38,2024-06-29,2024-07-17,0.12563,0.13338,118023.887972,884.02,6.17,B:ATR2.5x
TRXUSDT,—,38,2024-06-29,2024-07-30,0.12563,0.132801,59011.943986,407.87,5.71,A:EMA21
SOLUSDT,—,7,2024-07-21,2024-07-31,184.637592,171.452435,40.505932,-548.5,-7.14,A:EMA8
SOLUSDT,—,7,2024-07-21,2024-08-01,184.637592,167.118945,40.505932,-723.86,-9.49,A:EMA21
SOLUSDT,—,7,2024-07-21,2024-08-02,184.637592,152.540845,81.011863,-2627.53,-17.38,B:ATR2.5x
PAXGUSDT,—,47,2024-09-24,2024-09-30,2654.1216,2632.046,2.742631,-75.04,-0.83,A:EMA8
PAXGUSDT,—,47,2024-09-24,2024-10-08,2654.1216,2629.0505,2.742631,-83.25,-0.94,A:EMA21
PAXGUSDT,—,47,2024-09-24,2024-10-09,2654.1216,2618.067,5.485263,-226.69,-1.36,B:ATR2.5x
PAXGUSDT,—,38,2024-10-22,2024-10-31,2762.208,2749.869,2.628349,-46.92,-0.45,A:EMA8
PAXGUSDT,—,38,2024-10-22,2024-11-06,2762.208,2650.019,2.628349,-309.1,-4.06,A:EMA21
PAXGUSDT,—,38,2024-10-22,2024-11-06,2762.208,2650.019,5.256698,-618.19,-4.06,B:ATR2.5x
ZECUSDT,—,33,2024-11-06,2024-11-12,43.274592,41.91703,166.582568,-240.34,-3.14,A:EMA8
ZECUSDT,—,33,2024-11-06,2024-11-13,43.274592,38.611995,166.582568,-790.35,-10.77,A:EMA21
ZECUSDT,—,33,2024-11-06,2024-11-13,43.274592,38.611995,333.165137,-1580.7,-10.77,B:ATR2.5x
AAVEUSDT,—,20,2024-11-07,2024-11-13,183.54672,172.950185,39.836907,-436.33,-5.77,A:EMA8
AAVEUSDT,—,20,2024-11-07,2024-11-14,183.54672,157.892805,39.836907,-1035.57,-13.98,A:EMA21
AAVEUSDT,—,20,2024-11-07,2024-11-14,183.54672,157.892805,79.673814,-2071.15,-13.98,B:ATR2.5x
PEPEUSDT,—,50,2024-11-13,2024-11-14,2.1e-05,2.1e-05,726631863.431127,-180.98,-1.0,B:ATR2.5x
PEPEUSDT,—,50,2024-11-13,2024-11-20,2.1e-05,1.9e-05,363315931.715563,-775.44,-10.06,A:EMA8
SUIUSDT,—,61,2024-11-15,2024-11-23,3.613589,3.431545,2082.100895,-393.7,-5.04,A:EMA8
BTCUSDT,—,43,2024-11-06,2024-11-25,75632.447592,92870.494985,0.095348,1627.54,22.79,A:EMA8
SOLUSDT,—,22,2024-11-06,2024-11-25,186.739272,233.82873,38.589639,1800.94,25.22,A:EMA8
DOGEUSDT,—,45,2024-11-12,2024-11-25,0.380154,0.392051,19869.559586,221.05,3.13,A:EMA8
SOLUSDT,—,22,2024-11-06,2024-12-02,186.739272,225.38142,38.589639,1475.28,20.69,A:EMA21
SOLUSDT,—,22,2024-11-06,2024-12-02,186.739272,225.38142,77.179277,2950.57,20.69,B:ATR2.5x
ADAUSDT,—,59,2024-12-02,2024-12-09,1.203162,1.001895,6300.077634,-1281.89,-16.73,A:EMA8
ADAUSDT,—,59,2024-12-02,2024-12-09,1.203162,1.001895,6300.077634,-1281.89,-16.73,A:EMA21
ADAUSDT,—,59,2024-12-02,2024-12-09,1.203162,1.001895,12600.155267,-2563.78,-16.73,B:ATR2.5x
DOGEUSDT,—,45,2024-11-12,2024-12-10,0.380154,0.393329,19869.559586,246.42,3.47,A:EMA21
DOGEUSDT,—,45,2024-11-12,2024-12-17,0.380154,0.393559,39739.119173,501.95,3.53,B:ATR2.5x
PEPEUSDT,—,50,2024-11-13,2024-12-17,2.1e-05,2.2e-05,363315931.715563,558.22,7.58,A:EMA21
AAVEUSDT,—,44,2024-12-11,2024-12-18,303.002208,339.220405,25.541041,908.65,11.95,A:EMA8
BTCUSDT,—,43,2024-11-06,2024-12-19,75632.447592,97315.66721,0.095348,2050.96,28.67,A:EMA21
BTCUSDT,—,43,2024-11-06,2024-12-19,75632.447592,97315.66721,0.190696,4101.91,28.67,B:ATR2.5x
SUIUSDT,—,61,2024-11-15,2024-12-19,3.613589,4.069287,2082.100895,932.81,12.61,A:EMA21
AAVEUSDT,—,44,2024-12-11,2024-12-21,303.002208,298.681305,25.541041,-125.73,-1.43,A:EMA21
AAVEUSDT,—,44,2024-12-11,2024-12-21,303.002208,298.681305,51.082082,-251.46,-1.43,B:ATR2.5x
ZENUSDT,—,48,2024-12-20,2024-12-27,26.140896,29.63548,296.424663,1019.35,13.37,A:EMA8
ZENUSDT,—,48,2024-12-20,2024-12-27,26.140896,29.63548,592.849325,2038.69,13.37,B:ATR2.5x
ZENUSDT,—,48,2024-12-20,2025-01-07,26.140896,24.00394,296.424663,-648.31,-8.17,A:EMA21
XRPUSDT,—,61,2025-01-15,2025-01-19,3.145414,2.954262,2480.873337,-489.36,-6.08,A:EMA8
LTCUSDT,—,35,2025-01-17,2025-01-19,137.149632,115.396645,57.41942,-1263.54,-15.86,A:EMA8
SUIUSDT,—,61,2024-11-15,2025-01-23,3.613589,4.295847,4164.20179,2808.12,18.88,B:ATR2.5x
LTCUSDT,—,35,2025-01-17,2025-01-27,137.149632,114.88741,57.41942,-1292.76,-16.23,A:EMA21
LTCUSDT,—,35,2025-01-17,2025-01-28,137.149632,109.75512,114.838841,-3174.31,-19.97,B:ATR2.5x
XRPUSDT,—,61,2025-01-15,2025-02-01,3.145414,2.873483,2480.873337,-689.56,-8.65,A:EMA21
XRPUSDT,—,61,2025-01-15,2025-02-02,3.145414,2.57613,4961.746673,-2853.03,-18.1,B:ATR2.5x
DEXEUSDT,—,64,2025-02-03,2025-02-05,23.995181,20.745834,300.164792,-988.77,-13.54,A:EMA8
DEXEUSDT,—,64,2025-02-03,2025-02-09,23.995181,19.543641,300.164792,-1349.26,-18.55,A:EMA21
DEXEUSDT,—,64,2025-02-03,2025-02-13,23.995181,17.624524,600.329584,-3849.48,-26.55,B:ATR2.5x
PAXGUSDT,—,49,2025-02-24,2025-02-25,2990.3904,2935.59,2.305198,-139.99,-1.83,A:EMA8
PAXGUSDT,—,49,2025-02-24,2025-02-27,2990.3904,2883.668,2.305198,-259.56,-3.57,A:EMA21
PAXGUSDT,—,49,2025-02-24,2025-02-27,2990.3904,2883.668,4.610396,-519.11,-3.57,B:ATR2.5x
ADAUSDT,—,18,2025-03-02,2025-03-03,1.135908,0.856513,12056.530757,-3392.55,-24.6,B:ATR2.5x
ADAUSDT,—,18,2025-03-02,2025-03-07,1.135908,0.816873,6028.265378,-1935.0,-28.09,A:EMA8
