symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
PWR,—,64,2023-08-22,2023-09-13,206.8,200.03,42.3171,-287.81,-3.27,B:ATR2.5x
LLY,XLV,58,2023-08-15,2023-09-18,547.06,570.42,16.2176,377.44,4.27,B:ATR2.5x
TJX,XLY,64,2023-09-13,2023-09-18,92.99,91.8,48.1517,-58.66,-1.28,A:EMA8
CSCO,XLK,57,2023-08-17,2023-09-19,54.77,55.76,79.6445,77.0,1.79,A:EMA21
DLR,—,65,2023-08-24,2023-09-19,127.56,126.8,34.0104,-27.18,-0.6,A:EMA21
DLR,—,65,2023-08-24,2023-09-19,127.56,126.8,68.0209,-53.36,-0.6,B:ATR2.5x
TJX,XLY,64,2023-09-13,2023-09-20,92.99,90.52,48.1517,-120.2,-2.66,A:EMA21
TJX,XLY,64,2023-09-13,2023-09-20,92.99,90.52,96.3033,-239.4,-2.66,B:ATR2.5x
LLY,XLV,58,2023-08-15,2023-09-21,547.06,549.3,8.1088,16.97,0.41,A:EMA21
L,—,62,2023-09-19,2023-09-21,65.13,64.09,67.5942,-71.44,-1.59,A:EMA8
IBM,XLK,60,2023-09-20,2023-09-22,149.95,146.69,29.3038,-96.79,-2.17,A:EMA8
AJG,—,61,2023-09-19,2023-09-26,235.97,230.58,18.6542,-101.7,-2.28,A:EMA8
IBM,XLK,60,2023-09-20,2023-09-26,149.95,143.03,29.3038,-204.17,-4.62,A:EMA21
IBM,XLK,60,2023-09-20,2023-09-26,149.95,143.03,58.6076,-407.34,-4.62,B:ATR2.5x
AJG,—,61,2023-09-19,2023-09-27,235.97,229.98,18.6542,-112.88,-2.54,A:EMA21
L,—,62,2023-09-19,2023-09-29,65.13,63.22,67.5942,-130.83,-2.94,A:EMA21
L,—,62,2023-09-19,2023-09-29,65.13,63.22,135.1884,-260.66,-2.94,B:ATR2.5x
AJG,—,61,2023-09-19,2023-09-29,235.97,227.59,37.3083,-314.16,-3.55,B:ATR2.5x
MCK,—,60,2023-09-25,2023-09-29,446.78,434.2,9.7583,-124.0,-2.82,A:EMA8
MPC,—,62,2023-08-09,2023-10-02,144.17,149.79,31.3342,175.15,3.91,A:EMA21
MPC,—,62,2023-08-09,2023-10-02,144.17,149.79,62.6684,351.31,3.91,B:ATR2.5x
XOM,XLE,66,2023-09-27,2023-10-02,120.3,115.46,35.8394,-174.7,-4.02,A:EMA8
XOM,XLE,66,2023-09-27,2023-10-02,120.3,115.46,35.8394,-174.7,-4.02,A:EMA21
XOM,XLE,66,2023-09-27,2023-10-04,120.3,111.33,71.6789,-643.99,-7.45,B:ATR2.5x
PCAR,—,54,2023-10-06,2023-10-12,87.55,85.17,48.3479,-116.22,-2.72,A:EMA8
PCAR,—,54,2023-10-06,2023-10-12,87.55,85.17,48.3479,-116.22,-2.72,A:EMA21
META,XLC,49,2023-10-06,2023-10-13,315.68,314.22,13.4063,-20.88,-0.46,A:EMA8
CME,—,70,2023-10-06,2023-10-19,212.1,213.8,19.9638,32.67,0.8,A:EMA8
VRTX,—,57,2023-10-06,2023-10-19,360.91,364.25,11.7303,37.98,0.93,A:EMA8
PCAR,—,54,2023-10-06,2023-10-19,87.55,82.43,96.6958,-496.95,-5.85,B:ATR2.5x
CME,—,70,2023-10-06,2023-10-20,212.1,212.49,39.9276,14.12,0.18,B:ATR2.5x
META,XLC,49,2023-10-06,2023-10-20,315.68,308.19,13.4063,-101.73,-2.37,A:EMA21
META,XLC,49,2023-10-06,2023-10-25,315.68,299.08,26.8126,-446.63,-5.26,B:ATR2.5x
VRTX,—,57,2023-10-06,2023-10-26,360.91,360.74,11.7303,-3.25,-0.05,A:EMA21
MCK,—,60,2023-09-25,2023-10-27,446.78,447.36,9.7583,4.42,0.13,A:EMA21
MCK,—,60,2023-09-25,2023-10-27,446.78,447.36,19.5166,9.84,0.13,B:ATR2.5x
CME,—,70,2023-10-06,2023-10-27,212.1,208.72,19.9638,-68.79,-1.6,A:EMA21
VRTX,—,57,2023-10-06,2023-10-27,360.91,354.75,23.4607,-146.05,-1.71,B:ATR2.5x
TRGP,—,60,2023-11-02,2023-11-07,90.32,85.39,46.1039,-228.56,-5.46,A:EMA8
TRGP,—,60,2023-11-02,2023-11-07,90.32,85.39,46.1039,-228.56,-5.46,A:EMA21
WELL,—,58,2023-11-02,2023-11-07,87.87,85.52,47.3823,-112.54,-2.67,A:EMA8
TRGP,—,60,2023-11-02,2023-11-08,90.32,83.25,92.2078,-653.16,-7.82,B:ATR2.5x
VRTX,—,64,2023-11-02,2023-11-09,376.85,368.02,11.0538,-98.9,-2.34,A:EMA8
WELL,—,58,2023-11-02,2023-11-09,87.87,84.51,47.3823,-160.32,-3.82,A:EMA21
AJG,—,64,2023-11-02,2023-11-14,242.39,243.77,17.1825,22.46,0.57,A:EMA8
VRTX,—,64,2023-11-02,2023-11-15,376.85,348.82,11.0538,-311.15,-7.44,A:EMA21
VRTX,—,64,2023-11-02,2023-11-15,376.85,348.82,22.1076,-621.29,-7.44,B:ATR2.5x
AJG,—,64,2023-11-02,2023-11-29,242.39,244.65,34.3649,76.12,0.93,B:ATR2.5x
MSFT,IGV,53,2023-11-02,2023-12-01,348.6,373.95,11.9415,301.46,7.27,A:EMA8
DELL,XLK,74,2023-11-08,2023-12-01,72.54,71.82,57.0691,-42.1,-0.99,A:EMA8
DELL,XLK,74,2023-11-08,2023-12-01,72.54,71.82,57.0691,-42.1,-0.99,A:EMA21
INTC,SMH,61,2023-11-15,2023-12-01,40.64,43.67,100.6069,303.78,7.46,A:EMA8
DELL,XLK,74,2023-11-08,2023-12-04,72.54,69.22,114.1382,-380.66,-4.58,B:ATR2.5x
AJG,—,64,2023-11-02,2023-12-05,242.39,244.42,17.1825,33.61,0.84,A:EMA21
INTC,SMH,61,2023-11-15,2023-12-05,40.64,41.86,201.2138,242.9,2.99,B:ATR2.5x
INTC,SMH,61,2023-11-15,2023-12-06,40.64,41.21,100.6069,55.65,1.39,A:EMA21
MSFT,IGV,53,2023-11-02,2023-12-14,348.6,365.38,11.9415,199.16,4.81,A:EMA21
MSFT,IGV,53,2023-11-02,2023-12-14,348.6,365.38,23.8829,399.31,4.81,B:ATR2.5x
ALL,—,71,2023-12-04,2023-12-14,138.75,139.03,29.7871,7.1,0.2,A:EMA8
IT,—,73,2023-12-06,2023-12-15,442.35,443.75,9.2699,11.73,0.32,A:EMA8
IT,—,73,2023-12-06,2023-12-15,442.35,443.75,18.5398,24.45,0.32,B:ATR2.5x
ALL,—,71,2023-12-04,2023-12-19,138.75,138.04,59.5741,-43.7,-0.51,B:ATR2.5x
WELL,—,58,2023-11-02,2023-12-20,87.87,88.4,94.7645,48.44,0.6,B:ATR2.5x
ALL,—,71,2023-12-04,2023-12-20,138.75,135.42,29.7871,-100.57,-2.4,A:EMA21
PTC,—,63,2023-12-05,2023-12-20,160.87,168.92,25.6665,205.31,5.0,A:EMA8
PSX,—,51,2023-12-20,2023-12-28,134.18,132.64,31.2071,-49.2,-1.15,A:EMA8
PTC,—,63,2023-12-05,2024-01-02,160.87,168.38,51.3331,383.93,4.67,B:ATR2.5x
IT,—,73,2023-12-06,2024-01-02,442.35,436.59,9.2699,-54.64,-1.3,A:EMA21
COIN,—,71,2023-12-14,2024-01-02,153.75,156.64,27.3138,77.74,1.88,A:EMA8
COIN,—,71,2023-12-14,2024-01-02,153.75,156.64,54.6276,156.47,1.88,B:ATR2.5x
RCL,—,70,2023-12-21,2024-01-02,127.22,119.96,33.2473,-242.69,-5.71,A:EMA8
RCL,—,70,2023-12-21,2024-01-02,127.22,119.96,33.2473,-242.69,-5.71,A:EMA21
RCL,—,70,2023-12-21,2024-01-02,127.22,119.96,66.4945,-484.38,-5.71,B:ATR2.5x
PTC,—,63,2023-12-05,2024-01-03,160.87,166.21,25.6665,135.85,3.32,A:EMA21
COIN,—,71,2023-12-14,2024-01-03,153.75,152.01,27.3138,-48.81,-1.13,A:EMA21
AXP,XLF,67,2024-01-02,2024-01-09,188.46,186.49,21.7671,-44.15,-1.05,A:EMA8
OKE,—,57,2024-01-03,2024-01-09,71.8,70.28,57.0833,-87.62,-2.11,A:EMA8
PSX,—,51,2023-12-20,2024-01-10,134.18,129.22,31.2071,-156.08,-3.7,A:EMA21
PSX,—,51,2023-12-20,2024-01-10,134.18,129.22,62.4143,-311.16,-3.7,B:ATR2.5x
C,XLF,69,2024-01-02,2024-01-10,53.08,52.94,77.294,-12.22,-0.27,A:EMA8
AXP,XLF,67,2024-01-02,2024-01-12,188.46,181.77,21.7671,-146.95,-3.55,A:EMA21
AXP,XLF,67,2024-01-02,2024-01-12,188.46,181.77,43.5343,-292.91,-3.55,B:ATR2.5x
OKE,—,57,2024-01-03,2024-01-16,71.8,69.5,57.0833,-132.64,-3.21,A:EMA21
C,XLF,69,2024-01-02,2024-01-17,53.08,51.28,77.294,-140.34,-3.39,A:EMA21
C,XLF,69,2024-01-02,2024-01-17,53.08,51.28,154.5881,-279.68,-3.39,B:ATR2.5x
OKE,—,57,2024-01-03,2024-01-17,71.8,68.96,114.1666,-325.85,-3.96,B:ATR2.5x
PHM,—,79,2024-01-10,2024-01-17,105.29,103.59,38.6639,-66.97,-1.61,A:EMA8
ZS,—,68,2024-01-12,2024-01-17,230.95,224.99,17.5582,-105.94,-2.58,A:EMA8
PHM,—,79,2024-01-10,2024-01-24,105.29,102.21,38.6639,-120.63,-2.93,A:EMA21
PHM,—,79,2024-01-10,2024-01-24,105.29,102.21,77.3278,-240.27,-2.93,B:ATR2.5x
LRCX,SMH,67,2024-01-24,2024-01-26,84.89,83.77,98.3218,-111.0,-1.31,B:ATR2.5x
AMD,SMH,77,2024-01-17,2024-01-30,160.3,171.8,24.9884,286.21,7.18,A:EMA8
ALL,—,69,2024-01-03,2024-01-31,145.12,155.02,28.2473,278.43,6.82,A:EMA8
LRCX,SMH,67,2024-01-24,2024-01-31,84.89,82.4,49.1609,-123.74,-2.94,A:EMA8
ZS,—,68,2024-01-12,2024-02-05,230.95,231.7,17.5582,11.87,0.32,A:EMA21
ALL,—,69,2024-01-03,2024-02-09,145.12,159.79,56.4946,827.5,10.11,B:ATR2.5x
HLT,—,63,2024-01-17,2024-02-09,183.67,191.87,21.8052,177.66,4.47,A:EMA8
HLT,—,63,2024-01-17,2024-02-13,183.67,189.82,21.8052,133.03,3.35,A:EMA21
AMD,SMH,77,2024-01-17,2024-02-20,160.3,165.44,24.9884,127.27,3.21,A:EMA21
AMD,SMH,77,2024-01-17,2024-02-20,160.3,165.44,49.9768,255.55,3.21,B:ATR2.5x
ZS,—,68,2024-01-12,2024-02-21,230.95,213.6,35.1163,-610.96,-7.51,B:ATR2.5x
RL,—,72,2024-02-21,2024-02-27,184.23,182.33,22.2627,-43.58,-1.03,A:EMA8
ALL,—,69,2024-01-03,2024-03-01,145.12,154.92,28.2473,275.61,6.75,A:EMA21
RL,—,72,2024-02-21,2024-03-04,184.23,177.91,44.5255,-282.66,-3.43,B:ATR2.5x
TPR,—,77,2024-02-20,2024-03-06,46.79,46.92,88.8449,10.49,0.28,A:EMA8
RL,—,72,2024-02-21,2024-03-08,184.23,175.77,22.2627,-189.62,-4.59,A:EMA21
META,XLC,85,2024-03-01,2024-03-11,502.7,482.86,8.2208,-164.33,-3.95,A:EMA8
META,XLC,85,2024-03-01,2024-03-11,502.7,482.86,16.4415,-327.65,-3.95,B:ATR2.5x
LRCX,SMH,67,2024-01-24,2024-03-13,84.89,92.53,49.1609,374.49,9.0,A:EMA21
TRMB,—,67,2024-03-08,2024-03-14,63.14,62.24,65.0015,-60.01,-1.43,A:EMA8
TPR,—,77,2024-02-20,2024-03-25,46.79,45.48,88.8449,-117.26,-2.79,A:EMA21
TPR,—,77,2024-02-20,2024-03-25,46.79,45.48,177.6897,-233.51,-2.79,B:ATR2.5x
META,XLC,85,2024-03-01,2024-03-28,502.7,484.85,8.2208,-147.99,-3.55,A:EMA21
TRMB,—,67,2024-03-08,2024-04-03,63.14,62.26,65.0015,-58.71,-1.4,A:EMA21
DIS,XLC,71,2024-03-25,2024-04-03,119.46,118.8,34.125,-23.57,-0.55,A:EMA8
TRMB,—,67,2024-03-08,2024-04-04,63.14,61.4,130.0031,-228.06,-2.76,B:ATR2.5x
DIS,XLC,71,2024-03-25,2024-04-04,119.46,116.91,68.25,-174.93,-2.13,B:ATR2.5x
PGR,—,70,2024-03-13,2024-04-09,199.9,204.5,20.4192,92.74,2.3,A:EMA8
PGR,—,70,2024-03-13,2024-04-09,199.9,204.5,20.4192,92.74,2.3,A:EMA21
HIG,—,67,2024-03-28,2024-04-09,103.13,98.72,39.8631,-177.08,-4.28,A:EMA8
HIG,—,67,2024-03-28,2024-04-09,103.13,98.72,39.8631,-177.08,-4.28,A:EMA21
HIG,—,67,2024-03-28,2024-04-09,103.13,98.72,79.7263,-353.15,-4.28,B:ATR2.5x
GD,—,60,2024-04-04,2024-04-09,293.45,288.41,13.7696,-70.76,-1.72,A:EMA8
PGR,—,70,2024-03-13,2024-04-11,199.9,201.96,40.8383,82.5,1.03,B:ATR2.5x
HLT,—,63,2024-01-17,2024-04-12,183.67,204.79,43.6105,919.79,11.5,B:ATR2.5x
DIS,XLC,71,2024-03-25,2024-04-12,119.46,113.84,34.125,-192.91,-4.7,A:EMA21
GD,—,60,2024-04-04,2024-04-15,293.45,284.32,13.7696,-126.99,-3.11,A:EMA21
GD,—,60,2024-04-04,2024-04-15,293.45,284.32,27.5392,-252.98,-3.11,B:ATR2.5x
EOG,XLE,60,2024-04-09,2024-04-15,137.17,132.19,29.0729,-145.98,-3.63,A:EMA8
EOG,XLE,60,2024-04-09,2024-04-15,137.17,132.19,58.1459,-290.96,-3.63,B:ATR2.5x
AMZN,XLY,65,2024-04-11,2024-04-15,189.2,183.34,21.0372,-124.46,-3.1,A:EMA8
AMZN,XLY,65,2024-04-11,2024-04-17,189.2,181.01,21.0372,-173.61,-4.33,A:EMA21
AMZN,XLY,65,2024-04-11,2024-04-18,189.2,178.95,42.0744,-432.77,-5.42,B:ATR2.5x
PGR,—,68,2024-04-19,2024-04-25,214.86,209.75,18.2409,-94.4,-2.38,A:EMA8
PGR,—,68,2024-04-19,2024-04-26,214.86,207.72,18.2409,-131.56,-3.32,A:EMA21
PGR,—,68,2024-04-19,2024-04-29,214.86,206.36,36.4817,-311.66,-3.96,B:ATR2.5x
KMI,—,62,2024-04-19,2024-04-29,18.86,18.57,207.8266,-60.06,-1.5,A:EMA8
EOG,XLE,60,2024-04-09,2024-04-30,137.17,131.93,29.0729,-153.53,-3.82,A:EMA21
WFC,XLF,66,2024-04-18,2024-04-30,58.79,59.23,66.1378,28.12,0.76,A:EMA8
ELV,—,56,2024-04-18,2024-04-30,525.61,527.79,7.3959,14.85,0.41,A:EMA8
KMI,—,62,2024-04-19,2024-04-30,18.86,18.25,207.8266,-126.46,-3.2,A:EMA21
GE,XLI,83,2024-04-29,2024-05-01,164.62,159.46,23.5837,-122.97,-3.14,A:EMA8
GE,XLI,83,2024-04-29,2024-05-13,164.62,159.26,23.5837,-127.68,-3.26,A:EMA21
GE,XLI,83,2024-04-29,2024-05-13,164.62,159.26,47.1673,-254.36,-3.26,B:ATR2.5x
WFC,XLF,66,2024-04-18,2024-05-23,58.79,59.59,66.1378,51.89,1.37,A:EMA21
WFC,XLF,66,2024-04-18,2024-05-23,58.79,59.59,132.2757,104.78,1.37,B:ATR2.5x
KMI,—,62,2024-04-19,2024-05-23,18.86,19.05,415.6532,80.1,1.04,B:ATR2.5x
FIS,—,63,2024-05-13,2024-05-23,75.81,76.2,51.517,18.58,0.51,A:EMA8
ELV,—,56,2024-04-18,2024-05-24,525.61,520.63,7.3959,-38.1,-0.95,A:EMA21
ELV,—,56,2024-04-18,2024-05-24,525.61,520.63,14.7918,-75.2,-0.95,B:ATR2.5x
LDOS,—,68,2024-04-30,2024-05-28,140.33,147.36,27.3455,190.89,5.01,A:EMA8
LDOS,—,68,2024-04-30,2024-05-29,140.33,145.5,54.691,281.21,3.68,B:ATR2.5x
FIS,—,63,2024-05-13,2024-05-29,75.81,74.37,51.517,-75.55,-1.9,A:EMA21
FIS,—,63,2024-05-13,2024-05-29,75.81,74.37,103.0341,-150.11,-1.9,B:ATR2.5x
APH,—,68,2024-05-23,2024-05-29,68.25,66.44,57.3938,-105.38,-2.66,A:EMA8
PWR,—,59,2024-05-23,2024-05-31,276.77,275.53,14.1514,-18.87,-0.45,A:EMA8
APH,—,68,2024-05-23,2024-06-03,68.25,65.79,114.7876,-284.27,-3.61,B:ATR2.5x
WDC,—,62,2024-05-29,2024-06-03,58.56,56.58,65.6187,-131.29,-3.38,A:EMA8
LDOS,—,68,2024-04-30,2024-06-04,140.33,144.3,27.3455,107.34,2.83,A:EMA21
APH,—,68,2024-05-23,2024-06-04,68.25,64.93,57.3938,-191.92,-4.87,A:EMA21
PWR,—,59,2024-05-23,2024-06-04,276.77,269.61,14.1514,-102.52,-2.59,A:EMA21
SO,—,65,2024-06-04,2024-06-06,80.77,78.53,46.3592,-105.21,-2.78,A:EMA8
SO,—,65,2024-06-04,2024-06-07,80.77,77.82,46.3592,-138.08,-3.65,A:EMA21
KDP,—,66,2024-06-04,2024-06-10,34.85,34.11,107.4756,-80.68,-2.12,A:EMA8
KDP,—,66,2024-06-04,2024-06-11,34.85,33.78,107.4756,-116.1,-3.07,A:EMA21
KDP,—,66,2024-06-04,2024-06-12,34.85,33.56,214.9512,-278.42,-3.7,B:ATR2.5x
FSLR,—,70,2024-05-24,2024-06-14,276.96,273.2,14.1811,-54.6,-1.36,A:EMA8
FSLR,—,70,2024-05-24,2024-06-17,276.96,260.94,28.3622,-455.96,-5.79,B:ATR2.5x
SO,—,65,2024-06-04,2024-06-17,80.77,77.56,92.7184,-299.23,-3.98,B:ATR2.5x
FSLR,—,70,2024-05-24,2024-06-20,276.96,259.68,14.1811,-246.32,-6.24,A:EMA21
WDC,—,62,2024-05-29,2024-06-20,58.56,57.56,65.6187,-66.43,-1.7,A:EMA21
QCOM,SMH,69,2024-06-17,2024-06-20,222.4,215.15,16.9953,-124.48,-3.26,A:EMA8
MU,SMH,79,2024-06-12,2024-06-21,140.86,139.33,27.2971,-43.07,-1.09,A:EMA8
MU,SMH,79,2024-06-12,2024-06-21,140.86,139.33,54.5942,-85.13,-1.09,B:ATR2.5x
QCOM,SMH,69,2024-06-17,2024-06-21,222.4,212.21,33.9905,-347.75,-4.58,B:ATR2.5x
WDC,—,62,2024-05-29,2024-06-24,58.56,56.88,131.2375,-220.96,-2.86,B:ATR2.5x
QCOM,SMH,69,2024-06-17,2024-06-24,222.4,200.54,16.9953,-372.75,-9.83,A:EMA21
WMT,XLP,60,2024-06-20,2024-06-25,68.06,67.32,54.4219,-41.82,-1.1,A:EMA8
VTR,—,63,2024-06-24,2024-06-25,50.73,49.82,72.1952,-67.34,-1.8,A:EMA8
PWR,—,59,2024-05-23,2024-06-26,276.77,266.17,28.3029,-301.54,-3.83,B:ATR2.5x
MU,SMH,79,2024-06-12,2024-06-27,140.86,132.03,27.2971,-242.31,-6.27,A:EMA21
IP,—,65,2024-06-24,2024-06-27,47.36,43.19,77.3502,-324.01,-8.81,A:EMA8
IP,—,65,2024-06-24,2024-06-27,47.36,43.19,77.3502,-324.01,-8.81,A:EMA21
IP,—,65,2024-06-24,2024-06-27,47.36,43.19,154.7004,-647.02,-8.81,B:ATR2.5x
T,XLC,57,2024-06-26,2024-07-03,18.78,18.65,192.9354,-24.99,-0.66,A:EMA8
GOOG,XLC,65,2024-06-27,2024-07-11,187.01,187.02,19.0424,-1.07,0.01,A:EMA8
GOOGL,XLC,65,2024-06-27,2024-07-11,185.56,185.29,19.188,-6.37,-0.14,A:EMA8
T,XLC,57,2024-06-26,2024-07-15,18.78,18.55,385.8708,-87.5,-1.19,B:ATR2.5x
GOOG,XLC,65,2024-06-27,2024-07-17,187.01,182.35,19.0424,-90.05,-2.49,A:EMA21
GOOG,XLC,65,2024-06-27,2024-07-17,187.01,182.35,38.0849,-179.11,-2.49,B:ATR2.5x
GOOGL,XLC,65,2024-06-27,2024-07-17,185.56,180.75,19.188,-93.54,-2.59,A:EMA21
GOOGL,XLC,65,2024-06-27,2024-07-17,185.56,180.75,38.3761,-186.08,-2.59,B:ATR2.5x
T,XLC,57,2024-06-26,2024-07-22,18.78,18.52,192.9354,-50.03,-1.35,A:EMA21
EXR,—,64,2024-07-17,2024-07-24,167.94,161.63,21.3552,-136.15,-3.76,A:EMA8
EXR,—,64,2024-07-17,2024-07-24,167.94,161.63,42.7104,-271.3,-3.76,B:ATR2.5x
LDOS,—,62,2024-07-22,2024-07-24,153.12,149.87,23.3798,-77.18,-2.12,A:EMA8
WMT,XLP,60,2024-06-20,2024-07-30,68.06,69.09,54.4219,54.36,1.5,A:EMA21
