symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
PAYC,—,71,2021-08-06,2021-09-10,466.82,474.92,23.4148,188.0,1.73,B:ATR2.5x
KR,—,65,2021-08-18,2021-09-10,46.3,42.61,115.0527,-425.91,-7.97,A:EMA21
KR,—,65,2021-08-18,2021-09-10,46.3,42.61,230.1054,-850.82,-7.97,B:ATR2.5x
FTNT,IGV,72,2021-06-17,2021-09-13,47.44,59.29,106.0706,1256.01,24.99,A:EMA21
FTNT,IGV,72,2021-06-17,2021-09-13,47.44,59.29,212.1412,2513.01,24.99,B:ATR2.5x
PAYC,—,71,2021-08-06,2021-09-13,466.82,464.9,11.7074,-23.75,-0.41,A:EMA21
ADBE,IGV,73,2021-08-13,2021-09-13,637.82,644.18,8.5646,53.24,1.0,A:EMA21
ADBE,IGV,73,2021-08-13,2021-09-13,637.82,644.18,17.1293,107.48,1.0,B:ATR2.5x
STM,—,70,2021-09-14,2021-09-17,46.66,45.79,115.3992,-101.2,-1.86,A:EMA8
BX,—,72,2021-08-26,2021-09-20,121.98,123.77,44.3784,78.48,1.47,A:EMA8
BX,—,72,2021-08-26,2021-09-20,121.98,123.77,44.3784,78.48,1.47,A:EMA21
BX,—,72,2021-08-26,2021-09-20,121.98,123.77,88.7567,157.96,1.47,B:ATR2.5x
ON,SMH,63,2021-09-10,2021-09-20,46.93,47.6,115.6621,76.36,1.43,A:EMA8
FSLR,—,55,2021-09-13,2021-09-20,106.25,95.55,50.6156,-543.27,-10.08,A:EMA8
FSLR,—,55,2021-09-13,2021-09-20,106.25,95.55,50.6156,-543.27,-10.08,A:EMA21
FSLR,—,55,2021-09-13,2021-09-20,106.25,95.55,101.2311,-1085.53,-10.08,B:ATR2.5x
STM,—,70,2021-09-14,2021-09-20,46.66,44.68,230.7984,-457.19,-4.23,B:ATR2.5x
TECH,—,63,2021-09-17,2021-09-27,133.7,127.67,40.4252,-244.96,-4.51,A:EMA8
TECH,—,63,2021-09-17,2021-09-27,133.7,127.67,40.4252,-244.96,-4.51,A:EMA21
ICLR,—,72,2021-09-22,2021-09-27,274.61,270.78,18.9363,-73.71,-1.39,A:EMA8
ICLR,—,72,2021-09-22,2021-09-27,274.61,270.78,37.8726,-146.41,-1.39,B:ATR2.5x
STM,—,70,2021-09-14,2021-09-28,46.66,43.71,115.3992,-340.87,-6.31,A:EMA21
TECH,—,63,2021-09-17,2021-09-28,133.7,122.04,80.8505,-944.23,-8.72,B:ATR2.5x
MPWR,—,79,2021-09-22,2021-09-28,508.34,489.45,10.2314,-194.43,-3.71,A:EMA8
MPWR,—,79,2021-09-22,2021-09-28,508.34,489.45,10.2314,-194.43,-3.71,A:EMA21
ON,SMH,63,2021-09-10,2021-09-29,46.93,45.77,115.6621,-134.99,-2.46,A:EMA21
ON,SMH,63,2021-09-10,2021-09-29,46.93,45.77,231.3241,-268.97,-2.46,B:ATR2.5x
MPWR,—,79,2021-09-22,2021-09-29,508.34,483.88,20.4627,-501.88,-4.81,B:ATR2.5x
ICLR,—,72,2021-09-22,2021-09-30,274.61,261.63,18.9363,-247.09,-4.73,A:EMA21
AZO,—,61,2021-09-29,2021-10-01,1738.39,1669.77,2.8827,-199.06,-3.95,A:EMA8
HIG,—,67,2021-09-29,2021-10-04,71.74,70.06,69.8681,-118.11,-2.33,A:EMA8
AZO,—,61,2021-09-29,2021-10-04,1738.39,1640.05,2.8827,-284.75,-5.66,A:EMA21
AZO,—,61,2021-09-29,2021-10-04,1738.39,1640.05,5.7655,-568.49,-5.66,B:ATR2.5x
DELL,XLK,57,2021-09-28,2021-10-08,53.38,53.14,94.4334,-24.15,-0.45,A:EMA8
DELL,XLK,57,2021-09-28,2021-10-27,53.38,54.83,188.8668,271.41,2.71,B:ATR2.5x
COP,XLE,46,2021-09-28,2021-10-27,67.85,74.32,74.2806,478.91,9.53,A:EMA8
TRGP,—,59,2021-10-01,2021-10-27,50.81,54.74,98.2504,384.59,7.73,A:EMA8
MOS,—,56,2021-10-04,2021-10-27,38.3,41.1,130.7035,364.41,7.3,A:EMA8
HIG,—,67,2021-09-29,2021-10-29,71.74,72.82,139.7362,149.87,1.51,B:ATR2.5x
DELL,XLK,57,2021-09-28,2021-11-02,53.38,54.53,94.4334,106.92,2.15,A:EMA21
COP,XLE,46,2021-09-28,2021-11-02,67.85,72.92,74.2806,375.07,7.47,A:EMA21
COP,XLE,46,2021-09-28,2021-11-02,67.85,72.92,148.5611,751.14,7.47,B:ATR2.5x
MOS,—,56,2021-10-04,2021-11-02,38.3,37.58,130.7035,-94.97,-1.87,A:EMA21
MOS,—,56,2021-10-04,2021-11-02,38.3,37.58,261.4071,-188.95,-1.87,B:ATR2.5x
HIG,—,67,2021-09-29,2021-11-04,71.74,71.83,69.8681,5.37,0.13,A:EMA21
TSLA,XLY,72,2021-11-04,2021-11-09,410.3,340.66,12.6176,-879.93,-16.97,A:EMA8
TSLA,XLY,72,2021-11-04,2021-11-09,410.3,340.66,12.6176,-879.93,-16.97,A:EMA21
TSLA,XLY,72,2021-11-04,2021-11-09,410.3,340.66,25.2351,-1758.87,-16.97,B:ATR2.5x
TRGP,—,59,2021-10-01,2021-11-10,50.81,54.75,98.2504,385.58,7.75,A:EMA21
BX,—,61,2021-11-02,2021-11-10,144.05,139.25,35.7277,-172.54,-3.33,A:EMA8
CVX,XLE,63,2021-11-09,2021-11-10,116.09,113.98,43.9504,-94.16,-1.82,A:EMA8
TRGP,—,59,2021-10-01,2021-11-12,50.81,54.14,196.5007,652.46,6.55,B:ATR2.5x
TYL,—,63,2021-11-12,2021-11-17,550.63,541.23,9.0857,-86.68,-1.71,A:EMA8
CVX,XLE,63,2021-11-09,2021-11-19,116.09,111.74,43.9504,-192.46,-3.75,A:EMA21
CVX,XLE,63,2021-11-09,2021-11-19,116.09,111.74,87.9008,-383.93,-3.75,B:ATR2.5x
ZS,—,70,2021-11-02,2021-11-22,326.13,343.34,15.7855,270.47,5.28,A:EMA8
ZS,—,70,2021-11-02,2021-11-22,326.13,343.34,31.571,541.95,5.28,B:ATR2.5x
ZS,—,70,2021-11-02,2021-11-23,326.13,335.61,15.7855,148.32,2.91,A:EMA21
TYL,—,63,2021-11-12,2021-11-23,550.63,516.94,9.0857,-307.32,-6.12,A:EMA21
TYL,—,63,2021-11-12,2021-11-23,550.63,516.94,18.1714,-613.63,-6.12,B:ATR2.5x
ENPH,—,72,2021-11-19,2021-11-23,267.95,250.12,18.9165,-338.53,-6.65,A:EMA8
PLD,—,61,2021-11-02,2021-11-26,147.15,149.66,34.9803,86.47,1.7,A:EMA8
ENPH,—,72,2021-11-19,2021-11-26,267.95,247.05,37.8331,-792.41,-7.8,B:ATR2.5x
UNP,XLI,62,2021-11-23,2021-11-26,247.57,239.43,19.7287,-161.79,-3.29,A:EMA8
UNP,XLI,62,2021-11-23,2021-11-29,247.57,239.1,19.7287,-168.29,-3.42,A:EMA21
BX,—,61,2021-11-02,2021-11-30,144.05,141.24,35.7277,-101.55,-1.95,A:EMA21
DLTR,—,69,2021-11-23,2021-11-30,144.83,133.63,33.7304,-378.91,-7.73,A:EMA8
DLTR,—,69,2021-11-23,2021-11-30,144.83,133.63,67.4608,-756.83,-7.73,B:ATR2.5x
UNP,XLI,62,2021-11-23,2021-11-30,247.57,235.29,39.4575,-486.09,-4.96,B:ATR2.5x
BX,—,61,2021-11-02,2021-12-01,144.05,137.44,71.4553,-473.22,-4.58,B:ATR2.5x
ENPH,—,72,2021-11-19,2021-12-01,267.95,236.5,18.9165,-596.17,-11.74,A:EMA21
LRCX,SMH,55,2021-12-01,2021-12-02,69.41,66.05,67.7259,-228.45,-4.83,A:EMA8
DELL,XLK,66,2021-12-03,2021-12-09,58.53,57.56,79.9469,-78.26,-1.65,A:EMA8
EIX,—,64,2021-12-03,2021-12-09,66.66,66.41,70.1771,-19.01,-0.38,A:EMA8
DELL,XLK,66,2021-12-03,2021-12-13,58.53,55.64,79.9469,-232.33,-4.94,A:EMA21
DELL,XLK,66,2021-12-03,2021-12-13,58.53,55.64,159.8939,-463.65,-4.94,B:ATR2.5x
ZTS,—,63,2021-12-13,2021-12-14,232.55,227.73,20.2354,-98.74,-2.07,A:EMA8
LRCX,SMH,55,2021-12-01,2021-12-17,69.41,66.82,67.7259,-176.38,-3.73,A:EMA21
LRCX,SMH,55,2021-12-01,2021-12-20,69.41,66.01,135.4518,-461.31,-4.89,B:ATR2.5x
ZTS,—,63,2021-12-13,2022-01-03,232.55,233.68,20.2354,21.68,0.49,A:EMA21
ZTS,—,63,2021-12-13,2022-01-03,232.55,233.68,40.4708,44.36,0.49,B:ATR2.5x
PLD,—,61,2021-11-02,2022-01-04,147.15,160.76,34.9803,474.86,9.25,A:EMA21
PLD,—,61,2021-11-02,2022-01-04,147.15,160.76,69.9606,950.72,9.25,B:ATR2.5x
EIX,—,64,2021-12-03,2022-01-04,66.66,66.57,70.1771,-7.8,-0.14,A:EMA21
EIX,—,64,2021-12-03,2022-01-05,66.66,65.1,140.3543,-220.61,-2.34,B:ATR2.5x
AVGO,SMH,65,2021-12-20,2022-01-05,64.55,64.2,72.5003,-26.48,-0.54,A:EMA8
ON,SMH,83,2022-01-04,2022-01-05,71.01,67.32,67.9186,-251.73,-5.19,A:EMA8
AVGO,SMH,65,2021-12-20,2022-01-06,64.55,63.6,72.5003,-69.92,-1.47,A:EMA21
AVGO,SMH,65,2021-12-20,2022-01-06,64.55,63.6,145.0005,-138.84,-1.47,B:ATR2.5x
ON,SMH,83,2022-01-04,2022-01-07,71.01,64.46,67.9186,-445.68,-9.22,A:EMA21
DLTR,—,69,2021-11-23,2022-01-10,144.83,135.54,33.7304,-314.58,-6.41,A:EMA21
ON,SMH,83,2022-01-04,2022-01-18,71.01,62.94,135.8373,-1097.88,-11.37,B:ATR2.5x
F,—,74,2022-01-03,2022-01-19,21.79,22.42,217.2939,135.41,2.89,A:EMA8
F,—,74,2022-01-03,2022-01-19,21.79,22.42,217.2939,135.41,2.89,A:EMA21
F,—,74,2022-01-03,2022-01-19,21.79,22.42,434.5877,271.82,2.89,B:ATR2.5x
PGR,—,57,2022-01-06,2022-01-19,105.33,107.47,44.8232,94.42,2.03,A:EMA8
KR,—,63,2022-01-10,2022-01-20,49.14,47.2,95.5548,-186.64,-3.95,A:EMA8
MDLZ,—,58,2022-01-05,2022-01-24,67.46,67.51,69.5657,1.86,0.07,A:EMA8
KR,—,63,2022-01-10,2022-01-25,49.14,45.01,95.5548,-395.6,-8.4,A:EMA21
KR,—,63,2022-01-10,2022-01-25,49.14,45.01,191.1096,-790.19,-8.4,B:ATR2.5x
MDLZ,—,58,2022-01-05,2022-01-26,67.46,66.52,69.5657,-66.91,-1.4,A:EMA21
SO,—,65,2022-01-31,2022-02-01,69.55,67.89,65.2031,-109.33,-2.38,A:EMA8
SO,—,65,2022-01-31,2022-02-07,69.55,67.55,65.2031,-131.46,-2.87,A:EMA21
EOG,XLE,61,2022-01-31,2022-02-08,111.57,111.36,40.6368,-9.64,-0.19,A:EMA8
PGR,—,57,2022-01-06,2022-02-10,105.33,106.35,44.8232,44.29,0.96,A:EMA21
SO,—,65,2022-01-31,2022-02-10,69.55,65.85,130.4062,-483.29,-5.31,B:ATR2.5x
WMB,—,58,2022-01-31,2022-02-10,29.96,30.09,151.2831,18.54,0.44,A:EMA8
PGR,—,57,2022-01-06,2022-02-11,105.33,106.04,89.6463,61.84,0.67,B:ATR2.5x
MDLZ,—,58,2022-01-05,2022-02-14,67.46,66.04,139.1315,-199.5,-2.11,B:ATR2.5x
WMB,—,58,2022-01-31,2022-02-17,29.96,29.65,151.2831,-49.43,-1.06,A:EMA21
EOG,XLE,61,2022-01-31,2022-02-22,111.57,109.37,40.6368,-90.79,-1.97,A:EMA21
PM,XLP,63,2022-02-10,2022-02-22,105.15,108.43,42.7252,138.59,3.11,A:EMA8
PM,XLP,63,2022-02-10,2022-02-24,105.15,102.64,42.7252,-108.84,-2.39,A:EMA21
PM,XLP,63,2022-02-10,2022-02-24,105.15,102.64,85.4504,-216.68,-2.39,B:ATR2.5x
BMY,—,64,2022-02-15,2022-02-24,67.82,67.0,66.4385,-56.05,-1.22,A:EMA8
ABBV,XLV,76,2022-02-15,2022-03-08,144.88,146.93,31.1088,62.63,1.42,A:EMA8
WMB,—,58,2022-01-31,2022-03-11,29.96,31.85,302.5662,569.8,6.3,B:ATR2.5x
VTR,—,69,2022-03-22,2022-03-31,60.28,61.67,76.7203,105.33,2.3,A:EMA8
WRB,—,71,2022-03-22,2022-04-04,43.96,43.9,105.2289,-6.63,-0.12,A:EMA8
ABBV,XLV,76,2022-02-15,2022-04-13,144.88,158.71,31.1088,429.16,9.55,A:EMA21
ABBV,XLV,76,2022-02-15,2022-04-13,144.88,158.71,62.2175,859.33,9.55,B:ATR2.5x
VTR,—,69,2022-03-22,2022-04-14,60.28,60.58,76.7203,21.83,0.5,A:EMA21
VTR,—,69,2022-03-22,2022-04-18,60.28,60.26,153.4407,-4.37,-0.03,B:ATR2.5x
EOG,XLE,61,2022-01-31,2022-04-22,111.57,115.95,81.2736,354.2,3.92,B:ATR2.5x
WRB,—,71,2022-03-22,2022-04-22,43.96,45.24,210.4578,269.34,2.93,B:ATR2.5x
WRB,—,71,2022-03-22,2022-04-26,43.96,44.79,105.2289,86.89,1.91,A:EMA21
BMY,—,64,2022-02-15,2022-04-29,67.82,75.16,66.4385,485.94,10.81,A:EMA21
BMY,—,64,2022-02-15,2022-06-13,67.82,73.47,132.8769,748.65,8.32,B:ATR2.5x
PCG,—,71,2022-11-30,2022-12-05,15.71,15.3,296.2487,-124.35,-2.64,A:EMA8
ORLY,—,67,2022-11-30,2022-12-05,57.69,56.13,80.6648,-127.12,-2.71,A:EMA8
AZO,—,66,2022-11-30,2022-12-05,2581.06,2523.13,1.8025,-105.68,-2.24,A:EMA8
ORLY,—,67,2022-11-30,2022-12-06,57.69,55.23,80.6648,-199.61,-4.26,A:EMA21
AZO,—,66,2022-11-30,2022-12-06,2581.06,2453.23,1.8025,-231.66,-4.95,A:EMA21
ORLY,—,67,2022-11-30,2022-12-07,57.69,55.17,161.3295,-407.89,-4.37,B:ATR2.5x
AZO,—,66,2022-11-30,2022-12-07,2581.06,2451.58,3.6051,-468.31,-5.02,B:ATR2.5x
MRK,XLV,70,2022-11-30,2022-12-09,110.21,108.62,42.2295,-68.45,-1.44,A:EMA8
LLY,XLV,65,2022-11-30,2022-12-09,371.38,360.45,12.5254,-138.13,-2.94,A:EMA8
LLY,XLV,65,2022-11-30,2022-12-09,371.38,360.45,12.5254,-138.13,-2.94,A:EMA21
PCG,—,71,2022-11-30,2023-01-03,15.71,15.66,296.2487,-17.86,-0.36,A:EMA21
MRK,XLV,70,2022-11-30,2023-01-09,110.21,110.21,42.2295,-0.98,0.01,A:EMA21
MRK,XLV,70,2022-11-30,2023-01-09,110.21,110.21,84.459,-0.97,0.01,B:ATR2.5x
LLY,XLV,65,2022-11-30,2023-01-09,371.38,349.31,25.0508,-554.41,-5.94,B:ATR2.5x
PCG,—,71,2022-11-30,2023-01-19,15.71,15.42,592.4974,-176.71,-1.88,B:ATR2.5x
CAT,XLI,78,2023-01-13,2023-01-19,258.67,245.38,17.5103,-233.88,-5.14,A:EMA8
CAT,XLI,78,2023-01-13,2023-01-19,258.67,245.38,35.0206,-466.76,-5.14,B:ATR2.5x
WYNN,—,86,2023-01-13,2023-01-30,100.33,99.21,45.1597,-51.79,-1.12,A:EMA8
CAT,XLI,78,2023-01-13,2023-02-01,258.67,249.17,17.5103,-167.62,-3.67,A:EMA21
LVS,—,80,2023-01-13,2023-02-02,55.01,57.31,82.3446,188.14,4.18,A:EMA8
PTC,—,59,2023-01-23,2023-02-02,135.09,132.11,33.3044,-100.38,-2.2,A:EMA8
PTC,—,59,2023-01-23,2023-02-03,135.09,130.35,33.3044,-158.91,-3.5,A:EMA21
TPR,—,69,2023-01-13,2023-02-06,43.41,44.58,104.3093,120.62,2.69,A:EMA8
TPR,—,69,2023-01-13,2023-02-08,43.41,43.15,104.3093,-29.36,-0.62,A:EMA21
TPR,—,69,2023-01-13,2023-02-08,43.41,43.15,208.6186,-57.73,-0.62,B:ATR2.5x
STM,—,79,2023-02-01,2023-02-10,49.31,48.0,94.2817,-124.9,-2.66,A:EMA8
TDG,—,61,2023-02-08,2023-02-10,754.9,729.37,5.9673,-153.59,-3.38,A:EMA8
LVS,—,80,2023-01-13,2023-02-17,55.01,55.94,82.3446,74.67,1.68,A:EMA21
LVS,—,80,2023-01-13,2023-02-17,55.01,55.94,164.6892,150.34,1.68,B:ATR2.5x
PTC,—,59,2023-01-23,2023-02-17,135.09,130.09,66.6088,-334.11,-3.7,B:ATR2.5x
PCAR,—,57,2023-02-17,2023-02-21,75.75,73.75,59.3534,-120.04,-2.64,A:EMA8
STM,—,79,2023-02-01,2023-02-22,49.31,47.27,188.5633,-386.25,-4.14,B:ATR2.5x
PCAR,—,57,2023-02-17,2023-02-24,75.75,72.19,59.3534,-212.49,-4.7,A:EMA21
AZO,—,54,2023-02-17,2023-02-24,2607.7,2536.75,1.7238,-123.57,-2.72,A:EMA8
AZO,—,54,2023-02-17,2023-02-28,2607.7,2482.81,1.7238,-216.55,-4.79,A:EMA21
AZO,—,54,2023-02-17,2023-03-01,2607.7,2452.69,3.4477,-535.96,-5.94,B:ATR2.5x
STM,—,79,2023-02-01,2023-03-07,49.31,47.5,94.2817,-171.97,-3.67,A:EMA21
TDG,—,61,2023-02-08,2023-03-09,754.9,740.44,5.9673,-87.57,-1.92,A:EMA21
BKNG,XLY,74,2023-03-01,2023-03-09,102.17,100.07,43.3492,-92.37,-2.06,A:EMA8
UAL,—,62,2023-03-07,2023-03-09,54.05,52.04,82.5823,-167.36,-3.72,A:EMA8
WYNN,—,86,2023-01-13,2023-03-10,100.33,108.18,45.1597,353.13,7.82,A:EMA21
WYNN,—,86,2023-01-13,2023-03-10,100.33,108.18,90.3194,707.26,7.82,B:ATR2.5x
TDG,—,61,2023-02-08,2023-03-10,754.9,716.04,11.9345,-465.27,-5.15,B:ATR2.5x
PCAR,—,57,2023-02-17,2023-03-10,75.75,72.21,118.7067,-421.61,-4.67,B:ATR2.5x
BKNG,XLY,74,2023-03-01,2023-03-10,102.17,99.07,43.3492,-135.65,-3.03,A:EMA21
BKNG,XLY,74,2023-03-01,2023-03-10,102.17,99.07,86.6984,-270.31,-3.03,B:ATR2.5x
UAL,—,62,2023-03-07,2023-03-10,54.05,50.89,82.5823,-262.18,-5.85,A:EMA21
UAL,—,62,2023-03-07,2023-03-13,54.05,48.76,165.1646,-876.29,-9.8,B:ATR2.5x
CDNS,IGV,69,2023-03-16,2023-03-22,207.99,203.69,20.5557,-89.48,-2.06,A:EMA8
WST,—,66,2023-03-16,2023-03-22,336.68,328.45,12.6963,-105.77,-2.45,A:EMA8
ANET,XLK,61,2023-03-16,2023-03-28,40.7,40.69,105.0016,-2.68,-0.03,A:EMA8
NVDA,SMH,60,2023-03-16,2023-04-05,25.56,26.84,167.1763,212.61,5.0,A:EMA8
ANET,XLK,61,2023-03-16,2023-04-06,40.7,39.9,105.0016,-85.51,-1.97,A:EMA21
ANET,XLK,61,2023-03-16,2023-04-06,40.7,39.9,210.0032,-170.02,-1.97,B:ATR2.5x
AAPL,XLK,46,2023-03-20,2023-04-10,157.53,161.79,27.1574,114.47,2.7,A:EMA8
MSFT,IGV,60,2023-04-06,2023-04-11,291.83,282.41,14.926,-141.97,-3.23,A:EMA8
MSFT,IGV,60,2023-04-06,2023-04-24,291.83,281.35,14.926,-157.76,-3.59,A:EMA21
CDNS,IGV,69,2023-03-16,2023-04-25,207.99,203.59,20.5557,-91.53,-2.11,A:EMA21
CDNS,IGV,69,2023-03-16,2023-04-25,207.99,203.59,41.1113,-182.07,-2.11,B:ATR2.5x
NVDA,SMH,60,2023-03-16,2023-04-25,25.56,26.2,167.1763,105.78,2.5,A:EMA21
MSFT,IGV,60,2023-04-06,2023-04-25,291.83,275.01,29.852,-503.8,-5.77,B:ATR2.5x
WST,—,66,2023-03-16,2023-05-11,336.68,359.56,12.6963,289.25,6.8,A:EMA21
WST,—,66,2023-03-16,2023-05-15,336.68,354.65,25.3925,454.76,5.34,B:ATR2.5x
HSY,—,69,2023-04-25,2023-05-15,263.19,270.05,16.3221,110.78,2.61,A:EMA8
HSY,—,69,2023-04-25,2023-05-17,263.19,267.1,16.3221,62.54,1.48,A:EMA21
HSY,—,69,2023-04-25,2023-05-17,263.19,267.1,32.6441,126.09,1.48,B:ATR2.5x
PHM,—,65,2023-04-25,2023-05-22,65.0,67.32,66.076,151.84,3.56,A:EMA8
PHM,—,65,2023-04-25,2023-05-23,65.0,65.59,66.076,37.7,0.91,A:EMA21
PHM,—,65,2023-04-25,2023-05-23,65.0,65.59,132.152,76.4,0.91,B:ATR2.5x
BSX,—,65,2023-05-15,2023-05-23,53.72,51.42,82.7132,-191.51,-4.28,A:EMA8
BSX,—,65,2023-05-15,2023-05-23,53.72,51.42,82.7132,-191.51,-4.28,A:EMA21
BSX,—,65,2023-05-15,2023-05-23,53.72,51.42,165.4265,-382.01,-4.28,B:ATR2.5x
CRM,IGV,73,2023-05-17,2023-05-23,209.55,206.33,21.3111,-69.82,-1.54,A:EMA8
AVGO,SMH,59,2023-05-23,2023-05-30,68.7,80.21,127.4338,1464.57,16.74,B:ATR2.5x
NVDA,SMH,60,2023-03-16,2023-05-31,25.56,37.77,334.3525,4081.89,47.78,B:ATR2.5x
CRM,IGV,73,2023-05-17,2023-06-05,209.55,209.55,42.6222,-1.6,-0.0,B:ATR2.5x
CRM,IGV,73,2023-05-17,2023-06-07,209.55,205.42,21.3111,-89.18,-1.97,A:EMA21
TTD,—,46,2023-05-31,2023-06-20,70.14,75.57,67.8836,367.39,7.74,A:EMA8
AVGO,SMH,59,2023-05-23,2023-06-21,68.7,84.64,63.7169,1014.27,23.2,A:EMA8
TTD,—,46,2023-05-31,2023-07-06,70.14,75.24,67.8836,345.02,7.27,A:EMA21
PANW,IGV,50,2023-05-24,2023-07-07,102.24,123.61,42.7845,913.17,20.9,A:EMA8
RCL,—,65,2023-06-07,2023-07-11,91.08,101.13,52.3141,524.26,11.03,A:EMA8
PANW,IGV,50,2023-05-24,2023-07-12,102.24,116.15,42.7845,593.62,13.6,A:EMA21
PANW,IGV,50,2023-05-24,2023-07-12,102.24,116.15,85.5691,1188.23,13.6,B:ATR2.5x
RCL,—,65,2023-06-07,2023-07-14,91.08,97.61,52.3141,340.39,7.17,A:EMA21
RCL,—,65,2023-06-07,2023-07-14,91.08,97.61,104.6281,681.78,7.17,B:ATR2.5x
PHM,—,73,2023-07-12,2023-07-20,80.06,77.4,63.9769,-171.45,-3.32,A:EMA8
PHM,—,73,2023-07-12,2023-07-20,80.06,77.4,63.9769,-171.45,-3.32,A:EMA21
PHM,—,73,2023-07-12,2023-07-20,80.06,77.4,127.9538,-341.89,-3.32,B:ATR2.5x
ISRG,XLV,71,2023-07-14,2023-07-20,354.28,347.14,14.5846,-105.45,-2.02,A:EMA8
ISRG,XLV,71,2023-07-14,2023-07-21,354.28,336.16,14.5846,-265.64,-5.12,A:EMA21
ISRG,XLV,71,2023-07-14,2023-07-21,354.28,336.16,29.1692,-530.28,-5.12,B:ATR2.5x
TTD,—,46,2023-05-31,2023-07-24,70.14,81.95,135.7673,1602.02,16.84,B:ATR2.5x
NTAP,—,68,2023-07-20,2023-07-24,80.13,78.33,63.234,-115.18,-2.25,A:EMA8
UAL,—,68,2023-07-21,2023-07-25,57.66,54.14,87.2451,-308.13,-6.1,A:EMA8
UAL,—,68,2023-07-21,2023-07-25,57.66,54.14,87.2451,-308.13,-6.1,A:EMA21
UAL,—,68,2023-07-21,2023-07-27,57.66,53.18,174.4903,-782.51,-7.76,B:ATR2.5x
PWR,—,64,2023-07-24,2023-07-27,203.97,201.33,24.4064,-65.82,-1.3,A:EMA8
NTAP,—,68,2023-07-20,2023-07-28,80.13,77.12,63.234,-191.58,-3.76,A:EMA21
RCL,—,85,2023-07-27,2023-08-02,109.77,105.04,44.836,-213.12,-4.31,A:EMA8
AAPL,XLK,46,2023-03-20,2023-08-03,157.53,190.88,27.1574,904.65,21.18,A:EMA21
AAPL,XLK,46,2023-03-20,2023-08-03,157.53,190.88,54.3148,1810.3,21.18,B:ATR2.5x
AVGO,SMH,59,2023-05-23,2023-08-03,68.7,88.37,63.7169,1251.57,28.62,A:EMA21
RCL,—,85,2023-07-27,2023-08-03,109.77,104.56,89.672,-468.23,-4.74,B:ATR2.5x
RCL,—,85,2023-07-27,2023-08-09,109.77,103.02,44.836,-304.0,-6.15,A:EMA21
UNM,—,58,2023-08-03,2023-08-09,50.43,48.88,96.611,-151.36,-3.08,A:EMA8
NTAP,—,68,2023-07-20,2023-08-10,80.13,76.72,126.4679,-432.67,-4.25,B:ATR2.5x
UNM,—,58,2023-08-03,2023-08-10,50.43,48.53,96.611,-185.12,-3.77,A:EMA21
UNM,—,58,2023-08-03,2023-08-10,50.43,48.53,193.2221,-369.24,-3.77,B:ATR2.5x
PWR,—,64,2023-07-24,2023-08-11,203.97,199.87,24.4064,-101.4,-2.01,A:EMA21
SLB,XLE,72,2023-08-09,2023-08-15,59.56,58.24,80.7479,-107.44,-2.21,A:EMA8
