symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
LUV,—,83,2026-01-29,2026-02-11,48.54,51.4,110.379,314.79,5.9,PARTIAL
CVX,XLE,62,2026-01-30,2026-02-17,177.04,180.46,29.0842,97.92,1.93,PARTIAL
PPG,—,71,2026-02-10,2026-02-19,129.24,124.19,41.7695,-212.66,-3.91,PARTIAL
JNJ,XLV,71,2026-02-05,2026-02-20,237.98,242.37,21.9691,94.91,1.84,PARTIAL
LUV,—,83,2026-01-29,2026-02-25,48.54,49.82,110.379,139.38,2.63,EMA21
PPG,—,71,2026-02-10,2026-02-25,129.24,122.94,41.7695,-264.98,-4.88,EMA21
VTRS,—,76,2026-02-04,2026-02-26,14.37,15.24,367.2307,318.32,6.06,PARTIAL
VTRS,—,76,2026-02-04,2026-02-27,14.37,14.91,367.2307,195.38,3.73,EMA21
SLB,XLE,69,2026-01-22,2026-03-03,49.36,48.51,107.0386,-92.73,-1.73,EMA21
ADI,SMH,77,2026-01-29,2026-03-03,318.95,338.82,16.7961,332.16,6.23,PARTIAL
FDX,—,74,2026-01-30,2026-03-03,322.51,382.34,15.9673,953.84,18.55,PARTIAL
TPR,—,71,2026-02-05,2026-03-03,143.3,154.34,36.48,401.17,7.7,PARTIAL
AMAT,SMH,79,2026-02-25,2026-03-03,395.27,351.14,13.9217,-615.75,-11.16,PARTIAL
AMAT,SMH,79,2026-02-25,2026-03-03,395.27,350.79,13.9217,-620.64,-11.25,EMA21
ADI,SMH,77,2026-01-29,2026-03-05,318.95,329.23,16.7961,171.0,3.22,EMA21
JNJ,XLV,71,2026-02-05,2026-03-05,237.98,239.27,21.9691,26.85,0.54,EMA21
TPR,—,71,2026-02-05,2026-03-05,143.3,149.38,36.48,219.97,4.24,EMA21
MCK,—,71,2026-03-03,2026-03-05,996.49,930.88,5.3529,-352.66,-6.58,PARTIAL
MCK,—,71,2026-03-03,2026-03-05,996.49,929.95,5.3529,-357.65,-6.68,EMA21
TER,—,83,2026-01-02,2026-03-06,207.73,272.64,24.0678,1560.84,31.25,EMA21
FDX,—,74,2026-01-30,2026-03-06,322.51,358.56,15.9673,574.18,11.18,EMA21
WMB,—,69,2026-02-25,2026-03-06,74.03,74.2,74.3257,11.41,0.23,PARTIAL
TRGP,—,73,2026-02-27,2026-03-09,235.99,234.62,22.926,-32.82,-0.58,PARTIAL
VZ,XLC,73,2026-03-03,2026-03-09,50.91,50.42,104.7833,-52.42,-0.95,PARTIAL
VLO,—,63,2026-03-05,2026-03-09,228.21,215.84,23.0127,-286.18,-5.42,PARTIAL
WM,—,67,2026-03-05,2026-03-10,246.29,235.42,21.3257,-233.2,-4.41,PARTIAL
WM,—,67,2026-03-05,2026-03-10,246.29,235.19,21.3257,-238.22,-4.51,EMA21
QSR,—,55,2026-03-06,2026-03-10,74.04,71.96,69.9768,-146.71,-2.8,PARTIAL
WMB,—,69,2026-02-25,2026-03-18,74.03,72.69,74.3257,-100.98,-1.81,EMA21
VZ,XLC,73,2026-03-03,2026-03-18,50.91,49.52,104.7833,-147.68,-2.74,EMA21
EQT,—,63,2026-03-11,2026-03-18,63.88,63.49,80.5471,-33.14,-0.61,PARTIAL
DOW,—,77,2026-03-12,2026-03-23,37.61,36.02,137.6654,-220.12,-4.22,PARTIAL
LYB,—,76,2026-03-18,2026-03-23,75.26,71.43,68.605,-263.98,-5.08,PARTIAL
QSR,—,55,2026-03-06,2026-03-27,74.04,71.31,69.9768,-192.28,-3.68,EMA21
EQT,—,63,2026-03-11,2026-03-31,63.88,63.54,80.5471,-28.61,-0.53,EMA21
CVX,XLE,62,2026-01-30,2026-04-01,177.04,197.11,29.0842,582.29,11.34,EMA21
PSX,—,62,2026-03-05,2026-04-01,166.57,175.55,31.5255,281.57,5.39,PARTIAL
OXY,—,73,2026-03-12,2026-04-01,58.46,62.2,88.5637,329.92,6.4,PARTIAL
EOG,XLE,78,2026-03-18,2026-04-01,137.63,140.35,37.5186,100.54,1.98,PARTIAL
