symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
AZO,—,54,2023-02-17,2023-03-01,2607.7,2452.69,6.9716,-1082.74,-5.94,ATR
WYNN,—,86,2023-01-13,2023-03-10,100.33,108.18,183.2541,1436.05,7.82,ATR
TDG,—,61,2023-02-08,2023-03-10,754.9,716.04,24.1952,-942.2,-5.15,ATR
PCAR,—,57,2023-02-17,2023-03-10,75.75,72.21,240.0392,-851.51,-4.67,ATR
BKNG,XLY,74,2023-03-01,2023-03-10,102.17,99.07,176.0575,-547.87,-3.03,ATR
ANET,XLK,61,2023-03-16,2023-04-06,40.7,39.9,430.3082,-347.31,-1.97,ATR
CDNS,IGV,69,2023-03-16,2023-04-25,207.99,203.59,84.2394,-371.99,-2.11,ATR
WST,—,66,2023-03-16,2023-05-15,336.68,354.65,52.0307,932.89,5.34,ATR
HSY,—,69,2023-04-25,2023-05-17,263.19,267.1,67.7066,262.62,1.48,ATR
BSX,—,65,2023-05-15,2023-05-23,53.72,51.42,343.417,-791.93,-4.28,ATR
AVGO,SMH,59,2023-05-23,2023-05-30,68.7,80.21,268.1121,3082.52,16.74,ATR
NVDA,SMH,60,2023-03-16,2023-05-31,25.56,37.77,685.1071,8365.09,47.78,ATR
CRM,IGV,73,2023-05-17,2023-06-05,209.55,209.55,88.5923,-2.2,-0.0,ATR
QSR,—,65,2023-06-01,2023-06-07,75.36,72.87,273.9591,-684.08,-3.3,ATR
RCL,—,65,2023-06-07,2023-07-14,91.08,97.61,222.6566,1452.07,7.17,ATR
META,XLC,74,2023-05-30,2023-07-21,262.73,293.82,78.6828,2444.14,11.83,ATR
ISRG,XLV,71,2023-07-14,2023-07-21,354.28,336.16,63.2437,-1148.49,-5.12,ATR
TTD,—,46,2023-05-31,2023-07-24,70.14,81.95,291.7451,3443.75,16.84,ATR
UAL,—,68,2023-07-21,2023-07-27,57.66,53.18,377.1189,-1689.98,-7.76,ATR
STE,—,66,2023-07-21,2023-08-01,232.28,223.67,93.5936,-807.06,-3.7,ATR
AAPL,XLK,46,2023-03-20,2023-08-03,157.53,190.88,111.2942,3710.48,21.18,ATR
STZ,—,59,2023-07-24,2023-08-15,271.48,265.3,79.2166,-491.21,-2.27,ATR
URI,—,71,2023-08-01,2023-08-17,474.38,452.02,44.5401,-997.84,-4.71,ATR
MCK,—,61,2023-08-03,2023-08-17,435.47,416.32,48.1085,-922.97,-4.4,ATR
CSCO,XLK,57,2023-08-17,2023-09-12,54.77,56.31,373.5484,570.14,2.8,ATR
PWR,—,64,2023-07-24,2023-09-13,203.97,200.03,105.4509,-417.85,-1.93,ATR
ROST,—,57,2023-08-18,2023-09-13,118.81,116.64,173.4105,-378.34,-1.83,ATR
LLY,XLV,58,2023-08-15,2023-09-18,547.06,570.42,38.3792,894.76,4.27,ATR
TJX,XLY,64,2023-09-13,2023-09-20,92.99,90.52,224.2776,-556.04,-2.66,ATR
AMZN,XLY,63,2023-09-13,2023-09-20,144.97,135.09,143.8477,-1423.05,-6.81,ATR
CHTR,—,81,2023-09-18,2023-09-26,456.09,428.08,44.9181,-1260.5,-6.14,ATR
IBM,XLK,60,2023-09-20,2023-09-26,149.95,143.03,134.0716,-930.41,-4.62,ATR
SLB,XLE,76,2023-09-12,2023-09-29,62.15,58.21,339.8132,-1339.89,-6.33,ATR
L,—,62,2023-09-19,2023-09-29,65.13,63.22,311.1566,-598.5,-2.94,ATR
XOM,XLE,66,2023-09-27,2023-10-04,120.3,111.33,164.0373,-1472.33,-7.45,ATR
FERG,—,58,2023-09-28,2023-10-18,168.13,159.59,117.2923,-1004.16,-5.08,ATR
PCAR,—,54,2023-10-06,2023-10-19,87.55,82.43,218.1954,-1119.99,-5.85,ATR
CME,—,70,2023-10-06,2023-10-20,212.1,212.49,90.0969,33.25,0.18,ATR
VRTX,—,57,2023-10-06,2023-10-27,360.91,354.75,52.9393,-328.18,-1.71,ATR
PGR,—,74,2023-10-18,2023-10-27,159.31,152.83,119.2333,-774.27,-4.07,ATR
TRGP,—,60,2023-11-02,2023-11-08,90.32,83.25,205.7182,-1455.87,-7.82,ATR
VRTX,—,64,2023-11-02,2023-11-15,376.85,348.82,49.3226,-1384.77,-7.44,ATR
AJG,—,64,2023-11-02,2023-11-29,242.39,244.65,76.669,171.17,0.93,ATR
INTC,SMH,61,2023-11-15,2023-12-05,40.64,41.86,446.5777,540.43,2.99,ATR
MSFT,IGV,53,2023-11-02,2023-12-14,348.6,365.38,53.2836,892.23,4.81,ATR
NOW,IGV,63,2023-11-29,2023-12-14,135.9,135.88,138.1392,-5.14,-0.02,ATR
WELL,—,58,2023-11-02,2023-12-20,87.87,88.4,211.4226,109.41,0.6,ATR
PTC,—,63,2023-12-05,2024-01-02,160.87,168.38,115.3045,863.76,4.67,ATR
COIN,—,71,2023-12-14,2024-01-02,153.75,156.64,121.928,350.59,1.88,ATR
MPWR,—,68,2023-12-14,2024-01-03,637.9,577.43,29.3833,-1778.73,-9.48,ATR
PSX,—,51,2023-12-20,2024-01-10,134.18,129.22,138.5584,-689.44,-3.7,ATR
AXP,XLF,67,2024-01-02,2024-01-12,188.46,181.77,97.6543,-655.67,-3.55,ATR
C,XLF,69,2024-01-02,2024-01-17,53.08,51.28,346.7651,-625.99,-3.39,ATR
PHM,—,79,2024-01-10,2024-01-24,105.29,102.21,170.7018,-529.08,-2.93,ATR
LRCX,SMH,67,2024-01-24,2024-01-26,84.89,83.77,214.5913,-240.99,-1.31,ATR
AMD,SMH,77,2024-01-17,2024-02-20,160.3,165.44,109.8282,562.88,3.21,ATR
KKR,—,85,2024-01-26,2024-02-20,86.82,93.0,208.014,1283.71,7.12,ATR
ZS,—,68,2024-01-12,2024-02-21,230.95,213.6,77.2023,-1341.88,-7.51,ATR
RL,—,72,2024-02-21,2024-03-04,184.23,177.91,96.2574,-609.82,-3.43,ATR
NVDA,SMH,79,2024-03-04,2024-03-08,85.31,87.4,208.206,433.26,2.45,ATR
TPR,—,77,2024-02-20,2024-03-25,46.79,45.48,391.3249,-512.96,-2.79,ATR
SYF,—,72,2024-02-20,2024-03-25,40.51,41.26,451.8606,334.92,1.84,ATR
TRMB,—,67,2024-03-08,2024-04-04,63.14,61.4,283.8009,-496.58,-2.76,ATR
DIS,XLC,71,2024-03-25,2024-04-04,119.46,116.91,149.6927,-382.39,-2.13,ATR
GS,XLF,65,2024-01-02,2024-04-11,388.61,396.88,47.3504,389.74,2.13,ATR
GD,—,60,2024-04-04,2024-04-15,293.45,284.32,60.6524,-555.86,-3.11,ATR
EOG,XLE,53,2024-04-04,2024-04-15,134.14,132.19,132.6677,-260.15,-1.45,ATR
FANG,—,65,2024-03-25,2024-04-17,196.75,200.85,90.8707,370.66,2.08,ATR
AMZN,XLY,65,2024-04-11,2024-04-18,189.2,178.95,94.3511,-969.11,-5.42,ATR
PGR,—,68,2024-04-19,2024-04-29,214.86,206.36,81.3506,-693.62,-3.96,ATR
GE,XLI,83,2024-04-29,2024-05-13,164.62,159.26,104.952,-564.63,-3.26,ATR
WFC,XLF,66,2024-04-18,2024-05-23,58.79,59.59,295.1152,235.12,1.37,ATR
KMI,—,62,2024-04-19,2024-05-23,18.86,19.05,926.8668,179.95,1.04,ATR
ELV,—,56,2024-04-18,2024-05-24,525.61,520.63,33.0016,-166.42,-0.95,ATR
FIS,—,63,2024-05-13,2024-05-29,75.81,74.37,229.3107,-332.74,-1.9,ATR
APH,—,68,2024-05-23,2024-06-03,68.25,65.79,253.8114,-627.24,-3.61,ATR
FSLR,—,70,2024-05-24,2024-06-17,276.96,260.94,62.5131,-1003.67,-5.79,ATR
QCOM,SMH,69,2024-06-17,2024-06-21,222.4,212.21,75.5912,-772.02,-4.58,ATR
WDC,—,62,2024-05-29,2024-06-24,58.56,56.88,290.7125,-488.15,-2.86,ATR
PWR,—,59,2024-05-23,2024-06-26,276.77,266.17,62.5817,-665.43,-3.83,ATR
IP,—,65,2024-06-24,2024-06-27,47.36,43.19,348.4269,-1455.89,-8.81,ATR
T,XLC,57,2024-06-26,2024-07-15,18.78,18.55,879.6941,-198.06,-1.19,ATR
GOOG,XLC,65,2024-06-27,2024-07-17,187.01,182.35,86.8523,-407.03,-2.49,ATR
BSX,—,62,2024-06-21,2024-07-18,77.77,75.44,212.0201,-497.17,-3.0,ATR
AAPL,XLK,71,2024-07-15,2024-07-24,234.59,218.21,70.068,-1149.39,-6.98,ATR
EXR,—,64,2024-07-17,2024-07-24,167.94,161.63,96.2052,-609.73,-3.76,ATR
RCL,—,67,2024-06-03,2024-07-25,151.09,151.79,110.7348,75.65,0.46,ATR
INFY,—,55,2024-07-18,2024-08-05,22.27,20.77,717.9541,-1078.21,-6.73,ATR
PM,XLP,61,2024-07-24,2024-08-05,111.53,113.39,141.1644,260.64,1.67,ATR
DUK,—,58,2024-07-24,2024-08-05,108.69,110.84,144.831,310.34,1.98,ATR
TSN,—,55,2024-08-05,2024-09-10,62.56,63.09,246.8405,127.65,0.84,ATR
TYL,—,59,2024-07-25,2024-10-23,564.79,581.35,27.4398,452.27,2.93,ATR
PLTR,IGV,75,2024-09-10,2024-11-04,34.79,41.35,460.1905,3016.89,18.86,ATR
GILD,—,64,2024-11-04,2024-11-13,89.91,92.49,192.6586,494.9,2.87,ATR
K,—,39,2024-08-05,2024-12-04,73.26,80.37,210.7559,1496.62,9.71,ATR
DAL,—,82,2024-11-13,2024-12-09,64.51,62.17,279.6951,-657.87,-3.63,ATR
RCL,—,89,2024-12-04,2024-12-17,249.94,241.71,73.6002,-607.94,-3.29,ATR
DASH,—,23,2024-08-05,2024-12-18,121.4,165.14,127.1613,5560.66,36.03,ATR
WMT,XLP,65,2024-10-23,2024-12-20,83.34,92.1,207.9318,1820.53,10.52,ATR
TSLA,XLY,76,2024-12-09,2024-12-20,390.1,420.43,46.6021,1411.28,7.77,ATR
AAPL,XLK,59,2024-12-17,2025-01-02,253.68,243.48,75.0405,-767.31,-4.02,ATR
PLTR,IGV,73,2024-12-24,2025-01-07,82.45,69.89,219.659,-2761.11,-15.24,ATR
TPR,—,81,2024-12-26,2025-02-10,66.23,78.93,273.4085,3469.87,19.17,ATR
HOOD,—,80,2025-02-10,2025-02-20,56.32,55.98,341.9294,-117.95,-0.6,ATR
BSX,—,57,2025-01-07,2025-02-25,92.06,100.57,189.8474,1612.71,9.24,ATR
RL,—,68,2025-01-06,2025-03-03,243.15,261.97,73.1834,1374.73,7.74,ATR
PM,XLP,65,2025-02-25,2025-03-07,157.55,150.72,122.7849,-839.68,-4.33,ATR
ABT,XLV,71,2025-03-03,2025-03-11,140.33,132.46,138.7894,-1094.43,-5.61,ATR
YUM,—,70,2025-03-07,2025-03-13,162.66,153.19,118.3185,-1122.49,-5.82,ATR
GILD,—,64,2025-02-20,2025-03-14,110.12,111.27,178.6079,204.26,1.05,ATR
WRB,—,62,2025-03-25,2025-03-28,64.47,71.16,290.8036,1943.93,10.38,ATR
VRSN,—,54,2024-12-27,2025-04-04,204.11,239.84,87.7096,3131.56,17.5,ATR
WMB,—,62,2025-03-24,2025-04-04,61.14,54.49,306.8008,-2042.45,-10.88,ATR
MNST,—,57,2025-03-24,2025-04-04,57.88,56.99,324.0406,-287.77,-1.52,ATR
TJX,XLY,62,2025-05-12,2025-05-23,131.6,125.51,141.1905,-860.97,-4.62,ATR
MOS,—,63,2025-05-12,2025-06-06,32.98,34.75,563.5298,996.26,5.37,ATR
MELI,—,60,2025-05-12,2025-06-09,2506.61,2444.93,7.4111,-459.17,-2.46,ATR
PAYC,—,60,2025-05-12,2025-06-12,258.59,250.47,71.8153,-584.64,-3.14,ATR
BA,XLI,73,2025-06-09,2025-06-12,217.68,203.44,86.7045,-1236.64,-6.54,ATR
PM,XLP,64,2025-06-12,2025-07-01,184.25,177.26,100.8601,-706.36,-3.79,ATR
STX,—,93,2025-07-01,2025-07-09,145.16,141.8,128.8685,-434.88,-2.31,ATR
APH,—,60,2025-05-12,2025-07-23,84.53,100.56,219.7348,3520.65,18.97,ATR
JCI,—,73,2025-06-06,2025-07-29,103.87,103.09,183.5336,-146.6,-0.76,ATR
MSFT,IGV,67,2025-06-12,2025-08-01,479.25,523.32,38.7819,1707.15,9.2,ATR
AVGO,SMH,82,2025-07-09,2025-08-20,278.12,290.73,67.6363,850.96,4.53,ATR
NOC,—,58,2025-08-01,2025-09-09,586.91,570.77,33.1403,-536.77,-2.75,ATR
JNJ,XLV,58,2025-08-20,2025-09-18,178.98,173.9,109.2632,-557.53,-2.84,ATR
STX,—,98,2025-07-23,2025-10-07,152.88,224.67,125.2,8986.14,46.96,ATR
WDC,—,86,2025-07-29,2025-10-07,70.67,119.75,270.4888,13274.57,69.46,ATR
HOOD,—,77,2025-09-09,2025-10-14,118.59,134.75,178.9361,2888.32,13.62,ATR
NOC,—,62,2025-10-07,2025-10-15,622.13,608.02,39.5304,-559.8,-2.27,ATR
NEM,—,83,2025-10-14,2025-10-21,90.61,86.19,267.8142,-1186.25,-4.88,ATR
URI,—,70,2025-10-15,2025-10-23,1020.82,912.93,23.895,-2579.97,-10.57,ATR
MNST,—,60,2025-10-07,2025-10-29,68.2,66.46,360.5158,-630.87,-2.56,ATR
MPWR,—,72,2025-10-23,2025-10-31,1071.66,1003.49,22.1507,-1511.88,-6.36,ATR
GLW,—,82,2025-09-18,2025-11-13,79.68,82.24,281.5844,716.82,3.2,ATR
TER,—,69,2025-10-31,2025-11-13,181.91,169.34,129.4799,-1629.54,-6.91,ATR
LRCX,SMH,83,2025-10-29,2025-11-14,160.8,148.04,148.3927,-1895.63,-7.94,ATR
LLY,XLV,68,2025-11-13,2025-12-03,1023.69,1032.01,22.1219,182.08,0.81,ATR
WELL,—,61,2025-11-14,2025-12-09,193.98,195.51,117.26,177.55,0.79,ATR
VTR,—,58,2025-11-13,2025-12-10,77.3,77.61,292.905,89.27,0.4,ATR
AMAT,SMH,84,2025-12-10,2025-12-17,275.37,247.9,89.8776,-2471.16,-9.98,ATR
WBD,—,72,2025-10-21,2025-12-18,20.35,27.57,1174.3478,8479.52,35.5,ATR
GM,—,73,2025-12-09,2026-01-20,77.22,77.69,314.2921,146.21,0.61,ATR
DG,—,62,2025-12-17,2026-01-29,137.08,141.57,171.2559,766.55,3.27,ATR
NEM,—,71,2026-01-20,2026-01-30,119.04,112.18,204.3686,-1402.68,-5.76,ATR
STLD,—,70,2025-12-18,2026-02-19,174.72,190.29,134.3768,2090.85,8.91,ATR
LUV,—,83,2026-01-29,2026-02-25,48.54,49.82,523.6776,666.4,2.63,ATR
AMAT,SMH,79,2026-02-25,2026-03-03,395.27,350.79,71.0945,-3163.78,-11.25,ATR
TER,—,84,2025-12-03,2026-03-06,195.24,272.64,120.0601,9291.18,39.65,ATR
FDX,—,74,2026-01-30,2026-03-06,259.7,288.74,93.8955,2724.6,11.18,ATR
LMT,XLI,78,2026-02-19,2026-03-16,667.04,644.23,41.7727,-954.88,-3.42,ATR
LNT,—,64,2026-03-16,2026-03-20,73.09,68.61,348.4616,-1563.63,-6.13,ATR
EQT,—,63,2026-03-11,2026-04-01,63.88,61.0,395.594,-1142.38,-4.51,ATR
VZ,XLC,73,2026-03-03,2026-04-06,50.91,49.08,524.6567,-964.44,-3.6,ATR
GLW,—,70,2026-04-08,2026-04-28,165.23,152.82,150.6573,-1871.91,-7.51,ATR
TER,—,74,2026-04-08,2026-04-29,358.58,305.87,69.4345,-3661.63,-14.7,ATR
EQIX,—,76,2026-04-08,2026-05-07,1018.47,1065.16,24.4501,1139.47,4.58,ATR
QSR,—,55,2026-03-06,2026-05-13,74.04,76.33,346.3599,789.83,3.09,ATR
WST,—,64,2026-05-07,2026-05-13,322.27,301.95,75.8862,-1544.1,-6.31,ATR
EBAY,—,71,2026-05-13,2026-05-29,113.1,109.11,218.9193,-876.43,-3.53,ATR
NUE,—,57,2026-04-28,2026-06-03,225.29,257.6,111.6512,3605.57,14.34,EOD
STM,—,73,2026-04-29,2026-06-03,52.71,79.67,458.2266,12350.88,51.14,EOD
MRVL,SMH,76,2026-05-13,2026-06-03,178.09,301.5,139.0516,17157.91,69.29,EOD
FTNT,IGV,78,2026-05-29,2026-06-03,138.08,146.41,190.2786,1582.33,6.03,EOD
