symbol,sector,score,entry_date,exit_date,entry,exit,shares,pnl,pnl_pct,outcome
HBARUSDT,—,25,2024-04-23,2024-04-24,0.156425,0.124613,196301.038585,-6299.94,-20.34,ATR
ARUSDT,—,49,2024-05-17,2024-05-26,47.623068,38.376349,617.896544,-5766.65,-19.42,ATR
NEARUSDT,—,24,2024-05-15,2024-06-02,8.058442,7.181212,3654.263349,-3261.32,-10.89,ATR
PEPEUSDT,—,60,2024-05-21,2024-06-07,1.4e-05,1.3e-05,2074884646.604568,-2317.34,-7.87,ATR
BNBUSDT,—,52,2024-06-04,2024-06-10,686.24856,624.16235,40.487114,-2566.75,-9.05,ATR
ETHUSDT,—,15,2024-05-21,2024-06-11,3792.63168,3492.084005,7.574963,-2331.82,-7.92,ATR
BTCUSDT,—,34,2024-05-20,2024-06-14,71503.777296,65944.924015,0.413876,-2357.56,-7.77,ATR
TRXUSDT,—,38,2024-06-29,2024-07-17,0.12563,0.13338,204815.797221,1534.11,6.17,ATR
SOLUSDT,—,7,2024-07-21,2024-08-02,184.637592,152.540845,141.020096,-4573.84,-17.38,ATR
PAXGUSDT,—,47,2024-09-24,2024-10-09,2654.1216,2618.067,9.465941,-391.2,-1.36,ATR
PAXGUSDT,—,38,2024-10-22,2024-11-06,2762.208,2650.019,9.067238,-1066.32,-4.06,ATR
ZECUSDT,—,33,2024-11-06,2024-11-13,43.274592,38.611995,573.630327,-2721.58,-10.77,ATR
AAVEUSDT,—,20,2024-11-07,2024-11-14,183.54672,157.892805,137.179168,-3566.02,-13.98,ATR
PEPEUSDT,—,50,2024-11-13,2024-11-14,2.1e-05,2.1e-05,1234544720.551172,-307.49,-1.0,ATR
SOLUSDT,—,22,2024-11-06,2024-12-02,186.739272,225.38142,132.884174,5080.17,20.69,ATR
XRPUSDT,—,31,2024-11-16,2024-12-05,1.121797,2.241233,22692.454285,25326.44,99.79,ATR
ADAUSDT,—,59,2024-12-02,2024-12-09,1.203162,1.001895,27255.430111,-5545.71,-16.73,ATR
DASHUSDT,—,46,2024-12-05,2024-12-09,64.861848,47.10923,487.121146,-8702.22,-27.37,ATR
UNIUSDT,—,55,2024-12-06,2024-12-18,17.574048,14.78479,1810.809539,-5109.41,-15.87,ATR
BTCUSDT,—,43,2024-11-06,2024-12-19,75632.447592,97315.66721,0.328332,7062.51,28.67,ATR
AAVEUSDT,—,44,2024-12-11,2024-12-21,303.002208,298.681305,96.743747,-476.23,-1.43,ATR
ZENUSDT,—,48,2024-12-20,2024-12-27,26.140896,29.63548,1108.988427,3813.6,13.37,ATR
SUIUSDT,—,61,2024-11-15,2025-01-23,3.613589,4.295847,7017.147196,4732.0,18.88,ATR
LTCUSDT,—,35,2025-01-17,2025-01-28,137.149632,109.75512,217.146097,-6002.23,-19.97,ATR
XRPUSDT,—,61,2025-01-15,2025-02-02,3.145414,2.57613,9381.605615,-5394.48,-18.1,ATR
DEXEUSDT,—,64,2025-02-03,2025-02-13,23.995181,17.624524,1103.087345,-7073.3,-26.55,ATR
PAXGUSDT,—,49,2025-02-24,2025-02-27,2990.3904,2883.668,8.378683,-943.41,-3.57,ATR
ADAUSDT,—,18,2025-03-02,2025-03-03,1.135908,0.856513,21891.772645,-6160.06,-24.6,ATR
SUIUSDT,—,36,2025-05-08,2025-05-26,4.036727,3.484665,5935.235421,-3321.26,-13.68,ATR
BTCUSDT,—,29,2025-05-01,2025-05-30,96567.101928,103829.50178,0.244765,1728.53,7.52,ATR
AAVEUSDT,—,52,2025-06-10,2025-06-17,308.586672,266.16016,75.563961,-3249.35,-13.75,ATR
XRPUSDT,—,16,2025-07-16,2025-07-28,3.04043,3.118815,7552.085228,545.45,2.58,ATR
BTCUSDT,—,53,2025-07-09,2025-07-31,111322.977192,115590.43388,0.203631,822.78,3.83,ATR
BNBUSDT,—,48,2025-07-22,2025-07-31,787.309344,781.96529,29.955461,-207.09,-0.68,ATR
BCHUSDT,—,43,2025-07-20,2025-08-02,548.4384,519.4197,42.895414,-1290.58,-5.29,ATR
ETHUSDT,—,70,2025-08-08,2025-08-19,4012.7076,4069.476615,5.638331,274.51,1.41,ATR
BCHUSDT,—,51,2025-08-12,2025-08-19,619.29504,547.67725,37.966842,-2763.41,-11.56,ATR
TRXUSDT,—,39,2025-07-29,2025-08-25,0.338771,0.341187,68704.472964,119.32,0.71,ATR
PENDLEUSDT,—,16,2025-08-09,2025-08-27,5.675537,5.09235,4028.525547,-2392.76,-10.28,ATR
ETHUSDT,—,76,2025-08-22,2025-09-01,4835.935656,4308.02825,4.6913,-2519.47,-10.92,ATR
BNBUSDT,—,64,2025-08-22,2025-09-22,900.930168,991.41065,25.172505,2229.99,10.04,ATR
SOLUSDT,—,52,2025-09-10,2025-09-22,224.249256,220.04943,95.246116,-442.33,-1.87,ATR
ZECUSDT,—,47,2025-09-29,2025-10-07,72.117648,127.06911,305.137495,16706.97,76.2,ATR
BTCUSDT,—,45,2025-10-01,2025-10-10,118689.865992,112605.33825,0.210583,-1330.01,-5.13,ATR
BNBUSDT,—,71,2025-10-02,2025-10-10,1091.092176,1100.816295,23.562592,177.48,0.89,ATR
CAKEUSDT,—,51,2025-10-07,2025-10-10,4.371494,2.846724,6092.939417,-9334.32,-34.88,ATR
PAXGUSDT,—,50,2025-08-29,2025-10-16,3464.609472,4430.094875,6.073453,5815.88,27.87,ATR
PAXGUSDT,—,63,2025-10-16,2025-10-21,4440.2994,4092.162535,5.351034,-1908.55,-7.84,ATR
DASHUSDT,—,57,2025-11-01,2025-11-05,73.768968,104.073655,384.509683,11584.06,41.08,ATR
ZECUSDT,—,60,2025-10-09,2025-11-10,212.740056,521.346805,120.520679,37105.02,145.06,ATR
